Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age,18-29,2015,Lower Bound,47.9,30477214,,,,18-29 - No work-related physical activity,Total,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age,18-29,2015,Upper Bound,56.7,14694812,,,,18-29 - No work-related physical activity,Total,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age,30-49,2015,Estimated,42,30477214,viz_age,"Percentage not doing work, transport or recreational physical activity",,30-49 - No work-related physical activity,Total,73.33
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age,30-49,2015,Lower Bound,38.8,14694812,,,,30-49 - No work-related physical activity,Total,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age,30-49,2015,Upper Bound,45.2,81495031,,,,30-49 - No work-related physical activity,Total,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age,50-69,2015,Estimated,53.6,14694812,viz_age,"Percentage not doing work, transport or recreational physical activity",,50-69 - No work-related physical activity,Total,73.33
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age,50-69,2015,Lower Bound,50.2,81495031,,,,50-69 - No work-related physical activity,Total,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age,50-69,2015,Upper Bound,57.1,41946335,,,,50-69 - No work-related physical activity,Total,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age, 18-69,2015,Estimated,48.1,81495031,viz_age,"Percentage not doing work, transport or recreational physical activity",, 18-69 - No work-related physical activity,Total,73.33
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age, 18-69,2015,Lower Bound,45.6,41946335,,,, 18-69 - No work-related physical activity,Total,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age, 18-69,2015,Upper Bound,50.7,61251042,,,, 18-69 - No work-related physical activity,Total,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural 18-29,2015,Estimated,,61251042,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Rural 18-29 - No work-related physical activity,Rural,49.56
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural 18-29,2015,Lower Bound,,93841639,,,,Rural 18-29 - No work-related physical activity,Rural,75.93
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural 18-29,2015,Upper Bound,,69012474,,,,Rural 18-29 - No work-related physical activity,Rural,55.84
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural 30-49,2015,Estimated,,69012474,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Rural 30-49 - No work-related physical activity,Rural,49.56
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural 30-49,2015,Lower Bound,,101479481,,,,Rural 30-49 - No work-related physical activity,Rural,75.93
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural 30-49,2015,Upper Bound,,104371480,,,,Rural 30-49 - No work-related physical activity,Rural,55.84
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural 50-69,2015,Estimated,,104371480,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Rural 50-69 - No work-related physical activity,Rural,49.56
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural 50-69,2015,Lower Bound,,101318815,,,,Rural 50-69 - No work-related physical activity,Rural,75.93
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural 50-69,2015,Upper Bound,,90628308,,,,Rural 50-69 - No work-related physical activity,Rural,55.84
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural  18-69,2015,Estimated,,90628308,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Rural  18-69 - No work-related physical activity,Rural,49.56
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural  18-69,2015,Lower Bound,,29513214,,,,Rural  18-69 - No work-related physical activity,Rural,75.93
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Rural  18-69,2015,Lower Bound,,18180041,,,,Rural  18-69 - No work-related physical activity,Rural,75.93
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban 18-29,2015,Estimated,,41946335,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Urban 18-29 - No work-related physical activity,Urban,33.94
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban 18-29,2015,Lower Bound,,61251042,,,,Urban 18-29 - No work-related physical activity,Urban,49.56
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban 18-29,2015,Upper Bound,,93841639,,,,Urban 18-29 - No work-related physical activity,Urban,75.93
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban 30-49,2015,Estimated,,93841639,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Urban 30-49 - No work-related physical activity,Urban,33.94
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban 30-49,2015,Lower Bound,,69012474,,,,Urban 30-49 - No work-related physical activity,Urban,49.56
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban 30-49,2015,Upper Bound,,101479481,,,,Urban 30-49 - No work-related physical activity,Urban,75.93
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban 50-69,2015,Estimated,,101479481,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Urban 50-69 - No work-related physical activity,Urban,33.94
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban 50-69,2015,Lower Bound,,104371480,,,,Urban 50-69 - No work-related physical activity,Urban,49.56
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban 50-69,2015,Upper Bound,,101318815,,,,Urban 50-69 - No work-related physical activity,Urban,75.93
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban  18-69,2015,Estimated,,101318815,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Urban  18-69 - No work-related physical activity,Urban,33.94
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban  18-69,2015,Lower Bound,,90628308,,,,Urban  18-69 - No work-related physical activity,Urban,49.56
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Age by Area,Urban  18-69,2015,Upper Bound,,29513214,,,,Urban  18-69 - No work-related physical activity,Urban,75.93
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Area,Rural,2015,Estimated,45.7,61251042,viz_area,"Percentage not doing work, transport or recreational physical activity",,Rural - No work-related physical activity,Total,73.33
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Area,Rural,2015,Lower Bound,43.32,93841639,,,,Rural - No work-related physical activity,Total,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Area,Rural,2015,Upper Bound,48.17,69012474,,,,Rural - No work-related physical activity,Total,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Area,Urban,2015,Estimated,50.51,41946335,viz_area,"Percentage not doing work, transport or recreational physical activity",,Urban - No work-related physical activity,Total,73.33
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Area,Urban,2015,Lower Bound,47.88,61251042,,,,Urban - No work-related physical activity,Total,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Area,Urban,2015,Upper Bound,53.24,93841639,,,,Urban - No work-related physical activity,Total,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex,Men,2015,Estimated,39.8,29513214,viz_sex,"Percentage not doing work, transport or recreational physical activity",table_total,Men - No work-related physical activity,Total,73.33
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex,Men,2015,Lower Bound,36.7,18180041,,,table_total,Men - No work-related physical activity,Total,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex,Men,2015,Upper Bound,43,109006092,,,table_total,Men - No work-related physical activity,Total,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex,Women,2015,Estimated,56.2,18180041,viz_sex,"Percentage not doing work, transport or recreational physical activity",table_total,Women - No work-related physical activity,Total,73.33
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex,Women,2015,Lower Bound,52.7,109006092,,,table_total,Women - No work-related physical activity,Total,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex,Women,2015,Upper Bound,59.6,30477214,,,table_total,Women - No work-related physical activity,Total,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men 18-29,2015,Estimated,40.4,101318815,viz_men_age,"Percentage not doing work, transport or recreational physical activity",,Men 18-29 - No work-related physical activity,Men,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men 18-29,2015,Lower Bound,34.5,90628308,,,,Men 18-29 - No work-related physical activity,Men,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men 18-29,2015,Upper Bound,46.3,29513214,,,,Men 18-29 - No work-related physical activity,Men,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men 30-49,2015,Estimated,33.9,90628308,viz_men_age,"Percentage not doing work, transport or recreational physical activity",,Men 30-49 - No work-related physical activity,Men,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men 30-49,2015,Lower Bound,29.5,29513214,,,,Men 30-49 - No work-related physical activity,Men,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men 30-49,2015,Upper Bound,38.3,18180041,,,,Men 30-49 - No work-related physical activity,Men,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men 50-69,2015,Estimated,50.5,29513214,viz_men_age,"Percentage not doing work, transport or recreational physical activity",,Men 50-69 - No work-related physical activity,Men,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men 50-69,2015,Lower Bound,45.5,18180041,,,,Men 50-69 - No work-related physical activity,Men,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men 50-69,2015,Upper Bound,55.4,109006092,,,,Men 50-69 - No work-related physical activity,Men,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men  18-69,2015,Estimated,39.8,18180041,viz_men_age,"Percentage not doing work, transport or recreational physical activity",,Men  18-69 - No work-related physical activity,Men,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men  18-69,2015,Lower Bound,36.7,109006092,,,,Men  18-69 - No work-related physical activity,Men,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Men  18-69,2015,Upper Bound,43,30477214,,,,Men  18-69 - No work-related physical activity,Men,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women 18-29,2015,Estimated,64.4,93841639,viz_women_age,"Percentage not doing work, transport or recreational physical activity",,Women 18-29 - No work-related physical activity,Women,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women 18-29,2015,Lower Bound,58.2,69012474,,,,Women 18-29 - No work-related physical activity,Women,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women 18-29,2015,Upper Bound,70.7,101479481,,,,Women 18-29 - No work-related physical activity,Women,24.66
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women 30-49,2015,Estimated,50,69012474,viz_women_age,"Percentage not doing work, transport or recreational physical activity",,Women 30-49 - No work-related physical activity,Women,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women 30-49,2015,Lower Bound,46,101479481,,,,Women 30-49 - No work-related physical activity,Women,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women 30-49,2015,Upper Bound,54,104371480,,,,Women 30-49 - No work-related physical activity,Women,24.66
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women 50-69,2015,Estimated,56.4,101479481,viz_women_age,"Percentage not doing work, transport or recreational physical activity",,Women 50-69 - No work-related physical activity,Women,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women 50-69,2015,Lower Bound,51.4,104371480,,,,Women 50-69 - No work-related physical activity,Women,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women 50-69,2015,Upper Bound,61.5,101318815,,,,Women 50-69 - No work-related physical activity,Women,24.66
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women  18-69,2015,Estimated,56.2,104371480,viz_women_age,"Percentage not doing work, transport or recreational physical activity",,Women  18-69 - No work-related physical activity,Women,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women  18-69,2015,Lower Bound,52.7,101318815,,,,Women  18-69 - No work-related physical activity,Women,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Age,Women  18-69,2015,Upper Bound,59.6,90628308,,,,Women  18-69 - No work-related physical activity,Women,24.66
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Rural Men,2015,Estimated,,30477214,viz_sex_area,"Percentage not doing work, transport or recreational physical activity",,Rural Men - No work-related physical activity,Men,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Rural Men,2015,Lower Bound,,14694812,,,,Rural Men - No work-related physical activity,Men,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Rural Men,2015,Upper Bound,,81495031,,,,Rural Men - No work-related physical activity,Men,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Rural Women,2015,Estimated,,81495031,viz_sex_area,"Percentage not doing work, transport or recreational physical activity",,Rural Women - No work-related physical activity,Women,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Rural Women,2015,Lower Bound,,41946335,,,,Rural Women - No work-related physical activity,Women,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Rural Women,2015,Upper Bound,,61251042,,,,Rural Women - No work-related physical activity,Women,24.66
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Urban Men,2015,Estimated,,109006092,viz_sex_area,"Percentage not doing work, transport or recreational physical activity",,Urban Men - No work-related physical activity,Men,23.88
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Urban Men,2015,Lower Bound,,30477214,,,,Urban Men - No work-related physical activity,Men,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Urban Men,2015,Upper Bound,,14694812,,,,Urban Men - No work-related physical activity,Men,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Urban Women,2015,Estimated,,14694812,viz_sex_area,"Percentage not doing work, transport or recreational physical activity",,Urban Women - No work-related physical activity,Women,14.71
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Urban Women,2015,Lower Bound,,81495031,,,,Urban Women - No work-related physical activity,Women,88.2
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Sex by Area,Urban Women,2015,Upper Bound,,41946335,,,,Urban Women - No work-related physical activity,Women,24.66
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Total,Total,2015,Estimated,48.1,90628308,viz_total,"Percentage not doing work, transport or recreational physical activity",table_total,1.Total - No work-related physical activity,,
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Total,Total,2015,Lower Bound,45.6,29513214,,,table_total,1.Total - No work-related physical activity,,
"Percentage not doing work, transport or recreational physical activity",No work-related physical activity,Total,Total,2015,Upper Bound,50.7,18180041,,,table_total,1.Total - No work-related physical activity,,
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age,18-29,2015,Estimated,33.4,29513214,viz_age,Percentage not meeting WHO recommendations on physical activity,,18-29 - Not meeting WHO recommendations,Total,84.45
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age,18-29,2015,Lower Bound,29.1,18180041,,,,18-29 - Not meeting WHO recommendations,Total,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age,18-29,2015,Upper Bound,37.7,109006092,,,,18-29 - Not meeting WHO recommendations,Total,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age,30-49,2015,Estimated,25.8,18180041,viz_age,Percentage not meeting WHO recommendations on physical activity,,30-49 - Not meeting WHO recommendations,Total,84.45
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age,30-49,2015,Lower Bound,23.1,109006092,,,,30-49 - Not meeting WHO recommendations,Total,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age,30-49,2015,Upper Bound,28.5,30477214,,,,30-49 - Not meeting WHO recommendations,Total,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age,50-69,2015,Estimated,25.1,109006092,viz_age,Percentage not meeting WHO recommendations on physical activity,,50-69 - Not meeting WHO recommendations,Total,84.45
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age,50-69,2015,Lower Bound,22.1,30477214,,,,50-69 - Not meeting WHO recommendations,Total,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age,50-69,2015,Upper Bound,28.1,14694812,,,,50-69 - Not meeting WHO recommendations,Total,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age, 18-69,2015,Estimated,28.1,30477214,viz_age,Percentage not meeting WHO recommendations on physical activity,, 18-69 - Not meeting WHO recommendations,Total,84.45
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age, 18-69,2015,Lower Bound,25.9,14694812,,,, 18-69 - Not meeting WHO recommendations,Total,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age, 18-69,2015,Upper Bound,30.2,81495031,,,, 18-69 - Not meeting WHO recommendations,Total,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural 18-29,2015,Estimated,,81495031,viz_age_area,Percentage not meeting WHO recommendations on physical activity,,Rural 18-29 - Not meeting WHO recommendations,Rural,65.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural 18-29,2015,Lower Bound,,41946335,,,,Rural 18-29 - Not meeting WHO recommendations,Rural,33.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural 18-29,2015,Upper Bound,,61251042,,,,Rural 18-29 - Not meeting WHO recommendations,Rural,49.56
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural 30-49,2015,Estimated,,61251042,viz_age_area,Percentage not meeting WHO recommendations on physical activity,,Rural 30-49 - Not meeting WHO recommendations,Rural,65.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural 30-49,2015,Lower Bound,,93841639,,,,Rural 30-49 - Not meeting WHO recommendations,Rural,33.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural 30-49,2015,Upper Bound,,69012474,,,,Rural 30-49 - Not meeting WHO recommendations,Rural,49.56
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural 50-69,2015,Estimated,,69012474,viz_age_area,Percentage not meeting WHO recommendations on physical activity,,Rural 50-69 - Not meeting WHO recommendations,Rural,65.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural 50-69,2015,Lower Bound,,101479481,,,,Rural 50-69 - Not meeting WHO recommendations,Rural,33.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural 50-69,2015,Upper Bound,,104371480,,,,Rural 50-69 - Not meeting WHO recommendations,Rural,49.56
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural  18-69,2015,Estimated,,104371480,viz_age_area,Percentage not meeting WHO recommendations on physical activity,,Rural  18-69 - Not meeting WHO recommendations,Rural,65.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural  18-69,2015,Lower Bound,,101318815,,,,Rural  18-69 - Not meeting WHO recommendations,Rural,33.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Rural  18-69,2015,Lower Bound,,90628308,,,,Rural  18-69 - Not meeting WHO recommendations,Rural,33.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban 18-29,2015,Estimated,,14694812,viz_age_area,Percentage not meeting WHO recommendations on physical activity,,Urban 18-29 - Not meeting WHO recommendations,Urban,11.89
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban 18-29,2015,Lower Bound,,81495031,,,,Urban 18-29 - Not meeting WHO recommendations,Urban,65.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban 18-29,2015,Upper Bound,,41946335,,,,Urban 18-29 - Not meeting WHO recommendations,Urban,33.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban 30-49,2015,Estimated,,41946335,viz_age_area,Percentage not meeting WHO recommendations on physical activity,,Urban 30-49 - Not meeting WHO recommendations,Urban,11.89
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban 30-49,2015,Lower Bound,,61251042,,,,Urban 30-49 - Not meeting WHO recommendations,Urban,65.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban 30-49,2015,Upper Bound,,93841639,,,,Urban 30-49 - Not meeting WHO recommendations,Urban,33.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban 50-69,2015,Estimated,,93841639,viz_age_area,Percentage not meeting WHO recommendations on physical activity,,Urban 50-69 - Not meeting WHO recommendations,Urban,11.89
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban 50-69,2015,Lower Bound,,69012474,,,,Urban 50-69 - Not meeting WHO recommendations,Urban,65.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban 50-69,2015,Upper Bound,,101479481,,,,Urban 50-69 - Not meeting WHO recommendations,Urban,33.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban  18-69,2015,Estimated,,101479481,viz_age_area,Percentage not meeting WHO recommendations on physical activity,,Urban  18-69 - Not meeting WHO recommendations,Urban,11.89
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban  18-69,2015,Lower Bound,,104371480,,,,Urban  18-69 - Not meeting WHO recommendations,Urban,65.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Age by Area,Urban  18-69,2015,Upper Bound,,101318815,,,,Urban  18-69 - Not meeting WHO recommendations,Urban,33.94
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Area,Rural,2015,Estimated,23.2,81495031,viz_area,Percentage not meeting WHO recommendations on physical activity,,Rural - Not meeting WHO recommendations,Total,84.45
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Area,Rural,2015,Lower Bound,20.3,41946335,,,,Rural - Not meeting WHO recommendations,Total,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Area,Rural,2015,Upper Bound,26.1,61251042,,,,Rural - Not meeting WHO recommendations,Total,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Area,Urban,2015,Estimated,37.3,14694812,viz_area,Percentage not meeting WHO recommendations on physical activity,,Urban - Not meeting WHO recommendations,Total,84.45
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Area,Urban,2015,Lower Bound,34.4,81495031,,,,Urban - Not meeting WHO recommendations,Total,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Area,Urban,2015,Upper Bound,40.3,41946335,,,,Urban - Not meeting WHO recommendations,Total,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex,Men,2015,Estimated,20.2,101318815,viz_sex,Percentage not meeting WHO recommendations on physical activity,table_total,Men - Not meeting WHO recommendations,Total,84.45
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex,Men,2015,Lower Bound,17.8,90628308,,,table_total,Men - Not meeting WHO recommendations,Total,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex,Men,2015,Upper Bound,22.6,29513214,,,table_total,Men - Not meeting WHO recommendations,Total,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex,Women,2015,Estimated,35.7,90628308,viz_sex,Percentage not meeting WHO recommendations on physical activity,table_total,Women - Not meeting WHO recommendations,Total,84.45
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex,Women,2015,Lower Bound,32.7,29513214,,,table_total,Women - Not meeting WHO recommendations,Total,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex,Women,2015,Upper Bound,38.7,18180041,,,table_total,Women - Not meeting WHO recommendations,Total,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men 18-29,2015,Estimated,18.2,101479481,viz_men_age,Percentage not meeting WHO recommendations on physical activity,,Men 18-29 - Not meeting WHO recommendations,Men,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men 18-29,2015,Lower Bound,13.5,104371480,,,,Men 18-29 - Not meeting WHO recommendations,Men,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men 18-29,2015,Upper Bound,22.8,101318815,,,,Men 18-29 - Not meeting WHO recommendations,Men,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men 30-49,2015,Estimated,19.8,104371480,viz_men_age,Percentage not meeting WHO recommendations on physical activity,,Men 30-49 - Not meeting WHO recommendations,Men,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men 30-49,2015,Lower Bound,16.3,101318815,,,,Men 30-49 - Not meeting WHO recommendations,Men,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men 30-49,2015,Upper Bound,23.2,90628308,,,,Men 30-49 - Not meeting WHO recommendations,Men,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men 50-69,2015,Estimated,24.1,101318815,viz_men_age,Percentage not meeting WHO recommendations on physical activity,,Men 50-69 - Not meeting WHO recommendations,Men,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men 50-69,2015,Lower Bound,20,90628308,,,,Men 50-69 - Not meeting WHO recommendations,Men,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men 50-69,2015,Upper Bound,28.1,29513214,,,,Men 50-69 - Not meeting WHO recommendations,Men,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men  18-69,2015,Estimated,20.2,90628308,viz_men_age,Percentage not meeting WHO recommendations on physical activity,,Men  18-69 - Not meeting WHO recommendations,Men,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men  18-69,2015,Lower Bound,17.8,29513214,,,,Men  18-69 - Not meeting WHO recommendations,Men,73.33
