Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women Age Group 3,2015,Estimated,50.23,62079093,viz_women_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Women,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women Age Group 4,2015,Estimated,90.62,111996963,viz_women_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Women,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 1,2015,Estimated,10.29,12717377,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Men,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 2,2015,Estimated,30.2,37324082,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Men,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 3,2015,Estimated,57.06,70520268,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Men,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 4,2015,Estimated,1.558,1925527,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Men,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Men,2015,Estimated,39.66,49015665,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Men,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Men,2015,Estimated,15.07,18624964,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Men,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Women,2015,Estimated,21.68,26794241,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Women,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Women,2015,Estimated,9.56,11815173,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Women,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 1,2015,Estimated,2.651,3276362,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Urban,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 1,2015,Estimated,15.85,19588963,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Rural,2.651
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 2,2015,Estimated,18.1,22369731,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Urban,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 2,2015,Estimated,50.23,62079093,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Rural,2.651
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 3,2015,Estimated,90.62,111996963,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Urban,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 3,2015,Estimated,10.29,12717377,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Rural,2.651
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 4,2015,Estimated,30.2,37324082,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Urban,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 4,2015,Estimated,57.06,70520268,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Rural,2.651
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Total,Total,2015,Lower Bound,1.558,1925527,,,"",
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex,Men,2015,Lower Bound,39.66,49015665,,,Total,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex,Women,2015,Lower Bound,15.07,18624964,,,Total,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age,Age Group 1,2015,Lower Bound,21.68,26794241,,,Total,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age,Age Group 2,2015,Lower Bound,9.56,11815173,,,Total,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age,Age Group 3,2015,Lower Bound,2.651,3276362,,,Total,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age,Age Group 4,2015,Lower Bound,15.85,19588963,,,Total,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Area,Urban,2015,Lower Bound,18.1,22369731,,,Total,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Area,Rural,2015,Lower Bound,50.23,62079093,,,Total,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women Age Group 1,2015,Lower Bound,90.62,111996963,,,Women,15.07
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women Age Group 2,2015,Lower Bound,10.29,12717377,,,Women,15.07
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women Age Group 3,2015,Lower Bound,30.2,37324082,,,Women,15.07
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women Age Group 4,2015,Lower Bound,57.06,70520268,,,Women,15.07
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 1,2015,Lower Bound,1.558,1925527,,,Men,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 2,2015,Lower Bound,39.66,49015665,,,Men,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 3,2015,Lower Bound,15.07,18624964,,,Men,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 4,2015,Lower Bound,21.68,26794241,,,Men,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Men,2015,Lower Bound,9.56,11815173,,,Men,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Men,2015,Lower Bound,2.651,3276362,,,Men,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Women,2015,Lower Bound,15.85,19588963,,,Women,15.07
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Women,2015,Lower Bound,18.1,22369731,,,Women,15.07
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 1,2015,Lower Bound,50.23,62079093,,,Urban,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 1,2015,Lower Bound,90.62,111996963,,,Rural,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 2,2015,Lower Bound,10.29,12717377,,,Urban,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 2,2015,Lower Bound,30.2,37324082,,,Rural,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 3,2015,Lower Bound,57.06,70520268,,,Urban,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 3,2015,Lower Bound,1.558,1925527,,,Rural,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 4,2015,Lower Bound,39.66,49015665,,,Urban,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 4,2015,Lower Bound,15.07,18624964,,,Rural,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Total,Total,2015,Upper Bound,21.68,26794241,,,"",
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex,Men,2015,Upper Bound,9.56,11815173,,,Total,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex,Women,2015,Upper Bound,2.651,3276362,,,Total,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age,Age Group 1,2015,Upper Bound,15.85,19588963,,,Total,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age,Age Group 2,2015,Upper Bound,18.1,22369731,,,Total,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age,Age Group 3,2015,Upper Bound,50.23,62079093,,,Total,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age,Age Group 4,2015,Upper Bound,90.62,111996963,,,Total,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Area,Urban,2015,Upper Bound,10.29,12717377,,,Total,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Area,Rural,2015,Upper Bound,30.2,37324082,,,Total,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women Age Group 1,2015,Upper Bound,57.06,70520268,,,Women,2.651
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women Age Group 2,2015,Upper Bound,1.558,1925527,,,Women,2.651
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women Age Group 3,2015,Upper Bound,39.66,49015665,,,Women,2.651
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women Age Group 4,2015,Upper Bound,15.07,18624964,,,Women,2.651
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 1,2015,Upper Bound,21.68,26794241,,,Men,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 2,2015,Upper Bound,9.56,11815173,,,Men,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 3,2015,Upper Bound,2.651,3276362,,,Men,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men Age Group 4,2015,Upper Bound,15.85,19588963,,,Men,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Men,2015,Upper Bound,18.1,22369731,,,Men,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Men,2015,Upper Bound,50.23,62079093,,,Men,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Women,2015,Upper Bound,90.62,111996963,,,Women,2.651
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Women,2015,Upper Bound,10.29,12717377,,,Women,2.651
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 1,2015,Upper Bound,30.2,37324082,,,Urban,10.29
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 1,2015,Upper Bound,57.06,70520268,,,Rural,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 2,2015,Upper Bound,1.558,1925527,,,Urban,10.29
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 2,2015,Upper Bound,39.66,49015665,,,Rural,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 3,2015,Upper Bound,15.07,18624964,,,Urban,10.29
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 3,2015,Upper Bound,21.68,26794241,,,Rural,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban Age Group 4,2015,Upper Bound,9.56,11815173,,,Urban,10.29
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural Age Group 4,2015,Lower Bound,2.651,3276362,,,Rural,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Total,Total,2015,Estimated,15.85,19588963,viz_total,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"",
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex,Men,2015,Estimated,18.1,22369731,viz_sex,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Total,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex,Women,2015,Estimated,50.23,62079093,viz_sex,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Total,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 1,2015,Estimated,90.62,111996963,viz_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Total,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 2,2015,Estimated,10.29,12717377,viz_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Total,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 3,2015,Estimated,30.2,37324082,viz_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Total,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 4,2015,Estimated,57.06,70520268,viz_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Total,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Area,Urban,2015,Estimated,1.558,1925527,viz_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Total,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Area,Rural,2015,Estimated,39.66,49015665,viz_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Total,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 1,2015,Estimated,15.07,18624964,viz_women_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Women,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 2,2015,Estimated,21.68,26794241,viz_women_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Women,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 3,2015,Estimated,9.56,11815173,viz_women_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Women,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 4,2015,Estimated,2.651,3276362,viz_women_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Women,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 1,2015,Estimated,15.85,19588963,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Men,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 2,2015,Estimated,18.1,22369731,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Men,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 3,2015,Estimated,50.23,62079093,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Men,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 4,2015,Estimated,90.62,111996963,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Men,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Urban Men,2015,Estimated,10.29,12717377,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Men,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Rural Men,2015,Estimated,30.2,37324082,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Men,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Urban Women,2015,Estimated,57.06,70520268,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Women,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Rural Women,2015,Estimated,1.558,1925527,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Women,50.23
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 1,2015,Estimated,39.66,49015665,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Urban,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 1,2015,Estimated,15.07,18624964,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Rural,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 2,2015,Estimated,21.68,26794241,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Urban,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 2,2015,Estimated,9.56,11815173,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Rural,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 3,2015,Estimated,2.651,3276362,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Urban,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 3,2015,Estimated,15.85,19588963,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Rural,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 4,2015,Estimated,18.1,22369731,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Urban,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 4,2015,Estimated,50.23,62079093,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,Rural,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Total,Total,2015,Lower Bound,90.62,111996963,,,"",
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex,Men,2015,Lower Bound,10.29,12717377,,,Total,90.62
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex,Women,2015,Lower Bound,30.2,37324082,,,Total,90.62
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 1,2015,Lower Bound,57.06,70520268,,,Total,90.62
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 2,2015,Lower Bound,1.558,1925527,,,Total,90.62
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 3,2015,Lower Bound,39.66,49015665,,,Total,90.62
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 4,2015,Lower Bound,15.07,18624964,,,Total,90.62
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Area,Urban,2015,Lower Bound,21.68,26794241,,,Total,90.62
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Area,Rural,2015,Lower Bound,9.56,11815173,,,Total,90.62
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 1,2015,Lower Bound,2.651,3276362,,,Women,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 2,2015,Lower Bound,15.85,19588963,,,Women,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 3,2015,Lower Bound,18.1,22369731,,,Women,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 4,2015,Lower Bound,50.23,62079093,,,Women,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 1,2015,Lower Bound,90.62,111996963,,,Men,10.29
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 2,2015,Lower Bound,10.29,12717377,,,Men,10.29
