Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage who use smokeless tobacco products,"Betel, quid",Total,Total,2015,Lower Bound,66.32,81964672,,,"",
Percentage who use smokeless tobacco products,"Betel, quid",Sex,Men,2015,Lower Bound,6.06,7489534,,,Total,66.32
Percentage who use smokeless tobacco products,"Betel, quid",Sex,Women,2015,Lower Bound,13.34,16486863,,,Total,66.32
Percentage who use smokeless tobacco products,"Betel, quid",Age,Age Group 1,2015,Lower Bound,36.12,44640590,,,Total,66.32
Percentage who use smokeless tobacco products,"Betel, quid",Age,Age Group 2,2015,Lower Bound,82.34,101763738,,,Total,66.32
Percentage who use smokeless tobacco products,"Betel, quid",Age,Age Group 3,2015,Lower Bound,91.42,112985680,,,Total,66.32
Percentage who use smokeless tobacco products,"Betel, quid",Age,Age Group 4,2015,Lower Bound,99.3,122724546,,,Total,66.32
Percentage who use smokeless tobacco products,"Betel, quid",Area,Urban,2015,Lower Bound,80.81,99872816,,,Total,66.32
Percentage who use smokeless tobacco products,"Betel, quid",Area,Rural,2015,Lower Bound,84.02,103840044,,,Total,66.32
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Women Age Group 1,2015,Lower Bound,73.25,90529436,,,Women,13.34
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Women Age Group 2,2015,Lower Bound,84.57,104519787,,,Women,13.34
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Women Age Group 3,2015,Lower Bound,92.59,114431679,,,Women,13.34
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Women Age Group 4,2015,Lower Bound,51.45,63586887,,,Women,13.34
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Men Age Group 1,2015,Lower Bound,80.15,99057124,,,Men,6.06
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Men Age Group 2,2015,Lower Bound,77.09,95275280,,,Men,6.06
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Men Age Group 3,2015,Lower Bound,3.961,4895387,,,Men,6.06
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Men Age Group 4,2015,Lower Bound,32.3,39919465,,,Men,6.06
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Area,Urban Men,2015,Lower Bound,32.36,39993619,,,Men,6.06
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Area,Rural Men,2015,Lower Bound,10.96,13545428,,,Men,6.06
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Area,Urban Women,2015,Lower Bound,73.22,90492359,,,Women,13.34
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Area,Rural Women,2015,Lower Bound,4.7,5808715,,,Women,13.34
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Urban Age Group 1,2015,Lower Bound,92.85,114753012,,,Urban,80.81
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Rural Age Group 1,2015,Lower Bound,89.73,110897014,,,Rural,84.02
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Urban Age Group 2,2015,Lower Bound,17.55,21689988,,,Urban,80.81
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Rural Age Group 2,2015,Lower Bound,44.11,54515405,,,Rural,84.02
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Urban Age Group 3,2015,Lower Bound,75.03,92729332,,,Urban,80.81
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Rural Age Group 3,2015,Lower Bound,47.13,58247813,,,Rural,84.02
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Urban Age Group 4,2015,Lower Bound,18.91,23370807,,,Urban,80.81
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Rural Age Group 4,2015,Lower Bound,15.21,18797989,,,Rural,84.02
Percentage who use smokeless tobacco products,"Betel, quid",Total,Total,2015,Upper Bound,88.75,109685836,,,"",
Percentage who use smokeless tobacco products,"Betel, quid",Sex,Men,2015,Upper Bound,49.31,60942068,,,Total,88.75
Percentage who use smokeless tobacco products,"Betel, quid",Sex,Women,2015,Upper Bound,3.523,4354064,,,Total,88.75
Percentage who use smokeless tobacco products,"Betel, quid",Age,Age Group 1,2015,Upper Bound,52.11,64402579,,,Total,88.75
Percentage who use smokeless tobacco products,"Betel, quid",Age,Age Group 2,2015,Upper Bound,66.32,81964672,,,Total,88.75
Percentage who use smokeless tobacco products,"Betel, quid",Age,Age Group 3,2015,Upper Bound,6.06,7489534,,,Total,88.75
Percentage who use smokeless tobacco products,"Betel, quid",Age,Age Group 4,2015,Upper Bound,13.34,16486863,,,Total,88.75
Percentage who use smokeless tobacco products,"Betel, quid",Area,Urban,2015,Upper Bound,36.12,44640590,,,Total,88.75
Percentage who use smokeless tobacco products,"Betel, quid",Area,Rural,2015,Upper Bound,82.34,101763738,,,Total,88.75
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Women Age Group 1,2015,Upper Bound,91.42,112985680,,,Women,3.523
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Women Age Group 2,2015,Upper Bound,99.3,122724546,,,Women,3.523
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Women Age Group 3,2015,Upper Bound,80.81,99872816,,,Women,3.523
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Women Age Group 4,2015,Upper Bound,84.02,103840044,,,Women,3.523
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Men Age Group 1,2015,Upper Bound,73.25,90529436,,,Men,49.31
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Men Age Group 2,2015,Upper Bound,84.57,104519787,,,Men,49.31
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Men Age Group 3,2015,Upper Bound,92.59,114431679,,,Men,49.31
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Age,Men Age Group 4,2015,Upper Bound,51.45,63586887,,,Men,49.31
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Area,Urban Men,2015,Upper Bound,80.15,99057124,,,Men,49.31
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Area,Rural Men,2015,Upper Bound,77.09,95275280,,,Men,49.31
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Area,Urban Women,2015,Upper Bound,3.961,4895387,,,Women,3.523
Percentage who use smokeless tobacco products,"Betel, quid",Sex by Area,Rural Women,2015,Upper Bound,32.3,39919465,,,Women,3.523
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Urban Age Group 1,2015,Upper Bound,32.36,39993619,,,Urban,36.12
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Rural Age Group 1,2015,Upper Bound,10.96,13545428,,,Rural,82.34
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Urban Age Group 2,2015,Upper Bound,73.22,90492359,,,Urban,36.12
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Rural Age Group 2,2015,Upper Bound,4.7,5808715,,,Rural,82.34
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Urban Age Group 3,2015,Upper Bound,92.85,114753012,,,Urban,36.12
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Rural Age Group 3,2015,Upper Bound,89.73,110897014,,,Rural,82.34
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Urban Age Group 4,2015,Upper Bound,17.55,21689988,,,Urban,36.12
Percentage who use smokeless tobacco products,"Betel, quid",Age by Area,Rural Age Group 4,2015,Lower Bound,44.11,54515405,,,Rural,84.02
Percentage who use smokeless tobacco products,Other,Total,Total,2015,Estimated,75.03,92729332,viz_total,Percentage who use smokeless tobacco products,"",
Percentage who use smokeless tobacco products,Other,Sex,Men,2015,Estimated,47.13,58247813,viz_sex,Percentage who use smokeless tobacco products,Total,75.03
Percentage who use smokeless tobacco products,Other,Sex,Women,2015,Estimated,18.91,23370807,viz_sex,Percentage who use smokeless tobacco products,Total,75.03
Percentage who use smokeless tobacco products,Other,Age,Age Group 1,2015,Estimated,15.21,18797989,viz_age,Percentage who use smokeless tobacco products,Total,75.03
Percentage who use smokeless tobacco products,Other,Age,Age Group 2,2015,Estimated,88.75,109685836,viz_age,Percentage who use smokeless tobacco products,Total,75.03
Percentage who use smokeless tobacco products,Other,Age,Age Group 3,2015,Estimated,49.31,60942068,viz_age,Percentage who use smokeless tobacco products,Total,75.03
Percentage who use smokeless tobacco products,Other,Age,Age Group 4,2015,Estimated,3.523,4354064,viz_age,Percentage who use smokeless tobacco products,Total,75.03
Percentage who use smokeless tobacco products,Other,Area,Urban,2015,Estimated,52.11,64402579,viz_area,Percentage who use smokeless tobacco products,Total,75.03
Percentage who use smokeless tobacco products,Other,Area,Rural,2015,Estimated,66.32,81964672,viz_area,Percentage who use smokeless tobacco products,Total,75.03
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 1,2015,Estimated,6.06,7489534,viz_women_age,Percentage who use smokeless tobacco products,Women,18.91
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 2,2015,Estimated,13.34,16486863,viz_women_age,Percentage who use smokeless tobacco products,Women,18.91
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 3,2015,Estimated,36.12,44640590,viz_women_age,Percentage who use smokeless tobacco products,Women,18.91
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 4,2015,Estimated,82.34,101763738,viz_women_age,Percentage who use smokeless tobacco products,Women,18.91
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 1,2015,Estimated,91.42,112985680,viz_men_age,Percentage who use smokeless tobacco products,Men,47.13
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 2,2015,Estimated,99.3,122724546,viz_men_age,Percentage who use smokeless tobacco products,Men,47.13
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 3,2015,Estimated,80.81,99872816,viz_men_age,Percentage who use smokeless tobacco products,Men,47.13
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 4,2015,Estimated,84.02,103840044,viz_men_age,Percentage who use smokeless tobacco products,Men,47.13
Percentage who use smokeless tobacco products,Other,Sex by Area,Urban Men,2015,Estimated,73.25,90529436,viz_sex_area,Percentage who use smokeless tobacco products,Men,47.13
Percentage who use smokeless tobacco products,Other,Sex by Area,Rural Men,2015,Estimated,84.57,104519787,viz_sex_area,Percentage who use smokeless tobacco products,Men,47.13
Percentage who use smokeless tobacco products,Other,Sex by Area,Urban Women,2015,Estimated,92.59,114431679,viz_sex_area,Percentage who use smokeless tobacco products,Women,18.91
Percentage who use smokeless tobacco products,Other,Sex by Area,Rural Women,2015,Estimated,51.45,63586887,viz_sex_area,Percentage who use smokeless tobacco products,Women,18.91
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 1,2015,Estimated,80.15,99057124,viz_age_area,Percentage who use smokeless tobacco products,Urban,52.11
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 1,2015,Estimated,77.09,95275280,viz_age_area,Percentage who use smokeless tobacco products,Rural,66.32
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 2,2015,Estimated,3.961,4895387,viz_age_area,Percentage who use smokeless tobacco products,Urban,52.11
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 2,2015,Estimated,32.3,39919465,viz_age_area,Percentage who use smokeless tobacco products,Rural,66.32
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 3,2015,Estimated,32.36,39993619,viz_age_area,Percentage who use smokeless tobacco products,Urban,52.11
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 3,2015,Estimated,10.96,13545428,viz_age_area,Percentage who use smokeless tobacco products,Rural,66.32
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 4,2015,Estimated,73.22,90492359,viz_age_area,Percentage who use smokeless tobacco products,Urban,52.11
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 4,2015,Estimated,4.7,5808715,viz_age_area,Percentage who use smokeless tobacco products,Rural,66.32
Percentage who use smokeless tobacco products,Other,Total,Total,2015,Lower Bound,92.85,114753012,,,"",
Percentage who use smokeless tobacco products,Other,Sex,Men,2015,Lower Bound,89.73,110897014,,,Total,92.85
Percentage who use smokeless tobacco products,Other,Sex,Women,2015,Lower Bound,17.55,21689988,,,Total,92.85
Percentage who use smokeless tobacco products,Other,Age,Age Group 1,2015,Lower Bound,44.11,54515405,,,Total,92.85
Percentage who use smokeless tobacco products,Other,Age,Age Group 2,2015,Lower Bound,75.03,92729332,,,Total,92.85
Percentage who use smokeless tobacco products,Other,Age,Age Group 3,2015,Lower Bound,47.13,58247813,,,Total,92.85
Percentage who use smokeless tobacco products,Other,Age,Age Group 4,2015,Lower Bound,18.91,23370807,,,Total,92.85
Percentage who use smokeless tobacco products,Other,Area,Urban,2015,Lower Bound,15.21,18797989,,,Total,92.85
Percentage who use smokeless tobacco products,Other,Area,Rural,2015,Lower Bound,88.75,109685836,,,Total,92.85
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 1,2015,Lower Bound,49.31,60942068,,,Women,17.55
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 2,2015,Lower Bound,3.523,4354064,,,Women,17.55
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 3,2015,Lower Bound,52.11,64402579,,,Women,17.55
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 4,2015,Lower Bound,66.32,81964672,,,Women,17.55
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 1,2015,Lower Bound,6.06,7489534,,,Men,89.73
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 2,2015,Lower Bound,13.34,16486863,,,Men,89.73
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 3,2015,Lower Bound,36.12,44640590,,,Men,89.73
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 4,2015,Lower Bound,82.34,101763738,,,Men,89.73
Percentage who use smokeless tobacco products,Other,Sex by Area,Urban Men,2015,Lower Bound,91.42,112985680,,,Men,89.73
Percentage who use smokeless tobacco products,Other,Sex by Area,Rural Men,2015,Lower Bound,99.3,122724546,,,Men,89.73
Percentage who use smokeless tobacco products,Other,Sex by Area,Urban Women,2015,Lower Bound,80.81,99872816,,,Women,17.55
Percentage who use smokeless tobacco products,Other,Sex by Area,Rural Women,2015,Lower Bound,84.02,103840044,,,Women,17.55
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 1,2015,Lower Bound,73.25,90529436,,,Urban,15.21
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 1,2015,Lower Bound,84.57,104519787,,,Rural,88.75
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 2,2015,Lower Bound,92.59,114431679,,,Urban,15.21
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 2,2015,Lower Bound,51.45,63586887,,,Rural,88.75
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 3,2015,Lower Bound,80.15,99057124,,,Urban,15.21
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 3,2015,Lower Bound,77.09,95275280,,,Rural,88.75
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 4,2015,Lower Bound,3.961,4895387,,,Urban,15.21
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 4,2015,Lower Bound,32.3,39919465,,,Rural,88.75
Percentage who use smokeless tobacco products,Other,Total,Total,2015,Upper Bound,32.36,39993619,,,"",
Percentage who use smokeless tobacco products,Other,Sex,Men,2015,Upper Bound,10.96,13545428,,,Total,32.36
Percentage who use smokeless tobacco products,Other,Sex,Women,2015,Upper Bound,73.22,90492359,,,Total,32.36
Percentage who use smokeless tobacco products,Other,Age,Age Group 1,2015,Upper Bound,4.7,5808715,,,Total,32.36
Percentage who use smokeless tobacco products,Other,Age,Age Group 2,2015,Upper Bound,92.85,114753012,,,Total,32.36
Percentage who use smokeless tobacco products,Other,Age,Age Group 3,2015,Upper Bound,89.73,110897014,,,Total,32.36
Percentage who use smokeless tobacco products,Other,Age,Age Group 4,2015,Upper Bound,17.55,21689988,,,Total,32.36
Percentage who use smokeless tobacco products,Other,Area,Urban,2015,Upper Bound,44.11,54515405,,,Total,32.36
Percentage who use smokeless tobacco products,Other,Area,Rural,2015,Upper Bound,75.03,92729332,,,Total,32.36
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 1,2015,Upper Bound,47.13,58247813,,,Women,73.22
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 2,2015,Upper Bound,18.91,23370807,,,Women,73.22
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 3,2015,Upper Bound,15.21,18797989,,,Women,73.22
Percentage who use smokeless tobacco products,Other,Sex by Age,Women Age Group 4,2015,Upper Bound,88.75,109685836,,,Women,73.22
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 1,2015,Upper Bound,49.31,60942068,,,Men,10.96
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 2,2015,Upper Bound,3.523,4354064,,,Men,10.96
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 3,2015,Upper Bound,52.11,64402579,,,Men,10.96
Percentage who use smokeless tobacco products,Other,Sex by Age,Men Age Group 4,2015,Upper Bound,66.32,81964672,,,Men,10.96
Percentage who use smokeless tobacco products,Other,Sex by Area,Urban Men,2015,Upper Bound,6.06,7489534,,,Men,10.96
Percentage who use smokeless tobacco products,Other,Sex by Area,Rural Men,2015,Upper Bound,13.34,16486863,,,Men,10.96
Percentage who use smokeless tobacco products,Other,Sex by Area,Urban Women,2015,Upper Bound,36.12,44640590,,,Women,73.22
Percentage who use smokeless tobacco products,Other,Sex by Area,Rural Women,2015,Upper Bound,82.34,101763738,,,Women,73.22
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 1,2015,Upper Bound,91.42,112985680,,,Urban,44.11
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 1,2015,Upper Bound,99.3,122724546,,,Rural,75.03
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 2,2015,Upper Bound,80.81,99872816,,,Urban,44.11
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 2,2015,Upper Bound,84.02,103840044,,,Rural,75.03
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 3,2015,Upper Bound,73.25,90529436,,,Urban,44.11
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 3,2015,Upper Bound,84.57,104519787,,,Rural,75.03
Percentage who use smokeless tobacco products,Other,Age by Area,Urban Age Group 4,2015,Upper Bound,92.59,114431679,,,Urban,44.11
Percentage who use smokeless tobacco products,Other,Age by Area,Rural Age Group 4,2015,Lower Bound,51.45,63586887,,,Rural,88.75
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Total,Total,2015,Estimated,8.651,,viz_total,Average number of daily uses of smokeless tobacco products,"",
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex,Men,2015,Estimated,4.405,,viz_sex,Average number of daily uses of smokeless tobacco products,Total,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex,Women,2015,Estimated,5.957,,viz_sex,Average number of daily uses of smokeless tobacco products,Total,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 1,2015,Estimated,6.695,,viz_age,Average number of daily uses of smokeless tobacco products,Total,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 2,2015,Estimated,12.48,,viz_age,Average number of daily uses of smokeless tobacco products,Total,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 3,2015,Estimated,11.62,,viz_age,Average number of daily uses of smokeless tobacco products,Total,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 4,2015,Estimated,9.592,,viz_age,Average number of daily uses of smokeless tobacco products,Total,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Area,Urban,2015,Estimated,10.18,,viz_area,Average number of daily uses of smokeless tobacco products,Total,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Area,Rural,2015,Estimated,2.913,,viz_area,Average number of daily uses of smokeless tobacco products,Total,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 1,2015,Estimated,11.69,,viz_women_age,Average number of daily uses of smokeless tobacco products,Women,5.957
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 2,2015,Estimated,2.511,,viz_women_age,Average number of daily uses of smokeless tobacco products,Women,5.957
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 3,2015,Estimated,10.46,,viz_women_age,Average number of daily uses of smokeless tobacco products,Women,5.957
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 4,2015,Estimated,10.8,,viz_women_age,Average number of daily uses of smokeless tobacco products,Women,5.957
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 1,2015,Estimated,9.427,,viz_men_age,Average number of daily uses of smokeless tobacco products,Men,4.405
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 2,2015,Estimated,1.335,,viz_men_age,Average number of daily uses of smokeless tobacco products,Men,4.405
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 3,2015,Estimated,8.528,,viz_men_age,Average number of daily uses of smokeless tobacco products,Men,4.405
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 4,2015,Estimated,5.234,,viz_men_age,Average number of daily uses of smokeless tobacco products,Men,4.405
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Urban Men,2015,Estimated,9.494,,viz_sex_area,Average number of daily uses of smokeless tobacco products,Men,4.405
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Rural Men,2015,Estimated,12.54,,viz_sex_area,Average number of daily uses of smokeless tobacco products,Men,4.405
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Urban Women,2015,Estimated,3.099,,viz_sex_area,Average number of daily uses of smokeless tobacco products,Women,5.957
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Rural Women,2015,Estimated,12.4,,viz_sex_area,Average number of daily uses of smokeless tobacco products,Women,5.957
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 1,2015,Estimated,3.875,,viz_age_area,Average number of daily uses of smokeless tobacco products,Urban,10.18
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 1,2015,Estimated,8.386,,viz_age_area,Average number of daily uses of smokeless tobacco products,Rural,2.913
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 2,2015,Estimated,4.614,,viz_age_area,Average number of daily uses of smokeless tobacco products,Urban,10.18
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 2,2015,Estimated,10.43,,viz_age_area,Average number of daily uses of smokeless tobacco products,Rural,2.913
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 3,2015,Estimated,5.693,,viz_age_area,Average number of daily uses of smokeless tobacco products,Urban,10.18
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 3,2015,Estimated,9.511,,viz_age_area,Average number of daily uses of smokeless tobacco products,Rural,2.913
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 4,2015,Estimated,2.626,,viz_age_area,Average number of daily uses of smokeless tobacco products,Urban,10.18
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 4,2015,Estimated,1.471,,viz_age_area,Average number of daily uses of smokeless tobacco products,Rural,2.913
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Total,Total,2015,Lower Bound,10.04,,,,"",
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex,Men,2015,Lower Bound,1.123,,,,Total,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex,Women,2015,Lower Bound,10.57,,,,Total,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 1,2015,Lower Bound,1.195,,,,Total,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 2,2015,Lower Bound,8.651,,,,Total,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 3,2015,Lower Bound,4.405,,,,Total,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 4,2015,Lower Bound,5.957,,,,Total,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Area,Urban,2015,Lower Bound,6.695,,,,Total,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Area,Rural,2015,Lower Bound,12.48,,,,Total,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 1,2015,Lower Bound,11.62,,,,Women,10.57
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 2,2015,Lower Bound,9.592,,,,Women,10.57
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 3,2015,Lower Bound,10.18,,,,Women,10.57
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 4,2015,Lower Bound,2.913,,,,Women,10.57
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 1,2015,Lower Bound,11.69,,,,Men,1.123
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 2,2015,Lower Bound,2.511,,,,Men,1.123
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 3,2015,Lower Bound,10.46,,,,Men,1.123
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 4,2015,Lower Bound,10.8,,,,Men,1.123
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Urban Men,2015,Lower Bound,9.427,,,,Men,1.123
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Rural Men,2015,Lower Bound,1.335,,,,Men,1.123
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Urban Women,2015,Lower Bound,8.528,,,,Women,10.57
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Rural Women,2015,Lower Bound,5.234,,,,Women,10.57
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 1,2015,Lower Bound,9.494,,,,Urban,6.695
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 1,2015,Lower Bound,12.54,,,,Rural,12.48
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 2,2015,Lower Bound,3.099,,,,Urban,6.695
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 2,2015,Lower Bound,12.4,,,,Rural,12.48
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 3,2015,Lower Bound,3.875,,,,Urban,6.695
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 3,2015,Lower Bound,8.386,,,,Rural,12.48
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 4,2015,Lower Bound,4.614,,,,Urban,6.695
