Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Age,Age Group 3,2015,Upper Bound,53.28,65848578,,,Total,7.51
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Age,Age Group 4,2015,Upper Bound,21.43,26485267,,,Total,7.51
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Area,Urban,2015,Upper Bound,56.52,69852884,,,Total,7.51
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Area,Rural,2015,Upper Bound,83.01,102591788,,,Total,7.51
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Age,Women Age Group 1,2015,Upper Bound,29.75,36767928,,,Women,23.56
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Age,Women Age Group 2,2015,Upper Bound,14.51,17932862,,,Women,23.56
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Age,Women Age Group 3,2015,Upper Bound,10.4,12853326,,,Women,23.56
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Age,Women Age Group 4,2015,Upper Bound,36.23,44776539,,,Women,23.56
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Age,Men Age Group 1,2015,Upper Bound,73.66,91036154,,,Men,80.43
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Age,Men Age Group 2,2015,Upper Bound,91.46,113035116,,,Men,80.43
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Age,Men Age Group 3,2015,Upper Bound,7.51,9281585,,,Men,80.43
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Age,Men Age Group 4,2015,Upper Bound,80.43,99403175,,,Men,80.43
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Area,Urban Men,2015,Upper Bound,23.56,29117727,,,Men,80.43
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Area,Rural Men,2015,Upper Bound,36.17,44702385,,,Men,80.43
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Area,Urban Women,2015,Upper Bound,73.37,90677744,,,Women,23.56
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Sex by Area,Rural Women,2015,Upper Bound,53.28,65848578,,,Women,23.56
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Age by Area,Urban Age Group 1,2015,Upper Bound,21.43,26485267,,,Urban,56.52
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Age by Area,Rural Age Group 1,2015,Upper Bound,56.52,69852884,,,Rural,83.01
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Age by Area,Urban Age Group 2,2015,Upper Bound,83.01,102591788,,,Urban,56.52
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Age by Area,Rural Age Group 2,2015,Upper Bound,29.75,36767928,,,Rural,83.01
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Age by Area,Urban Age Group 3,2015,Upper Bound,14.51,17932862,,,Urban,56.52
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Age by Area,Rural Age Group 3,2015,Upper Bound,10.4,12853326,,,Rural,83.01
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Age by Area,Urban Age Group 4,2015,Upper Bound,36.23,44776539,,,Urban,56.52
Percentage with raised total cholesterol or currently on medication for raised total cholesterol,Prevalence,Age by Area,Rural Age Group 4,2015,Lower Bound,73.66,91036154,,,Rural,29.75
Mean HDL (mmol/L or mg/dl),Mean HDL,Total,Total,2015,Estimated,12.32,,viz_total,Mean HDL (mmol/L or mg/dl),"",
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex,Men,2015,Estimated,12.78,,viz_sex,Mean HDL (mmol/L or mg/dl),Total,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex,Women,2015,Estimated,8.861,,viz_sex,Mean HDL (mmol/L or mg/dl),Total,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 1,2015,Estimated,11.18,,viz_age,Mean HDL (mmol/L or mg/dl),Total,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 2,2015,Estimated,1.505,,viz_age,Mean HDL (mmol/L or mg/dl),Total,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 3,2015,Estimated,1.116,,viz_age,Mean HDL (mmol/L or mg/dl),Total,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 4,2015,Estimated,11.08,,viz_age,Mean HDL (mmol/L or mg/dl),Total,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Area,Urban,2015,Estimated,2.634,,viz_area,Mean HDL (mmol/L or mg/dl),Total,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Area,Rural,2015,Estimated,12.83,,viz_area,Mean HDL (mmol/L or mg/dl),Total,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 1,2015,Estimated,8.402,,viz_women_age,Mean HDL (mmol/L or mg/dl),Women,8.861
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 2,2015,Estimated,8.461,,viz_women_age,Mean HDL (mmol/L or mg/dl),Women,8.861
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 3,2015,Estimated,1.494,,viz_women_age,Mean HDL (mmol/L or mg/dl),Women,8.861
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 4,2015,Estimated,10.32,,viz_women_age,Mean HDL (mmol/L or mg/dl),Women,8.861
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 1,2015,Estimated,10.79,,viz_men_age,Mean HDL (mmol/L or mg/dl),Men,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 2,2015,Estimated,3.101,,viz_men_age,Mean HDL (mmol/L or mg/dl),Men,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 3,2015,Estimated,12.32,,viz_men_age,Mean HDL (mmol/L or mg/dl),Men,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 4,2015,Estimated,12.78,,viz_men_age,Mean HDL (mmol/L or mg/dl),Men,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Urban Men,2015,Estimated,8.861,,viz_sex_area,Mean HDL (mmol/L or mg/dl),Men,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Rural Men,2015,Estimated,11.18,,viz_sex_area,Mean HDL (mmol/L or mg/dl),Men,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Urban Women,2015,Estimated,1.505,,viz_sex_area,Mean HDL (mmol/L or mg/dl),Women,8.861
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Rural Women,2015,Estimated,1.116,,viz_sex_area,Mean HDL (mmol/L or mg/dl),Women,8.861
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 1,2015,Estimated,11.08,,viz_age_area,Mean HDL (mmol/L or mg/dl),Urban,2.634
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 1,2015,Estimated,2.634,,viz_age_area,Mean HDL (mmol/L or mg/dl),Rural,12.83
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 2,2015,Estimated,12.83,,viz_age_area,Mean HDL (mmol/L or mg/dl),Urban,2.634
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 2,2015,Estimated,8.402,,viz_age_area,Mean HDL (mmol/L or mg/dl),Rural,12.83
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 3,2015,Estimated,8.461,,viz_age_area,Mean HDL (mmol/L or mg/dl),Urban,2.634
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 3,2015,Estimated,1.494,,viz_age_area,Mean HDL (mmol/L or mg/dl),Rural,12.83
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 4,2015,Estimated,10.32,,viz_age_area,Mean HDL (mmol/L or mg/dl),Urban,2.634
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 4,2015,Estimated,10.79,,viz_age_area,Mean HDL (mmol/L or mg/dl),Rural,12.83
Mean HDL (mmol/L or mg/dl),Mean HDL,Total,Total,2015,Lower Bound,3.101,,,,"",
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex,Men,2015,Lower Bound,12.32,,,,Total,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex,Women,2015,Lower Bound,12.78,,,,Total,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 1,2015,Lower Bound,8.861,,,,Total,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 2,2015,Lower Bound,11.18,,,,Total,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 3,2015,Lower Bound,1.505,,,,Total,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 4,2015,Lower Bound,1.116,,,,Total,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Area,Urban,2015,Lower Bound,11.08,,,,Total,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Area,Rural,2015,Lower Bound,2.634,,,,Total,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 1,2015,Lower Bound,12.83,,,,Women,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 2,2015,Lower Bound,8.402,,,,Women,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 3,2015,Lower Bound,8.461,,,,Women,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 4,2015,Lower Bound,1.494,,,,Women,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 1,2015,Lower Bound,10.32,,,,Men,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 2,2015,Lower Bound,10.79,,,,Men,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 3,2015,Lower Bound,3.101,,,,Men,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 4,2015,Lower Bound,12.32,,,,Men,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Urban Men,2015,Lower Bound,12.78,,,,Men,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Rural Men,2015,Lower Bound,8.861,,,,Men,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Urban Women,2015,Lower Bound,11.18,,,,Women,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Rural Women,2015,Lower Bound,1.505,,,,Women,12.78
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 1,2015,Lower Bound,1.116,,,,Urban,11.08
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 1,2015,Lower Bound,11.08,,,,Rural,2.634
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 2,2015,Lower Bound,2.634,,,,Urban,11.08
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 2,2015,Lower Bound,12.83,,,,Rural,2.634
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 3,2015,Lower Bound,8.402,,,,Urban,11.08
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 3,2015,Lower Bound,8.461,,,,Rural,2.634
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 4,2015,Lower Bound,1.494,,,,Urban,11.08
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 4,2015,Lower Bound,10.32,,,,Rural,2.634
Mean HDL (mmol/L or mg/dl),Mean HDL,Total,Total,2015,Upper Bound,10.79,,,,"",
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex,Men,2015,Upper Bound,3.101,,,,Total,10.79
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex,Women,2015,Upper Bound,12.32,,,,Total,10.79
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 1,2015,Upper Bound,12.78,,,,Total,10.79
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 2,2015,Upper Bound,8.861,,,,Total,10.79
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 3,2015,Upper Bound,11.18,,,,Total,10.79
Mean HDL (mmol/L or mg/dl),Mean HDL,Age,Age Group 4,2015,Upper Bound,1.505,,,,Total,10.79
Mean HDL (mmol/L or mg/dl),Mean HDL,Area,Urban,2015,Upper Bound,1.116,,,,Total,10.79
Mean HDL (mmol/L or mg/dl),Mean HDL,Area,Rural,2015,Upper Bound,11.08,,,,Total,10.79
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 1,2015,Upper Bound,2.634,,,,Women,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 2,2015,Upper Bound,12.83,,,,Women,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 3,2015,Upper Bound,8.402,,,,Women,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Women Age Group 4,2015,Upper Bound,8.461,,,,Women,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 1,2015,Upper Bound,1.494,,,,Men,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 2,2015,Upper Bound,10.32,,,,Men,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 3,2015,Upper Bound,10.79,,,,Men,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Age,Men Age Group 4,2015,Upper Bound,3.101,,,,Men,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Urban Men,2015,Upper Bound,12.32,,,,Men,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Rural Men,2015,Upper Bound,12.78,,,,Men,3.101
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Urban Women,2015,Upper Bound,8.861,,,,Women,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Sex by Area,Rural Women,2015,Upper Bound,11.18,,,,Women,12.32
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 1,2015,Upper Bound,1.505,,,,Urban,1.116
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 1,2015,Upper Bound,1.116,,,,Rural,11.08
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 2,2015,Upper Bound,11.08,,,,Urban,1.116
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 2,2015,Upper Bound,2.634,,,,Rural,11.08
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 3,2015,Upper Bound,12.83,,,,Urban,1.116
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 3,2015,Upper Bound,8.402,,,,Rural,11.08
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Urban Age Group 4,2015,Upper Bound,8.461,,,,Urban,1.116
Mean HDL (mmol/L or mg/dl),Mean HDL,Age by Area,Rural Age Group 4,2015,Lower Bound,1.494,,,,Rural,2.634
Percentage with low HDL,Low HDL,Total,Total,2015,Estimated,10.4,12853326,viz_total,Percentage with low HDL,"",
Percentage with low HDL,Low HDL,Sex,Men,2015,Estimated,36.23,44776539,viz_sex,Percentage with low HDL,Total,10.4
Percentage with low HDL,Low HDL,Sex,Women,2015,Estimated,73.66,91036154,viz_sex,Percentage with low HDL,Total,10.4
Percentage with low HDL,Low HDL,Age,Age Group 1,2015,Estimated,91.46,113035116,viz_age,Percentage with low HDL,Total,10.4
Percentage with low HDL,Low HDL,Age,Age Group 2,2015,Estimated,7.51,9281585,viz_age,Percentage with low HDL,Total,10.4
Percentage with low HDL,Low HDL,Age,Age Group 3,2015,Estimated,80.43,99403175,viz_age,Percentage with low HDL,Total,10.4
Percentage with low HDL,Low HDL,Age,Age Group 4,2015,Estimated,23.56,29117727,viz_age,Percentage with low HDL,Total,10.4
Percentage with low HDL,Low HDL,Area,Urban,2015,Estimated,36.17,44702385,viz_area,Percentage with low HDL,Total,10.4
Percentage with low HDL,Low HDL,Area,Rural,2015,Estimated,73.37,90677744,viz_area,Percentage with low HDL,Total,10.4
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 1,2015,Estimated,53.28,65848578,viz_women_age,Percentage with low HDL,Women,73.66
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 2,2015,Estimated,21.43,26485267,viz_women_age,Percentage with low HDL,Women,73.66
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 3,2015,Estimated,56.52,69852884,viz_women_age,Percentage with low HDL,Women,73.66
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 4,2015,Estimated,83.01,102591788,viz_women_age,Percentage with low HDL,Women,73.66
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 1,2015,Estimated,29.75,36767928,viz_men_age,Percentage with low HDL,Men,36.23
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 2,2015,Estimated,14.51,17932862,viz_men_age,Percentage with low HDL,Men,36.23
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 3,2015,Estimated,10.4,12853326,viz_men_age,Percentage with low HDL,Men,36.23
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 4,2015,Estimated,36.23,44776539,viz_men_age,Percentage with low HDL,Men,36.23
Percentage with low HDL,Low HDL,Sex by Area,Urban Men,2015,Estimated,73.66,91036154,viz_sex_area,Percentage with low HDL,Men,36.23
Percentage with low HDL,Low HDL,Sex by Area,Rural Men,2015,Estimated,91.46,113035116,viz_sex_area,Percentage with low HDL,Men,36.23
Percentage with low HDL,Low HDL,Sex by Area,Urban Women,2015,Estimated,7.51,9281585,viz_sex_area,Percentage with low HDL,Women,73.66
Percentage with low HDL,Low HDL,Sex by Area,Rural Women,2015,Estimated,80.43,99403175,viz_sex_area,Percentage with low HDL,Women,73.66
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 1,2015,Estimated,23.56,29117727,viz_age_area,Percentage with low HDL,Urban,36.17
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 1,2015,Estimated,36.17,44702385,viz_age_area,Percentage with low HDL,Rural,73.37
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 2,2015,Estimated,73.37,90677744,viz_age_area,Percentage with low HDL,Urban,36.17
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 2,2015,Estimated,53.28,65848578,viz_age_area,Percentage with low HDL,Rural,73.37
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 3,2015,Estimated,21.43,26485267,viz_age_area,Percentage with low HDL,Urban,36.17
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 3,2015,Estimated,56.52,69852884,viz_age_area,Percentage with low HDL,Rural,73.37
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 4,2015,Estimated,83.01,102591788,viz_age_area,Percentage with low HDL,Urban,36.17
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 4,2015,Estimated,29.75,36767928,viz_age_area,Percentage with low HDL,Rural,73.37
Percentage with low HDL,Low HDL,Total,Total,2015,Lower Bound,14.51,17932862,,,"",
Percentage with low HDL,Low HDL,Sex,Men,2015,Lower Bound,10.4,12853326,,,Total,14.51
Percentage with low HDL,Low HDL,Sex,Women,2015,Lower Bound,36.23,44776539,,,Total,14.51
Percentage with low HDL,Low HDL,Age,Age Group 1,2015,Lower Bound,73.66,91036154,,,Total,14.51
Percentage with low HDL,Low HDL,Age,Age Group 2,2015,Lower Bound,91.46,113035116,,,Total,14.51
Percentage with low HDL,Low HDL,Age,Age Group 3,2015,Lower Bound,7.51,9281585,,,Total,14.51
Percentage with low HDL,Low HDL,Age,Age Group 4,2015,Lower Bound,80.43,99403175,,,Total,14.51
Percentage with low HDL,Low HDL,Area,Urban,2015,Lower Bound,23.56,29117727,,,Total,14.51
Percentage with low HDL,Low HDL,Area,Rural,2015,Lower Bound,36.17,44702385,,,Total,14.51
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 1,2015,Lower Bound,73.37,90677744,,,Women,36.23
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 2,2015,Lower Bound,53.28,65848578,,,Women,36.23
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 3,2015,Lower Bound,21.43,26485267,,,Women,36.23
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 4,2015,Lower Bound,56.52,69852884,,,Women,36.23
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 1,2015,Lower Bound,83.01,102591788,,,Men,10.4
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 2,2015,Lower Bound,29.75,36767928,,,Men,10.4
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 3,2015,Lower Bound,14.51,17932862,,,Men,10.4
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 4,2015,Lower Bound,10.4,12853326,,,Men,10.4
Percentage with low HDL,Low HDL,Sex by Area,Urban Men,2015,Lower Bound,36.23,44776539,,,Men,10.4
Percentage with low HDL,Low HDL,Sex by Area,Rural Men,2015,Lower Bound,73.66,91036154,,,Men,10.4
Percentage with low HDL,Low HDL,Sex by Area,Urban Women,2015,Lower Bound,91.46,113035116,,,Women,36.23
Percentage with low HDL,Low HDL,Sex by Area,Rural Women,2015,Lower Bound,7.51,9281585,,,Women,36.23
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 1,2015,Lower Bound,80.43,99403175,,,Urban,23.56
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 1,2015,Lower Bound,23.56,29117727,,,Rural,36.17
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 2,2015,Lower Bound,36.17,44702385,,,Urban,23.56
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 2,2015,Lower Bound,73.37,90677744,,,Rural,36.17
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 3,2015,Lower Bound,53.28,65848578,,,Urban,23.56
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 3,2015,Lower Bound,21.43,26485267,,,Rural,36.17
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 4,2015,Lower Bound,56.52,69852884,,,Urban,23.56
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 4,2015,Lower Bound,83.01,102591788,,,Rural,36.17
Percentage with low HDL,Low HDL,Total,Total,2015,Upper Bound,29.75,36767928,,,"",
Percentage with low HDL,Low HDL,Sex,Men,2015,Upper Bound,14.51,17932862,,,Total,29.75
Percentage with low HDL,Low HDL,Sex,Women,2015,Upper Bound,10.4,12853326,,,Total,29.75
Percentage with low HDL,Low HDL,Age,Age Group 1,2015,Upper Bound,36.23,44776539,,,Total,29.75
Percentage with low HDL,Low HDL,Age,Age Group 2,2015,Upper Bound,73.66,91036154,,,Total,29.75
Percentage with low HDL,Low HDL,Age,Age Group 3,2015,Upper Bound,91.46,113035116,,,Total,29.75
Percentage with low HDL,Low HDL,Age,Age Group 4,2015,Upper Bound,7.51,9281585,,,Total,29.75
Percentage with low HDL,Low HDL,Area,Urban,2015,Upper Bound,80.43,99403175,,,Total,29.75
Percentage with low HDL,Low HDL,Area,Rural,2015,Upper Bound,23.56,29117727,,,Total,29.75
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 1,2015,Upper Bound,36.17,44702385,,,Women,10.4
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 2,2015,Upper Bound,73.37,90677744,,,Women,10.4
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 3,2015,Upper Bound,53.28,65848578,,,Women,10.4
Percentage with low HDL,Low HDL,Sex by Age,Women Age Group 4,2015,Upper Bound,21.43,26485267,,,Women,10.4
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 1,2015,Upper Bound,56.52,69852884,,,Men,14.51
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 2,2015,Upper Bound,83.01,102591788,,,Men,14.51
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 3,2015,Upper Bound,29.75,36767928,,,Men,14.51
Percentage with low HDL,Low HDL,Sex by Age,Men Age Group 4,2015,Upper Bound,14.51,17932862,,,Men,14.51
Percentage with low HDL,Low HDL,Sex by Area,Urban Men,2015,Upper Bound,10.4,12853326,,,Men,14.51
Percentage with low HDL,Low HDL,Sex by Area,Rural Men,2015,Upper Bound,36.23,44776539,,,Men,14.51
Percentage with low HDL,Low HDL,Sex by Area,Urban Women,2015,Upper Bound,73.66,91036154,,,Women,10.4
Percentage with low HDL,Low HDL,Sex by Area,Rural Women,2015,Upper Bound,91.46,113035116,,,Women,10.4
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 1,2015,Upper Bound,7.51,9281585,,,Urban,80.43
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 1,2015,Upper Bound,80.43,99403175,,,Rural,23.56
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 2,2015,Upper Bound,23.56,29117727,,,Urban,80.43
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 2,2015,Upper Bound,36.17,44702385,,,Rural,23.56
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 3,2015,Upper Bound,73.37,90677744,,,Urban,80.43
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 3,2015,Upper Bound,53.28,65848578,,,Rural,23.56
Percentage with low HDL,Low HDL,Age by Area,Urban Age Group 4,2015,Upper Bound,21.43,26485267,,,Urban,80.43
Percentage with low HDL,Low HDL,Age by Area,Rural Age Group 4,2015,Lower Bound,56.52,69852884,,,Rural,36.17
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Total,Total,2015,Estimated,8.402,,viz_total,Mean triglycerides (mmol/L or md/dl),"",
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex,Men,2015,Estimated,8.461,,viz_sex,Mean triglycerides (mmol/L or md/dl),Total,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex,Women,2015,Estimated,1.494,,viz_sex,Mean triglycerides (mmol/L or md/dl),Total,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 1,2015,Estimated,10.32,,viz_age,Mean triglycerides (mmol/L or md/dl),Total,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 2,2015,Estimated,10.79,,viz_age,Mean triglycerides (mmol/L or md/dl),Total,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 3,2015,Estimated,3.101,,viz_age,Mean triglycerides (mmol/L or md/dl),Total,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 4,2015,Estimated,12.32,,viz_age,Mean triglycerides (mmol/L or md/dl),Total,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Area,Urban,2015,Estimated,12.78,,viz_area,Mean triglycerides (mmol/L or md/dl),Total,8.402
