Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who smoke other tobacco products,Others,Age,55-64,2015,Upper Bound,10.6,26102139,,,,55-64 - Others,Total,46.96
Percentage who smoke other tobacco products,Others,Age by Area,Rural 25-34,2015,Estimated,,114394602,viz_age_area,Percentage who smoke other tobacco products,,Rural 25-34 - Others,Rural,5.433
Percentage who smoke other tobacco products,Others,Age by Area,Rural 25-34,2015,Lower Bound,,56270379,,,,Rural 25-34 - Others,Rural,52.12
Percentage who smoke other tobacco products,Others,Age by Area,Rural 25-34,2015,Upper Bound,,29043573,,,,Rural 25-34 - Others,Rural,45.65
Percentage who smoke other tobacco products,Others,Age by Area,Rural 35-44,2015,Estimated,,29204240,viz_age_area,Percentage who smoke other tobacco products,,Rural 35-44 - Others,Rural,5.433
Percentage who smoke other tobacco products,Others,Age by Area,Rural 35-44,2015,Lower Bound,,18538451,,,,Rural 35-44 - Others,Rural,52.12
Percentage who smoke other tobacco products,Others,Age by Area,Rural 35-44,2015,Upper Bound,,11593947,,,,Rural 35-44 - Others,Rural,45.65
Percentage who smoke other tobacco products,Others,Age by Area,Rural 45-54,2015,Estimated,,82273646,viz_age_area,Percentage who smoke other tobacco products,,Rural 45-54 - Others,Rural,5.433
Percentage who smoke other tobacco products,Others,Age by Area,Rural 45-54,2015,Lower Bound,,114394602,,,,Rural 45-54 - Others,Rural,52.12
Percentage who smoke other tobacco products,Others,Age by Area,Rural 45-54,2015,Upper Bound,,56270379,,,,Rural 45-54 - Others,Rural,45.65
Percentage who smoke other tobacco products,Others,Age by Area,Rural 55-64,2015,Estimated,,23024756,viz_age_area,Percentage who smoke other tobacco products,,Rural 55-64 - Others,Rural,5.433
Percentage who smoke other tobacco products,Others,Age by Area,Rural 55-64,2015,Lower Bound,,29204240,,,,Rural 55-64 - Others,Rural,52.12
Percentage who smoke other tobacco products,Others,Age by Area,Rural 55-64,2015,Lower Bound,,18538451,,,,Rural 55-64 - Others,Rural,52.12
Percentage who smoke other tobacco products,Others,Age by Area,Urban 25-34,2015,Estimated,,114790089,viz_age_area,Percentage who smoke other tobacco products,,Urban 25-34 - Others,Urban,1.148
Percentage who smoke other tobacco products,Others,Age by Area,Urban 25-34,2015,Lower Bound,,119943779,,,,Urban 25-34 - Others,Urban,25.02
Percentage who smoke other tobacco products,Others,Age by Area,Urban 25-34,2015,Upper Bound,,31317623,,,,Urban 25-34 - Others,Urban,3.085
Percentage who smoke other tobacco products,Others,Age by Area,Urban 35-44,2015,Estimated,,4372603,viz_age_area,Percentage who smoke other tobacco products,,Urban 35-44 - Others,Urban,1.148
Percentage who smoke other tobacco products,Others,Age by Area,Urban 35-44,2015,Lower Bound,,35692698,,,,Urban 35-44 - Others,Urban,25.02
Percentage who smoke other tobacco products,Others,Age by Area,Urban 35-44,2015,Upper Bound,,36903877,,,,Urban 35-44 - Others,Urban,3.085
Percentage who smoke other tobacco products,Others,Age by Area,Urban 45-54,2015,Estimated,,58037711,viz_age_area,Percentage who smoke other tobacco products,,Urban 45-54 - Others,Urban,1.148
Percentage who smoke other tobacco products,Others,Age by Area,Urban 45-54,2015,Lower Bound,,114790089,,,,Urban 45-54 - Others,Urban,25.02
Percentage who smoke other tobacco products,Others,Age by Area,Urban 45-54,2015,Upper Bound,,119943779,,,,Urban 45-54 - Others,Urban,3.085
Percentage who smoke other tobacco products,Others,Age by Area,Urban 55-64,2015,Estimated,,38498183,viz_age_area,Percentage who smoke other tobacco products,,Urban 55-64 - Others,Urban,1.148
Percentage who smoke other tobacco products,Others,Age by Area,Urban 55-64,2015,Lower Bound,,4372603,,,,Urban 55-64 - Others,Urban,25.02
Percentage who smoke other tobacco products,Others,Age by Area,Urban 55-64,2015,Upper Bound,,35692698,,,,Urban 55-64 - Others,Urban,3.085
Percentage who smoke other tobacco products,Others,Area,Rural,2015,Estimated,6.56,6714627,viz_area,Percentage who smoke other tobacco products,,Rural - Others,Total,45.65
Percentage who smoke other tobacco products,Others,Area,Rural,2015,Lower Bound,5.61,64414938,,,,Rural - Others,Total,38.73
Percentage who smoke other tobacco products,Others,Area,Rural,2015,Upper Bound,7.6,56418686,,,,Rural - Others,Total,46.96
Percentage who smoke other tobacco products,Others,Area,Urban,2015,Estimated,7.25,1418809,viz_area,Percentage who smoke other tobacco products,,Urban - Others,Total,45.65
Percentage who smoke other tobacco products,Others,Area,Urban,2015,Lower Bound,6.2,30922136,,,,Urban - Others,Total,38.73
Percentage who smoke other tobacco products,Others,Area,Urban,2015,Upper Bound,8.4,3812741,,,,Urban - Others,Total,46.96
Percentage who smoke other tobacco products,Others,Sex,Men,2015,Estimated,6.6,122020085,viz_sex,Percentage who smoke other tobacco products,table_total,Men - Others,Total,45.65
Percentage who smoke other tobacco products,Others,Sex,Men,2015,Lower Bound,5.6,122020085,,,table_total,Men - Others,Total,38.73
Percentage who smoke other tobacco products,Others,Sex,Men,2015,Upper Bound,7.7,82273646,,,table_total,Men - Others,Total,46.96
Percentage who smoke other tobacco products,Others,Sex,Women,2015,Estimated,19.6,113047475,viz_sex,Percentage who smoke other tobacco products,table_total,Women - Others,Total,45.65
Percentage who smoke other tobacco products,Others,Sex,Women,2015,Lower Bound,10.8,26102139,,,table_total,Women - Others,Total,38.73
Percentage who smoke other tobacco products,Others,Sex,Women,2015,Upper Bound,31.6,38498183,,,table_total,Women - Others,Total,46.96
Percentage who smoke other tobacco products,Others,Sex by Age,Men 25-34,2015,Estimated,6.2,31317623,viz_men_age,Percentage who smoke other tobacco products,,Men 25-34 - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Age,Men 25-34,2015,Lower Bound,4.5,91270974,,,,Men 25-34 - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Age,Men 25-34,2015,Upper Bound,8.3,14361120,,,,Men 25-34 - Others,Men,66.57
Percentage who smoke other tobacco products,Others,Sex by Age,Men 35-44,2015,Estimated,5.9,29043573,viz_men_age,Percentage who smoke other tobacco products,,Men 35-44 - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Age,Men 35-44,2015,Lower Bound,33.8,24544909,,,,Men 35-44 - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Age,Men 35-44,2015,Upper Bound,41.3,69630422,,,,Men 35-44 - Others,Men,66.57
Percentage who smoke other tobacco products,Others,Sex by Age,Men 45-54,2015,Estimated,6.6,36903877,viz_men_age,Percentage who smoke other tobacco products,,Men 45-54 - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Age,Men 45-54,2015,Lower Bound,4.8,25063986,,,,Men 45-54 - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Age,Men 45-54,2015,Upper Bound,8.9,1418809,,,,Men 45-54 - Others,Men,66.57
Percentage who smoke other tobacco products,Others,Sex by Age,Men 55-64,2015,Estimated,7.5,11593947,viz_men_age,Percentage who smoke other tobacco products,,Men 55-64 - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Age,Men 55-64,2015,Lower Bound,4.9,46123666,,,,Men 55-64 - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Age,Men 55-64,2015,Upper Bound,10.9,6714627,,,,Men 55-64 - Others,Men,66.57
Percentage who smoke other tobacco products,Others,Sex by Age,Women 25-34,2015,Estimated,50,91270974,viz_women_age,Percentage who smoke other tobacco products,,Women 25-34 - Others,Women,91.47
Percentage who smoke other tobacco products,Others,Sex by Age,Women 25-34,2015,Lower Bound,14.7,14361120,,,,Women 25-34 - Others,Women,21.12
Percentage who smoke other tobacco products,Others,Sex by Age,Women 25-34,2015,Upper Bound,85.3,122020085,,,,Women 25-34 - Others,Women,31.15
Percentage who smoke other tobacco products,Others,Sex by Age,Women 35-44,2015,Estimated,35.7,24544909,viz_women_age,Percentage who smoke other tobacco products,,Women 35-44 - Others,Women,91.47
Percentage who smoke other tobacco products,Others,Sex by Age,Women 35-44,2015,Lower Bound,14.4,69630422,,,,Women 35-44 - Others,Women,21.12
Percentage who smoke other tobacco products,Others,Sex by Age,Women 35-44,2015,Upper Bound,62.4,113047475,,,,Women 35-44 - Others,Women,31.15
Percentage who smoke other tobacco products,Others,Sex by Age,Women 45-54,2015,Estimated,13.3,25063986,viz_women_age,Percentage who smoke other tobacco products,,Women 45-54 - Others,Women,91.47
Percentage who smoke other tobacco products,Others,Sex by Age,Women 45-54,2015,Lower Bound,2.3,1418809,,,,Women 45-54 - Others,Women,21.12
Percentage who smoke other tobacco products,Others,Sex by Age,Women 45-54,2015,Upper Bound,37.5,30922136,,,,Women 45-54 - Others,Women,31.15
Percentage who smoke other tobacco products,Others,Sex by Age,Women 55-64,2015,Estimated,12.5,46123666,viz_women_age,Percentage who smoke other tobacco products,,Women 55-64 - Others,Women,91.47
Percentage who smoke other tobacco products,Others,Sex by Age,Women 55-64,2015,Lower Bound,0.6,6714627,,,,Women 55-64 - Others,Women,21.12
Percentage who smoke other tobacco products,Others,Sex by Age,Women 55-64,2015,Upper Bound,48,64414938,,,,Women 55-64 - Others,Women,31.15
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Men,2015,Estimated,,56270379,viz_sex_area,Percentage who smoke other tobacco products,,Rural Men - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Men,2015,Lower Bound,,29043573,,,,Rural Men - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Men,2015,Upper Bound,,24544909,,,,Rural Men - Others,Men,66.57
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Women,2015,Estimated,,18538451,viz_sex_area,Percentage who smoke other tobacco products,,Rural Women - Others,Women,91.47
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Women,2015,Lower Bound,,11593947,,,,Rural Women - Others,Women,21.12
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Women,2015,Upper Bound,,46123666,,,,Rural Women - Others,Women,31.15
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Men,2015,Estimated,,119943779,viz_sex_area,Percentage who smoke other tobacco products,,Urban Men - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Men,2015,Lower Bound,,31317623,,,,Urban Men - Others,Men,98.73
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Men,2015,Upper Bound,,91270974,,,,Urban Men - Others,Men,66.57
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Women,2015,Estimated,,35692698,viz_sex_area,Percentage who smoke other tobacco products,,Urban Women - Others,Women,91.47
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Women,2015,Lower Bound,,36903877,,,,Urban Women - Others,Women,21.12
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Women,2015,Upper Bound,,25063986,,,,Urban Women - Others,Women,31.15
Percentage who smoke other tobacco products,Others,Total,Total,2015,Estimated,6.9,56418686,viz_total,Percentage who smoke other tobacco products,table_total,1.Total - Others,,
Percentage who smoke other tobacco products,Others,Total,Total,2015,Lower Bound,5.9,47866281,,,table_total,1.Total - Others,,
Percentage who smoke other tobacco products,Others,Total,Total,2015,Upper Bound,8,58037711,,,table_total,1.Total - Others,,
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 25-34,2015,Estimated,,58037711,viz_age_area,Percentage who smoke other tobacco products,,Rural 25-34 - Pipes,Rural,20.28
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 25-34,2015,Lower Bound,,114790089,,,,Rural 25-34 - Pipes,Rural,1.148
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 25-34,2015,Upper Bound,,119943779,,,,Rural 25-34 - Pipes,Rural,25.02
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 35-44,2015,Estimated,,38498183,viz_age_area,Percentage who smoke other tobacco products,,Rural 35-44 - Pipes,Rural,20.28
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 35-44,2015,Lower Bound,,4372603,,,,Rural 35-44 - Pipes,Rural,1.148
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 35-44,2015,Upper Bound,,35692698,,,,Rural 35-44 - Pipes,Rural,25.02
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 45-54,2015,Estimated,,47866281,viz_age_area,Percentage who smoke other tobacco products,,Rural 45-54 - Pipes,Rural,20.28
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 45-54,2015,Lower Bound,,58037711,,,,Rural 45-54 - Pipes,Rural,1.148
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 45-54,2015,Upper Bound,,114790089,,,,Rural 45-54 - Pipes,Rural,25.02
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 55-64,2015,Estimated,,26102139,viz_age_area,Percentage who smoke other tobacco products,,Rural 55-64 - Pipes,Rural,20.28
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 55-64,2015,Lower Bound,,38498183,,,,Rural 55-64 - Pipes,Rural,1.148
Percentage who smoke other tobacco products,Pipes,Age by Area,Rural 55-64,2015,Lower Bound,,4372603,,,,Rural 55-64 - Pipes,Rural,1.148
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 25-34,2015,Estimated,,29204240,viz_age_area,Percentage who smoke other tobacco products,,Urban 25-34 - Pipes,Urban,19.86
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 25-34,2015,Lower Bound,,18538451,,,,Urban 25-34 - Pipes,Urban,56.34
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 25-34,2015,Upper Bound,,11593947,,,,Urban 25-34 - Pipes,Urban,91.47
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 35-44,2015,Estimated,,82273646,viz_age_area,Percentage who smoke other tobacco products,,Urban 35-44 - Pipes,Urban,19.86
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 35-44,2015,Lower Bound,,114394602,,,,Urban 35-44 - Pipes,Urban,56.34
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 35-44,2015,Upper Bound,,56270379,,,,Urban 35-44 - Pipes,Urban,91.47
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 45-54,2015,Estimated,,23024756,viz_age_area,Percentage who smoke other tobacco products,,Urban 45-54 - Pipes,Urban,19.86
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 45-54,2015,Lower Bound,,29204240,,,,Urban 45-54 - Pipes,Urban,56.34
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 45-54,2015,Upper Bound,,18538451,,,,Urban 45-54 - Pipes,Urban,91.47
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 55-64,2015,Estimated,,122020085,viz_age_area,Percentage who smoke other tobacco products,,Urban 55-64 - Pipes,Urban,19.86
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 55-64,2015,Lower Bound,,82273646,,,,Urban 55-64 - Pipes,Urban,56.34
Percentage who smoke other tobacco products,Pipes,Age by Area,Urban 55-64,2015,Upper Bound,,114394602,,,,Urban 55-64 - Pipes,Urban,91.47
Percentage who smoke other tobacco products,Pipes,Sex by Area,Rural Men,2015,Estimated,,114790089,viz_sex_area,Percentage who smoke other tobacco products,,Rural Men - Pipes,Men,52.12
Percentage who smoke other tobacco products,Pipes,Sex by Area,Rural Men,2015,Lower Bound,,119943779,,,,Rural Men - Pipes,Men,45.65
Percentage who smoke other tobacco products,Pipes,Sex by Area,Rural Men,2015,Upper Bound,,31317623,,,,Rural Men - Pipes,Men,38.73
Percentage who smoke other tobacco products,Pipes,Sex by Area,Rural Women,2015,Estimated,,4372603,viz_sex_area,Percentage who smoke other tobacco products,,Rural Women - Pipes,Women,11.62
Percentage who smoke other tobacco products,Pipes,Sex by Area,Rural Women,2015,Lower Bound,,35692698,,,,Rural Women - Pipes,Women,98.73
Percentage who smoke other tobacco products,Pipes,Sex by Area,Rural Women,2015,Upper Bound,,36903877,,,,Rural Women - Pipes,Women,98.73
Percentage who smoke other tobacco products,Pipes,Sex by Area,Urban Men,2015,Estimated,,18538451,viz_sex_area,Percentage who smoke other tobacco products,,Urban Men - Pipes,Men,52.12
Percentage who smoke other tobacco products,Pipes,Sex by Area,Urban Men,2015,Lower Bound,,11593947,,,,Urban Men - Pipes,Men,45.65
Percentage who smoke other tobacco products,Pipes,Sex by Area,Urban Men,2015,Upper Bound,,46123666,,,,Urban Men - Pipes,Men,38.73
Percentage who smoke other tobacco products,Pipes,Sex by Area,Urban Women,2015,Estimated,,114394602,viz_sex_area,Percentage who smoke other tobacco products,,Urban Women - Pipes,Women,11.62
Percentage who smoke other tobacco products,Pipes,Sex by Area,Urban Women,2015,Lower Bound,,56270379,,,,Urban Women - Pipes,Women,98.73
Percentage who smoke other tobacco products,Pipes,Sex by Area,Urban Women,2015,Upper Bound,,29043573,,,,Urban Women - Pipes,Women,98.73
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 25-34,2015,Estimated,,122020085,viz_age_area,Percentage who smoke other tobacco products,,Rural 25-34 - Shisha sessions,Rural,15
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 25-34,2015,Lower Bound,,122020085,,,,Rural 25-34 - Shisha sessions,Rural,9.381
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 25-34,2015,Upper Bound,,82273646,,,,Rural 25-34 - Shisha sessions,Rural,37.32
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 35-44,2015,Estimated,,30922136,viz_age_area,Percentage who smoke other tobacco products,,Rural 35-44 - Shisha sessions,Rural,15
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 35-44,2015,Lower Bound,,3812741,,,,Rural 35-44 - Shisha sessions,Rural,9.381
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 35-44,2015,Upper Bound,,23024756,,,,Rural 35-44 - Shisha sessions,Rural,37.32
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 45-54,2015,Estimated,,14361120,viz_age_area,Percentage who smoke other tobacco products,,Rural 45-54 - Shisha sessions,Rural,15
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 45-54,2015,Lower Bound,,122020085,,,,Rural 45-54 - Shisha sessions,Rural,9.381
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 45-54,2015,Upper Bound,,122020085,,,,Rural 45-54 - Shisha sessions,Rural,37.32
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 55-64,2015,Estimated,,1418809,viz_age_area,Percentage who smoke other tobacco products,,Rural 55-64 - Shisha sessions,Rural,15
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 55-64,2015,Lower Bound,,30922136,,,,Rural 55-64 - Shisha sessions,Rural,9.381
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural 55-64,2015,Lower Bound,,3812741,,,,Rural 55-64 - Shisha sessions,Rural,9.381
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 25-34,2015,Estimated,,56418686,viz_age_area,Percentage who smoke other tobacco products,,Urban 25-34 - Shisha sessions,Urban,28.88
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 25-34,2015,Lower Bound,,47866281,,,,Urban 25-34 - Shisha sessions,Urban,29.86
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 25-34,2015,Upper Bound,,58037711,,,,Urban 25-34 - Shisha sessions,Urban,20.28
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 35-44,2015,Estimated,,113047475,viz_age_area,Percentage who smoke other tobacco products,,Urban 35-44 - Shisha sessions,Urban,28.88
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 35-44,2015,Lower Bound,,26102139,,,,Urban 35-44 - Shisha sessions,Urban,29.86
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 35-44,2015,Upper Bound,,38498183,,,,Urban 35-44 - Shisha sessions,Urban,20.28
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 45-54,2015,Estimated,,64414938,viz_age_area,Percentage who smoke other tobacco products,,Urban 45-54 - Shisha sessions,Urban,28.88
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 45-54,2015,Lower Bound,,56418686,,,,Urban 45-54 - Shisha sessions,Urban,29.86
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 45-54,2015,Upper Bound,,47866281,,,,Urban 45-54 - Shisha sessions,Urban,20.28
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 55-64,2015,Estimated,,69630422,viz_age_area,Percentage who smoke other tobacco products,,Urban 55-64 - Shisha sessions,Urban,28.88
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 55-64,2015,Lower Bound,,113047475,,,,Urban 55-64 - Shisha sessions,Urban,29.86
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban 55-64,2015,Upper Bound,,26102139,,,,Urban 55-64 - Shisha sessions,Urban,20.28
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Rural Men,2015,Estimated,,122020085,viz_sex_area,Percentage who smoke other tobacco products,,Rural Men - Shisha sessions,Men,25.34
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Rural Men,2015,Lower Bound,,82273646,,,,Rural Men - Shisha sessions,Men,73.85
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Rural Men,2015,Upper Bound,,114394602,,,,Rural Men - Shisha sessions,Men,11.62
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Rural Women,2015,Estimated,,3812741,viz_sex_area,Percentage who smoke other tobacco products,,Rural Women - Shisha sessions,Women,23.5
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Rural Women,2015,Lower Bound,,23024756,,,,Rural Women - Shisha sessions,Women,19.86
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Rural Women,2015,Upper Bound,,29204240,,,,Rural Women - Shisha sessions,Women,56.34
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Urban Men,2015,Estimated,,47866281,viz_sex_area,Percentage who smoke other tobacco products,,Urban Men - Shisha sessions,Men,25.34
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Urban Men,2015,Lower Bound,,58037711,,,,Urban Men - Shisha sessions,Men,73.85
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Urban Men,2015,Upper Bound,,114790089,,,,Urban Men - Shisha sessions,Men,11.62
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Urban Women,2015,Estimated,,26102139,viz_sex_area,Percentage who smoke other tobacco products,,Urban Women - Shisha sessions,Women,23.5
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Urban Women,2015,Lower Bound,,38498183,,,,Urban Women - Shisha sessions,Women,19.86
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Urban Women,2015,Upper Bound,,4372603,,,,Urban Women - Shisha sessions,Women,56.34
Percentage who use smokeless tobacco products,Jarda,Age,25-34,2015,Estimated,68.1,56418686,viz_age,Percentage who use smokeless tobacco products,,"25-34 - Betel, quid",Total,98.73
Percentage who use smokeless tobacco products,Jarda,Age,25-34,2015,Lower Bound,64.1,47866281,,,,"25-34 - Betel, quid",Total,66.57
Percentage who use smokeless tobacco products,Jarda,Age,25-34,2015,Upper Bound,71.9,58037711,,,,"25-34 - Betel, quid",Total,92.56
Percentage who use smokeless tobacco products,Jarda,Age,35-44,2015,Estimated,69,122020085,viz_age,Percentage who use smokeless tobacco products,,"35-44 - Betel, quid",Total,98.73
Percentage who use smokeless tobacco products,Jarda,Age,35-44,2015,Lower Bound,65.8,122020085,,,,"35-44 - Betel, quid",Total,66.57
Percentage who use smokeless tobacco products,Jarda,Age,35-44,2015,Upper Bound,72.1,82273646,,,,"35-44 - Betel, quid",Total,92.56
Percentage who use smokeless tobacco products,Jarda,Age,45-54,2015,Estimated,65.7,113047475,viz_age,Percentage who use smokeless tobacco products,,"45-54 - Betel, quid",Total,98.73
Percentage who use smokeless tobacco products,Jarda,Age,45-54,2015,Lower Bound,62.3,26102139,,,,"45-54 - Betel, quid",Total,66.57
Percentage who use smokeless tobacco products,Jarda,Age,45-54,2015,Upper Bound,69.1,38498183,,,,"45-54 - Betel, quid",Total,92.56
Percentage who use smokeless tobacco products,Jarda,Age,55-64,2015,Estimated,60.8,30922136,viz_age,Percentage who use smokeless tobacco products,,"55-64 - Betel, quid",Total,98.73
Percentage who use smokeless tobacco products,Jarda,Age,55-64,2015,Lower Bound,56.4,3812741,,,,"55-64 - Betel, quid",Total,66.57
Percentage who use smokeless tobacco products,Jarda,Age,55-64,2015,Upper Bound,65.1,23024756,,,,"55-64 - Betel, quid",Total,92.56
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 25-34,2015,Estimated,,35692698,viz_age_area,Percentage who use smokeless tobacco products,,"Rural 25-34 - Betel, quid",Rural,11.62
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 25-34,2015,Lower Bound,,36903877,,,,"Rural 25-34 - Betel, quid",Rural,98.73
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 25-34,2015,Upper Bound,,25063986,,,,"Rural 25-34 - Betel, quid",Rural,98.73
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 35-44,2015,Estimated,,114790089,viz_age_area,Percentage who use smokeless tobacco products,,"Rural 35-44 - Betel, quid",Rural,11.62
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 35-44,2015,Lower Bound,,119943779,,,,"Rural 35-44 - Betel, quid",Rural,98.73
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 35-44,2015,Upper Bound,,31317623,,,,"Rural 35-44 - Betel, quid",Rural,98.73
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 45-54,2015,Estimated,,4372603,viz_age_area,Percentage who use smokeless tobacco products,,"Rural 45-54 - Betel, quid",Rural,11.62
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 45-54,2015,Lower Bound,,35692698,,,,"Rural 45-54 - Betel, quid",Rural,98.73
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 45-54,2015,Upper Bound,,36903877,,,,"Rural 45-54 - Betel, quid",Rural,98.73
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 55-64,2015,Estimated,,58037711,viz_age_area,Percentage who use smokeless tobacco products,,"Rural 55-64 - Betel, quid",Rural,11.62
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 55-64,2015,Lower Bound,,114790089,,,,"Rural 55-64 - Betel, quid",Rural,98.73
Percentage who use smokeless tobacco products,Jarda,Age by Area,Rural 55-64,2015,Lower Bound,,119943779,,,,"Rural 55-64 - Betel, quid",Rural,98.73
Percentage who use smokeless tobacco products,Jarda,Age by Area,Urban 25-34,2015,Estimated,,56270379,viz_age_area,Percentage who use smokeless tobacco products,,"Urban 25-34 - Betel, quid",Urban,52.12
Percentage who use smokeless tobacco products,Jarda,Age by Area,Urban 25-34,2015,Lower Bound,,29043573,,,,"Urban 25-34 - Betel, quid",Urban,45.65
Percentage who use smokeless tobacco products,Jarda,Age by Area,Urban 25-34,2015,Upper Bound,,24544909,,,,"Urban 25-34 - Betel, quid",Urban,38.73
Percentage who use smokeless tobacco products,Jarda,Age by Area,Urban 35-44,2015,Estimated,,18538451,viz_age_area,Percentage who use smokeless tobacco products,,"Urban 35-44 - Betel, quid",Urban,52.12
Percentage who use smokeless tobacco products,Jarda,Age by Area,Urban 35-44,2015,Lower Bound,,11593947,,,,"Urban 35-44 - Betel, quid",Urban,45.65
Percentage who use smokeless tobacco products,Jarda,Age by Area,Urban 35-44,2015,Upper Bound,,46123666,,,,"Urban 35-44 - Betel, quid",Urban,38.73
