Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who currently drink (past 30 days),Prevalence (current),Sex by Area,Urban Men,2015,Lower Bound,71.8,44961923,,,,Urban Men - Prevalence (current),Men,95.87
Percentage who currently drink (past 30 days),Prevalence (current),Sex by Area,Urban Men,2015,Upper Bound,79.8,49806639,,,,Urban Men - Prevalence (current),Men,51.19
Percentage who currently drink (past 30 days),Prevalence (current),Sex by Area,Urban Women,2015,Estimated,15.4,59891556,viz_sex_area,Percentage who currently drink (past 30 days),,Urban Women - Prevalence (current),Women,14.01
Percentage who currently drink (past 30 days),Prevalence (current),Sex by Area,Urban Women,2015,Lower Bound,12.5,118485420,,,,Urban Women - Prevalence (current),Women,11.16
Percentage who currently drink (past 30 days),Prevalence (current),Sex by Area,Urban Women,2015,Upper Bound,18.3,63265554,,,,Urban Women - Prevalence (current),Women,11.86
Percentage who currently drink (past 30 days),Prevalence (current),Total,Total,2015,Estimated,43.8,107634247,viz_total,Percentage who currently drink (past 30 days),table_total,1.Total - Prevalence (current),,
Percentage who currently drink (past 30 days),Prevalence (current),Total,Total,2015,Lower Bound,41.6,114703576,,,table_total,1.Total - Prevalence (current),,
Percentage who currently drink (past 30 days),Prevalence (current),Total,Total,2015,Upper Bound,46.1,89590155,,,table_total,1.Total - Prevalence (current),,
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age,18-29,2015,Estimated,26.4,107634247,viz_age,Percentage who drank in past 12 months (not current),,18-29 - Prevalence (12 months),Total,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age,18-29,2015,Lower Bound,22.9,114703576,,,,18-29 - Prevalence (12 months),Total,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age,18-29,2015,Upper Bound,30,89590155,,,,18-29 - Prevalence (12 months),Total,48.46
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age,30-49,2015,Estimated,20.5,59891556,viz_age,Percentage who drank in past 12 months (not current),,30-49 - Prevalence (12 months),Total,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age,30-49,2015,Lower Bound,18,118485420,,,,30-49 - Prevalence (12 months),Total,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age,30-49,2015,Upper Bound,23.1,63265554,,,,30-49 - Prevalence (12 months),Total,48.46
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age,50-69,2015,Estimated,21.2,17314913,viz_age,Percentage who drank in past 12 months (not current),,50-69 - Prevalence (12 months),Total,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age,50-69,2015,Lower Bound,18.4,13792608,,,,50-69 - Prevalence (12 months),Total,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age,50-69,2015,Upper Bound,24,14657735,,,,50-69 - Prevalence (12 months),Total,48.46
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age, 18-69,2015,Estimated,22.6,49806639,viz_age,Percentage who drank in past 12 months (not current),, 18-69 - Prevalence (12 months),Total,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age, 18-69,2015,Lower Bound,20.8,1801937,,,, 18-69 - Prevalence (12 months),Total,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age, 18-69,2015,Upper Bound,24.4,107869067,,,, 18-69 - Prevalence (12 months),Total,48.46
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural 18-29,2015,Estimated,,59891556,viz_age_area,Percentage who drank in past 12 months (not current),,Rural 18-29 - Prevalence (12 months),Rural,51.19
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural 18-29,2015,Lower Bound,,118485420,,,,Rural 18-29 - Prevalence (12 months),Rural,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural 18-29,2015,Upper Bound,,63265554,,,,Rural 18-29 - Prevalence (12 months),Rural,47.09
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural 30-49,2015,Estimated,,49806639,viz_age_area,Percentage who drank in past 12 months (not current),,Rural 30-49 - Prevalence (12 months),Rural,51.19
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural 30-49,2015,Lower Bound,,1801937,,,,Rural 30-49 - Prevalence (12 months),Rural,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural 30-49,2015,Upper Bound,,107869067,,,,Rural 30-49 - Prevalence (12 months),Rural,47.09
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural 50-69,2015,Estimated,,63265554,viz_age_area,Percentage who drank in past 12 months (not current),,Rural 50-69 - Prevalence (12 months),Rural,51.19
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural 50-69,2015,Lower Bound,,34234340,,,,Rural 50-69 - Prevalence (12 months),Rural,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural 50-69,2015,Upper Bound,,58198377,,,,Rural 50-69 - Prevalence (12 months),Rural,47.09
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural  18-69,2015,Estimated,,107869067,viz_age_area,Percentage who drank in past 12 months (not current),,Rural  18-69 - Prevalence (12 months),Rural,51.19
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural  18-69,2015,Lower Bound,,107634247,,,,Rural  18-69 - Prevalence (12 months),Rural,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Rural  18-69,2015,Lower Bound,,114703576,,,,Rural  18-69 - Prevalence (12 months),Rural,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban 18-29,2015,Estimated,,107634247,viz_age_area,Percentage who drank in past 12 months (not current),,Urban 18-29 - Prevalence (12 months),Urban,72.49
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban 18-29,2015,Lower Bound,,114703576,,,,Urban 18-29 - Prevalence (12 months),Urban,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban 18-29,2015,Upper Bound,,89590155,,,,Urban 18-29 - Prevalence (12 months),Urban,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban 30-49,2015,Estimated,,17314913,viz_age_area,Percentage who drank in past 12 months (not current),,Urban 30-49 - Prevalence (12 months),Urban,72.49
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban 30-49,2015,Lower Bound,,13792608,,,,Urban 30-49 - Prevalence (12 months),Urban,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban 30-49,2015,Upper Bound,,14657735,,,,Urban 30-49 - Prevalence (12 months),Urban,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban 50-69,2015,Estimated,,89590155,viz_age_area,Percentage who drank in past 12 months (not current),,Urban 50-69 - Prevalence (12 months),Urban,72.49
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban 50-69,2015,Lower Bound,,65440732,,,,Urban 50-69 - Prevalence (12 months),Urban,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban 50-69,2015,Upper Bound,,83534261,,,,Urban 50-69 - Prevalence (12 months),Urban,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban  18-69,2015,Estimated,,14657735,viz_age_area,Percentage who drank in past 12 months (not current),,Urban  18-69 - Prevalence (12 months),Urban,72.49
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban  18-69,2015,Lower Bound,,56826532,,,,Urban  18-69 - Prevalence (12 months),Urban,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Age by Area,Urban  18-69,2015,Upper Bound,,44961923,,,,Urban  18-69 - Prevalence (12 months),Urban,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Area,Rural,2015,Estimated,21.6,63265554,viz_area,Percentage who drank in past 12 months (not current),,Rural - Prevalence (12 months),Total,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Area,Rural,2015,Lower Bound,19.2,34234340,,,,Rural - Prevalence (12 months),Total,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Area,Rural,2015,Upper Bound,23.9,58198377,,,,Rural - Prevalence (12 months),Total,48.46
Percentage who drank in past 12 months (not current),Prevalence (12 months),Area,Urban,2015,Estimated,24.5,89590155,viz_area,Percentage who drank in past 12 months (not current),,Urban - Prevalence (12 months),Total,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Area,Urban,2015,Lower Bound,21.9,65440732,,,,Urban - Prevalence (12 months),Total,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Area,Urban,2015,Upper Bound,27.1,83534261,,,,Urban - Prevalence (12 months),Total,48.46
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex,Men,2015,Estimated,14,34234340,viz_sex,Percentage who drank in past 12 months (not current),table_total,Men - Prevalence (12 months),Total,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex,Men,2015,Lower Bound,11.8,58198377,,,table_total,Men - Prevalence (12 months),Total,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex,Men,2015,Upper Bound,16.2,17314913,,,table_total,Men - Prevalence (12 months),Total,48.46
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex,Women,2015,Estimated,31,56826532,viz_sex,Percentage who drank in past 12 months (not current),table_total,Women - Prevalence (12 months),Total,52.95
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex,Women,2015,Lower Bound,28.3,44961923,,,table_total,Women - Prevalence (12 months),Total,67.59
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex,Women,2015,Upper Bound,33.7,49806639,,,table_total,Women - Prevalence (12 months),Total,48.46
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men 18-29,2015,Estimated,17.9,44961923,viz_men_age,Percentage who drank in past 12 months (not current),,Men 18-29 - Prevalence (12 months),Men,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men 18-29,2015,Lower Bound,13,49806639,,,,Men 18-29 - Prevalence (12 months),Men,47.09
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men 18-29,2015,Upper Bound,22.9,1801937,,,,Men 18-29 - Prevalence (12 months),Men,14.01
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men 30-49,2015,Estimated,11.4,114703576,viz_men_age,Percentage who drank in past 12 months (not current),,Men 30-49 - Prevalence (12 months),Men,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men 30-49,2015,Lower Bound,8.6,89590155,,,,Men 30-49 - Prevalence (12 months),Men,47.09
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men 30-49,2015,Upper Bound,14.2,65440732,,,,Men 30-49 - Prevalence (12 months),Men,14.01
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men 50-69,2015,Estimated,13.4,118485420,viz_men_age,Percentage who drank in past 12 months (not current),,Men 50-69 - Prevalence (12 months),Men,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men 50-69,2015,Lower Bound,10.4,63265554,,,,Men 50-69 - Prevalence (12 months),Men,47.09
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men 50-69,2015,Upper Bound,16.3,34234340,,,,Men 50-69 - Prevalence (12 months),Men,14.01
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men  18-69,2015,Estimated,14,13792608,viz_men_age,Percentage who drank in past 12 months (not current),,Men  18-69 - Prevalence (12 months),Men,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men  18-69,2015,Lower Bound,11.8,14657735,,,,Men  18-69 - Prevalence (12 months),Men,47.09
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Men  18-69,2015,Upper Bound,16.2,56826532,,,,Men  18-69 - Prevalence (12 months),Men,14.01
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women 18-29,2015,Estimated,35.1,14657735,viz_women_age,Percentage who drank in past 12 months (not current),,Women 18-29 - Prevalence (12 months),Women,45.98
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women 18-29,2015,Lower Bound,29.7,56826532,,,,Women 18-29 - Prevalence (12 months),Women,36.38
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women 18-29,2015,Upper Bound,40.5,44961923,,,,Women 18-29 - Prevalence (12 months),Women,40.3
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women 30-49,2015,Estimated,29.6,107869067,viz_women_age,Percentage who drank in past 12 months (not current),,Women 30-49 - Prevalence (12 months),Women,45.98
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women 30-49,2015,Lower Bound,26,107634247,,,,Women 30-49 - Prevalence (12 months),Women,36.38
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women 30-49,2015,Upper Bound,33.3,114703576,,,,Women 30-49 - Prevalence (12 months),Women,40.3
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women 50-69,2015,Estimated,28.1,83534261,viz_women_age,Percentage who drank in past 12 months (not current),,Women 50-69 - Prevalence (12 months),Women,45.98
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women 50-69,2015,Lower Bound,23.8,59891556,,,,Women 50-69 - Prevalence (12 months),Women,36.38
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women 50-69,2015,Upper Bound,32.4,118485420,,,,Women 50-69 - Prevalence (12 months),Women,40.3
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women  18-69,2015,Estimated,31,58198377,viz_women_age,Percentage who drank in past 12 months (not current),,Women  18-69 - Prevalence (12 months),Women,45.98
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women  18-69,2015,Lower Bound,28.3,17314913,,,,Women  18-69 - Prevalence (12 months),Women,36.38
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Age,Women  18-69,2015,Upper Bound,33.7,13792608,,,,Women  18-69 - Prevalence (12 months),Women,40.3
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Rural Men,2015,Estimated,13.4,65440732,viz_sex_area,Percentage who drank in past 12 months (not current),,Rural Men - Prevalence (12 months),Men,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Rural Men,2015,Lower Bound,10.5,83534261,,,,Rural Men - Prevalence (12 months),Men,47.09
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Rural Men,2015,Upper Bound,16.3,59891556,,,,Rural Men - Prevalence (12 months),Men,14.01
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Rural Women,2015,Estimated,29.9,56826532,viz_sex_area,Percentage who drank in past 12 months (not current),,Rural Women - Prevalence (12 months),Women,45.98
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Rural Women,2015,Lower Bound,26.2,44961923,,,,Rural Women - Prevalence (12 months),Women,36.38
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Rural Women,2015,Upper Bound,33.5,49806639,,,,Rural Women - Prevalence (12 months),Women,40.3
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Urban Men,2015,Estimated,15.2,1801937,viz_sex_area,Percentage who drank in past 12 months (not current),,Urban Men - Prevalence (12 months),Men,27.7
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Urban Men,2015,Lower Bound,12,107869067,,,,Urban Men - Prevalence (12 months),Men,47.09
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Urban Men,2015,Upper Bound,18.5,107634247,,,,Urban Men - Prevalence (12 months),Men,14.01
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Urban Women,2015,Estimated,32.9,34234340,viz_sex_area,Percentage who drank in past 12 months (not current),,Urban Women - Prevalence (12 months),Women,45.98
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Urban Women,2015,Lower Bound,29.2,58198377,,,,Urban Women - Prevalence (12 months),Women,36.38
Percentage who drank in past 12 months (not current),Prevalence (12 months),Sex by Area,Urban Women,2015,Upper Bound,36.6,17314913,,,,Urban Women - Prevalence (12 months),Women,40.3
Percentage who drank in past 12 months (not current),Prevalence (12 months),Total,Total,2015,Estimated,22.6,65440732,viz_total,Percentage who drank in past 12 months (not current),table_total,1.Total - Prevalence (12 months),,
Percentage who drank in past 12 months (not current),Prevalence (12 months),Total,Total,2015,Lower Bound,20.8,83534261,,,table_total,1.Total - Prevalence (12 months),,
Percentage who drank in past 12 months (not current),Prevalence (12 months),Total,Total,2015,Upper Bound,24.4,59891556,,,table_total,1.Total - Prevalence (12 months),,
Percentage who had never consumed alcohol,Lifetime abstainer,Age,18-29,2015,Estimated,19.4,14657735,viz_age,Percentage who had never consumed alcohol,,18-29 - Lifetime abstainer,Total,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Age,18-29,2015,Lower Bound,15.8,56826532,,,,18-29 - Lifetime abstainer,Total,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Age,18-29,2015,Upper Bound,23,44961923,,,,18-29 - Lifetime abstainer,Total,87.28
Percentage who had never consumed alcohol,Lifetime abstainer,Age,30-49,2015,Estimated,22.1,107869067,viz_age,Percentage who had never consumed alcohol,,30-49 - Lifetime abstainer,Total,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Age,30-49,2015,Lower Bound,19.8,107634247,,,,30-49 - Lifetime abstainer,Total,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Age,30-49,2015,Upper Bound,24.4,114703576,,,,30-49 - Lifetime abstainer,Total,87.28
Percentage who had never consumed alcohol,Lifetime abstainer,Age,50-69,2015,Estimated,27.4,83534261,viz_age,Percentage who had never consumed alcohol,,50-69 - Lifetime abstainer,Total,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Age,50-69,2015,Lower Bound,24.5,59891556,,,,50-69 - Lifetime abstainer,Total,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Age,50-69,2015,Upper Bound,30.2,118485420,,,,50-69 - Lifetime abstainer,Total,87.28
Percentage who had never consumed alcohol,Lifetime abstainer,Age, 18-69,2015,Estimated,22.5,58198377,viz_age,Percentage who had never consumed alcohol,, 18-69 - Lifetime abstainer,Total,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Age, 18-69,2015,Lower Bound,20.7,17314913,,,, 18-69 - Lifetime abstainer,Total,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Age, 18-69,2015,Upper Bound,24.3,13792608,,,, 18-69 - Lifetime abstainer,Total,87.28
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural 18-29,2015,Estimated,,107869067,viz_age_area,Percentage who had never consumed alcohol,,Rural 18-29 - Lifetime abstainer,Rural,92.81
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural 18-29,2015,Lower Bound,,107634247,,,,Rural 18-29 - Lifetime abstainer,Rural,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural 18-29,2015,Upper Bound,,114703576,,,,Rural 18-29 - Lifetime abstainer,Rural,52.95
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural 30-49,2015,Estimated,,58198377,viz_age_area,Percentage who had never consumed alcohol,,Rural 30-49 - Lifetime abstainer,Rural,92.81
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural 30-49,2015,Lower Bound,,17314913,,,,Rural 30-49 - Lifetime abstainer,Rural,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural 30-49,2015,Upper Bound,,13792608,,,,Rural 30-49 - Lifetime abstainer,Rural,52.95
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural 50-69,2015,Estimated,,114703576,viz_age_area,Percentage who had never consumed alcohol,,Rural 50-69 - Lifetime abstainer,Rural,92.81
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural 50-69,2015,Lower Bound,,89590155,,,,Rural 50-69 - Lifetime abstainer,Rural,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural 50-69,2015,Upper Bound,,65440732,,,,Rural 50-69 - Lifetime abstainer,Rural,52.95
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural  18-69,2015,Estimated,,13792608,viz_age_area,Percentage who had never consumed alcohol,,Rural  18-69 - Lifetime abstainer,Rural,92.81
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural  18-69,2015,Lower Bound,,14657735,,,,Rural  18-69 - Lifetime abstainer,Rural,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Rural  18-69,2015,Lower Bound,,56826532,,,,Rural  18-69 - Lifetime abstainer,Rural,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban 18-29,2015,Estimated,,14657735,viz_age_area,Percentage who had never consumed alcohol,,Urban 18-29 - Lifetime abstainer,Urban,36.38
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban 18-29,2015,Lower Bound,,56826532,,,,Urban 18-29 - Lifetime abstainer,Urban,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban 18-29,2015,Upper Bound,,44961923,,,,Urban 18-29 - Lifetime abstainer,Urban,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban 30-49,2015,Estimated,,83534261,viz_age_area,Percentage who had never consumed alcohol,,Urban 30-49 - Lifetime abstainer,Urban,36.38
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban 30-49,2015,Lower Bound,,59891556,,,,Urban 30-49 - Lifetime abstainer,Urban,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban 30-49,2015,Upper Bound,,118485420,,,,Urban 30-49 - Lifetime abstainer,Urban,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban 50-69,2015,Estimated,,44961923,viz_age_area,Percentage who had never consumed alcohol,,Urban 50-69 - Lifetime abstainer,Urban,36.38
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban 50-69,2015,Lower Bound,,49806639,,,,Urban 50-69 - Lifetime abstainer,Urban,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban 50-69,2015,Upper Bound,,1801937,,,,Urban 50-69 - Lifetime abstainer,Urban,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban  18-69,2015,Estimated,,118485420,viz_age_area,Percentage who had never consumed alcohol,,Urban  18-69 - Lifetime abstainer,Urban,36.38
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban  18-69,2015,Lower Bound,,63265554,,,,Urban  18-69 - Lifetime abstainer,Urban,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Age by Area,Urban  18-69,2015,Upper Bound,,34234340,,,,Urban  18-69 - Lifetime abstainer,Urban,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Area,Rural,2015,Estimated,2.5,114703576,viz_area,Percentage who had never consumed alcohol,,Rural - Lifetime abstainer,Total,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Area,Rural,2015,Lower Bound,1.4,89590155,,,,Rural - Lifetime abstainer,Total,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Area,Rural,2015,Upper Bound,3.7,65440732,,,,Rural - Lifetime abstainer,Total,87.28
Percentage who had never consumed alcohol,Lifetime abstainer,Area,Urban,2015,Estimated,3.9,44961923,viz_area,Percentage who had never consumed alcohol,,Urban - Lifetime abstainer,Total,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Area,Urban,2015,Lower Bound,1.8,49806639,,,,Urban - Lifetime abstainer,Total,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Area,Urban,2015,Upper Bound,5.9,1801937,,,,Urban - Lifetime abstainer,Total,87.28
Percentage who had never consumed alcohol,Lifetime abstainer,Sex,Men,2015,Estimated,3,89590155,viz_sex,Percentage who had never consumed alcohol,table_total,Men - Lifetime abstainer,Total,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Sex,Men,2015,Lower Bound,1.9,65440732,,,table_total,Men - Lifetime abstainer,Total,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Sex,Men,2015,Upper Bound,4,83534261,,,table_total,Men - Lifetime abstainer,Total,87.28
Percentage who had never consumed alcohol,Lifetime abstainer,Sex,Women,2015,Estimated,41.6,63265554,viz_sex,Percentage who had never consumed alcohol,table_total,Women - Lifetime abstainer,Total,40.3
Percentage who had never consumed alcohol,Lifetime abstainer,Sex,Women,2015,Lower Bound,38.5,34234340,,,table_total,Women - Lifetime abstainer,Total,1.458
Percentage who had never consumed alcohol,Lifetime abstainer,Sex,Women,2015,Upper Bound,44.7,58198377,,,table_total,Women - Lifetime abstainer,Total,87.28
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men 18-29,2015,Estimated,3.5,34234340,viz_men_age,Percentage who had never consumed alcohol,,Men 18-29 - Lifetime abstainer,Men,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men 18-29,2015,Lower Bound,1.1,58198377,,,,Men 18-29 - Lifetime abstainer,Men,52.95
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men 18-29,2015,Upper Bound,5.8,17314913,,,,Men 18-29 - Lifetime abstainer,Men,67.59
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men 30-49,2015,Estimated,2.7,56826532,viz_men_age,Percentage who had never consumed alcohol,,Men 30-49 - Lifetime abstainer,Men,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men 30-49,2015,Lower Bound,1.4,44961923,,,,Men 30-49 - Lifetime abstainer,Men,52.95
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men 30-49,2015,Upper Bound,4.1,49806639,,,,Men 30-49 - Lifetime abstainer,Men,67.59
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men 50-69,2015,Estimated,2.8,107634247,viz_men_age,Percentage who had never consumed alcohol,,Men 50-69 - Lifetime abstainer,Men,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men 50-69,2015,Lower Bound,1.2,114703576,,,,Men 50-69 - Lifetime abstainer,Men,52.95
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men 50-69,2015,Upper Bound,4.4,89590155,,,,Men 50-69 - Lifetime abstainer,Men,67.59
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men  18-69,2015,Estimated,3,59891556,viz_men_age,Percentage who had never consumed alcohol,,Men  18-69 - Lifetime abstainer,Men,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men  18-69,2015,Lower Bound,1.9,118485420,,,,Men  18-69 - Lifetime abstainer,Men,52.95
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Men  18-69,2015,Upper Bound,4,63265554,,,,Men  18-69 - Lifetime abstainer,Men,67.59
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women 18-29,2015,Estimated,35.8,118485420,viz_women_age,Percentage who had never consumed alcohol,,Women 18-29 - Lifetime abstainer,Women,51.19
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women 18-29,2015,Lower Bound,29.7,63265554,,,,Women 18-29 - Lifetime abstainer,Women,27.7
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women 18-29,2015,Upper Bound,41.8,34234340,,,,Women 18-29 - Lifetime abstainer,Women,47.09
