Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Age by Area,Urban 30-49,2015,Lower Bound,,97030253,,,,Urban 30-49 - Buy low salt alternatives,Urban,31.25
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Age by Area,Urban 30-49,2015,Upper Bound,,63500375,,,,Urban 30-49 - Buy low salt alternatives,Urban,12.98
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Age by Area,Urban 50-69,2015,Estimated,,29364907,viz_age_area,Percentage who take specific actions to control salt intake,,Urban 50-69 - Buy low salt alternatives,Urban,48.71
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Age by Area,Urban 50-69,2015,Lower Bound,,59891556,,,,Urban 50-69 - Buy low salt alternatives,Urban,31.25
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Age by Area,Urban 50-69,2015,Upper Bound,,13903838,,,,Urban 50-69 - Buy low salt alternatives,Urban,12.98
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Age by Area,Urban  18-69,2015,Estimated,,57617506,viz_age_area,Percentage who take specific actions to control salt intake,,Urban  18-69 - Buy low salt alternatives,Urban,48.71
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Age by Area,Urban  18-69,2015,Lower Bound,,9736395,,,,Urban  18-69 - Buy low salt alternatives,Urban,31.25
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Age by Area,Urban  18-69,2015,Upper Bound,,97030253,,,,Urban  18-69 - Buy low salt alternatives,Urban,12.98
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Area,Rural,2015,Estimated,46.36,31095162,viz_area,Percentage who take specific actions to control salt intake,,Rural - Buy low salt alternatives,Total,89.08
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Area,Rural,2015,Lower Bound,43.42,62128529,,,,Rural - Buy low salt alternatives,Total,15.73
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Area,Rural,2015,Upper Bound,49.21,110093682,,,,Rural - Buy low salt alternatives,Total,23.76
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Area,Urban,2015,Estimated,51.24,60200530,viz_area,Percentage who take specific actions to control salt intake,,Urban - Buy low salt alternatives,Total,89.08
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Area,Urban,2015,Lower Bound,47.99,38621773,,,,Urban - Buy low salt alternatives,Total,15.73
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Area,Urban,2015,Upper Bound,54.39,16041940,,,,Urban - Buy low salt alternatives,Total,23.76
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex,Men,2015,Estimated,45.9,92259692,viz_sex,Percentage who take specific actions to control salt intake,table_total,Men - Buy low salt alternatives,Total,89.08
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex,Men,2015,Lower Bound,42.2,67047398,,,table_total,Men - Buy low salt alternatives,Total,15.73
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex,Men,2015,Upper Bound,49.7,111280142,,,table_total,Men - Buy low salt alternatives,Total,23.76
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex,Women,2015,Estimated,51.6,113813731,viz_sex,Percentage who take specific actions to control salt intake,table_total,Women - Buy low salt alternatives,Total,89.08
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex,Women,2015,Lower Bound,48,63858785,,,table_total,Women - Buy low salt alternatives,Total,15.73
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex,Women,2015,Upper Bound,55.1,57617506,,,table_total,Women - Buy low salt alternatives,Total,23.76
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men 18-29,2015,Estimated,41,79616468,viz_men_age,Percentage who take specific actions to control salt intake,,Men 18-29 - Buy low salt alternatives,Men,74.65
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men 18-29,2015,Lower Bound,34.1,19477733,,,,Men 18-29 - Buy low salt alternatives,Men,54.25
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men 18-29,2015,Upper Bound,47.9,57320891,,,,Men 18-29 - Buy low salt alternatives,Men,90.04
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men 30-49,2015,Estimated,46.7,2508870,viz_men_age,Percentage who take specific actions to control salt intake,,Men 30-49 - Buy low salt alternatives,Men,74.65
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men 30-49,2015,Lower Bound,42.3,23593269,,,,Men 30-49 - Buy low salt alternatives,Men,54.25
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men 30-49,2015,Upper Bound,51.1,15448709,,,,Men 30-49 - Buy low salt alternatives,Men,90.04
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men 50-69,2015,Estimated,51.6,63500375,viz_men_age,Percentage who take specific actions to control salt intake,,Men 50-69 - Buy low salt alternatives,Men,74.65
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men 50-69,2015,Lower Bound,46.6,121785265,,,,Men 50-69 - Buy low salt alternatives,Men,54.25
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men 50-69,2015,Upper Bound,56.7,60200530,,,,Men 50-69 - Buy low salt alternatives,Men,90.04
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men  18-69,2015,Estimated,45.9,82916312,viz_men_age,Percentage who take specific actions to control salt intake,,Men  18-69 - Buy low salt alternatives,Men,74.65
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men  18-69,2015,Lower Bound,42.2,22913526,,,,Men  18-69 - Buy low salt alternatives,Men,54.25
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Men  18-69,2015,Upper Bound,49.7,31095162,,,,Men  18-69 - Buy low salt alternatives,Men,90.04
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women 18-29,2015,Estimated,48.8,19477733,viz_women_age,Percentage who take specific actions to control salt intake,,Women 18-29 - Buy low salt alternatives,Women,92.09
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women 18-29,2015,Lower Bound,42.3,57320891,,,,Women 18-29 - Buy low salt alternatives,Women,51.67
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women 18-29,2015,Upper Bound,55.2,92259692,,,,Women 18-29 - Buy low salt alternatives,Women,46.62
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women 30-49,2015,Estimated,51,23593269,viz_women_age,Percentage who take specific actions to control salt intake,,Women 30-49 - Buy low salt alternatives,Women,92.09
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women 30-49,2015,Lower Bound,46.9,15448709,,,,Women 30-49 - Buy low salt alternatives,Women,51.67
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women 30-49,2015,Upper Bound,55.1,113813731,,,,Women 30-49 - Buy low salt alternatives,Women,46.62
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women 50-69,2015,Estimated,56,121785265,viz_women_age,Percentage who take specific actions to control salt intake,,Women 50-69 - Buy low salt alternatives,Women,92.09
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women 50-69,2015,Lower Bound,50.9,60200530,,,,Women 50-69 - Buy low salt alternatives,Women,51.67
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women 50-69,2015,Upper Bound,61.1,38621773,,,,Women 50-69 - Buy low salt alternatives,Women,46.62
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women  18-69,2015,Estimated,51.6,22913526,viz_women_age,Percentage who take specific actions to control salt intake,,Women  18-69 - Buy low salt alternatives,Women,92.09
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women  18-69,2015,Lower Bound,48,31095162,,,,Women  18-69 - Buy low salt alternatives,Women,51.67
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Age,Women  18-69,2015,Upper Bound,55.1,62128529,,,,Women  18-69 - Buy low salt alternatives,Women,46.62
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Rural Men,2015,Estimated,,13804967,viz_sex_area,Percentage who take specific actions to control salt intake,,Rural Men - Buy low salt alternatives,Men,74.65
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Rural Men,2015,Lower Bound,,2508870,,,,Rural Men - Buy low salt alternatives,Men,54.25
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Rural Men,2015,Upper Bound,,23593269,,,,Rural Men - Buy low salt alternatives,Men,90.04
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Rural Women,2015,Estimated,,46444999,viz_sex_area,Percentage who take specific actions to control salt intake,,Rural Women - Buy low salt alternatives,Women,92.09
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Rural Women,2015,Lower Bound,,82916312,,,,Rural Women - Buy low salt alternatives,Women,51.67
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Rural Women,2015,Upper Bound,,22913526,,,,Rural Women - Buy low salt alternatives,Women,46.62
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Urban Men,2015,Estimated,,13903838,viz_sex_area,Percentage who take specific actions to control salt intake,,Urban Men - Buy low salt alternatives,Men,74.65
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Urban Men,2015,Lower Bound,,79616468,,,,Urban Men - Buy low salt alternatives,Men,54.25
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Urban Men,2015,Upper Bound,,19477733,,,,Urban Men - Buy low salt alternatives,Men,90.04
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Urban Women,2015,Estimated,,97030253,viz_sex_area,Percentage who take specific actions to control salt intake,,Urban Women - Buy low salt alternatives,Women,92.09
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Urban Women,2015,Lower Bound,,63500375,,,,Urban Women - Buy low salt alternatives,Women,51.67
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Sex by Area,Urban Women,2015,Upper Bound,,121785265,,,,Urban Women - Buy low salt alternatives,Women,46.62
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Total,Total,2015,Estimated,48.8,110093682,viz_total,Percentage who take specific actions to control salt intake,table_total,1.Total - Buy low salt alternatives,,
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Total,Total,2015,Lower Bound,45.7,19440656,,,table_total,1.Total - Buy low salt alternatives,,
Percentage who take specific actions to control salt intake,Restricted eating of salty food,Total,Total,2015,Upper Bound,51.8,29364907,,,table_total,1.Total - Buy low salt alternatives,,
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age,18-29,2015,Estimated,58.3,57617506,viz_age,Percentage who take specific actions to control salt intake,,18-29 - Limit consumption of processed foods,Total,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age,18-29,2015,Lower Bound,53,9736395,,,,18-29 - Limit consumption of processed foods,Total,37.58
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age,18-29,2015,Upper Bound,63.5,97030253,,,,18-29 - Limit consumption of processed foods,Total,67.09
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age,30-49,2015,Estimated,63.4,89182309,viz_age,Percentage who take specific actions to control salt intake,,30-49 - Limit consumption of processed foods,Total,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age,30-49,2015,Lower Bound,60.2,96980817,,,,30-49 - Limit consumption of processed foods,Total,37.58
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age,30-49,2015,Upper Bound,66.7,46444999,,,,30-49 - Limit consumption of processed foods,Total,67.09
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age,50-69,2015,Estimated,65.2,19440656,viz_age,Percentage who take specific actions to control salt intake,,50-69 - Limit consumption of processed foods,Total,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age,50-69,2015,Lower Bound,61.4,29364907,,,,50-69 - Limit consumption of processed foods,Total,37.58
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age,50-69,2015,Upper Bound,69,59891556,,,,50-69 - Limit consumption of processed foods,Total,67.09
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age, 18-69,2015,Estimated,62.2,67047398,viz_age,Percentage who take specific actions to control salt intake,, 18-69 - Limit consumption of processed foods,Total,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age, 18-69,2015,Lower Bound,59.3,111280142,,,, 18-69 - Limit consumption of processed foods,Total,37.58
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age, 18-69,2015,Upper Bound,65,11476537,,,, 18-69 - Limit consumption of processed foods,Total,67.09
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural 18-29,2015,Estimated,,79616468,viz_age_area,Percentage who take specific actions to control salt intake,,Rural 18-29 - Limit consumption of processed foods,Rural,12.98
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural 18-29,2015,Lower Bound,,19477733,,,,Rural 18-29 - Limit consumption of processed foods,Rural,72.16
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural 18-29,2015,Upper Bound,,57320891,,,,Rural 18-29 - Limit consumption of processed foods,Rural,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural 30-49,2015,Estimated,,63500375,viz_age_area,Percentage who take specific actions to control salt intake,,Rural 30-49 - Limit consumption of processed foods,Rural,12.98
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural 30-49,2015,Lower Bound,,121785265,,,,Rural 30-49 - Limit consumption of processed foods,Rural,72.16
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural 30-49,2015,Upper Bound,,60200530,,,,Rural 30-49 - Limit consumption of processed foods,Rural,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural 50-69,2015,Estimated,,13903838,viz_age_area,Percentage who take specific actions to control salt intake,,Rural 50-69 - Limit consumption of processed foods,Rural,12.98
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural 50-69,2015,Lower Bound,,79616468,,,,Rural 50-69 - Limit consumption of processed foods,Rural,72.16
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural 50-69,2015,Upper Bound,,19477733,,,,Rural 50-69 - Limit consumption of processed foods,Rural,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural  18-69,2015,Estimated,,97030253,viz_age_area,Percentage who take specific actions to control salt intake,,Rural  18-69 - Limit consumption of processed foods,Rural,12.98
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural  18-69,2015,Lower Bound,,63500375,,,,Rural  18-69 - Limit consumption of processed foods,Rural,72.16
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Rural  18-69,2015,Lower Bound,,121785265,,,,Rural  18-69 - Limit consumption of processed foods,Rural,72.16
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban 18-29,2015,Estimated,,22913526,viz_age_area,Percentage who take specific actions to control salt intake,,Urban 18-29 - Limit consumption of processed foods,Urban,51.67
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban 18-29,2015,Lower Bound,,31095162,,,,Urban 18-29 - Limit consumption of processed foods,Urban,46.62
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban 18-29,2015,Upper Bound,,62128529,,,,Urban 18-29 - Limit consumption of processed foods,Urban,7.878
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban 30-49,2015,Estimated,,2508870,viz_age_area,Percentage who take specific actions to control salt intake,,Urban 30-49 - Limit consumption of processed foods,Urban,51.67
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban 30-49,2015,Lower Bound,,23593269,,,,Urban 30-49 - Limit consumption of processed foods,Urban,46.62
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban 30-49,2015,Upper Bound,,15448709,,,,Urban 30-49 - Limit consumption of processed foods,Urban,7.878
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban 50-69,2015,Estimated,,82916312,viz_age_area,Percentage who take specific actions to control salt intake,,Urban 50-69 - Limit consumption of processed foods,Urban,51.67
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban 50-69,2015,Lower Bound,,22913526,,,,Urban 50-69 - Limit consumption of processed foods,Urban,46.62
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban 50-69,2015,Upper Bound,,31095162,,,,Urban 50-69 - Limit consumption of processed foods,Urban,7.878
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban  18-69,2015,Estimated,,13804967,viz_age_area,Percentage who take specific actions to control salt intake,,Urban  18-69 - Limit consumption of processed foods,Urban,51.67
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban  18-69,2015,Lower Bound,,2508870,,,,Urban  18-69 - Limit consumption of processed foods,Urban,46.62
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Age by Area,Urban  18-69,2015,Upper Bound,,23593269,,,,Urban  18-69 - Limit consumption of processed foods,Urban,7.878
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Area,Rural,2015,Estimated,59.09,16041940,viz_area,Percentage who take specific actions to control salt intake,,Rural - Limit consumption of processed foods,Total,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Area,Rural,2015,Lower Bound,56.34,89182309,,,,Rural - Limit consumption of processed foods,Total,37.58
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Area,Rural,2015,Upper Bound,61.75,96980817,,,,Rural - Limit consumption of processed foods,Total,67.09
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Area,Urban,2015,Estimated,65.31,63858785,viz_area,Percentage who take specific actions to control salt intake,,Urban - Limit consumption of processed foods,Total,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Area,Urban,2015,Lower Bound,62.27,57617506,,,,Urban - Limit consumption of processed foods,Total,37.58
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Area,Urban,2015,Upper Bound,68.25,9736395,,,,Urban - Limit consumption of processed foods,Total,67.09
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex,Men,2015,Estimated,57.7,29364907,viz_sex,Percentage who take specific actions to control salt intake,table_total,Men - Limit consumption of processed foods,Total,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex,Men,2015,Lower Bound,54.3,59891556,,,table_total,Men - Limit consumption of processed foods,Total,37.58
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex,Men,2015,Upper Bound,61.1,13903838,,,table_total,Men - Limit consumption of processed foods,Total,67.09
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex,Women,2015,Estimated,66.6,111280142,viz_sex,Percentage who take specific actions to control salt intake,table_total,Women - Limit consumption of processed foods,Total,78.47
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex,Women,2015,Lower Bound,63.2,11476537,,,table_total,Women - Limit consumption of processed foods,Total,37.58
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex,Women,2015,Upper Bound,70,13804967,,,table_total,Women - Limit consumption of processed foods,Total,67.09
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men 18-29,2015,Estimated,53.2,62128529,viz_men_age,Percentage who take specific actions to control salt intake,,Men 18-29 - Limit consumption of processed foods,Men,23.76
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men 18-29,2015,Lower Bound,46.3,110093682,,,,Men 18-29 - Limit consumption of processed foods,Men,48.46
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men 18-29,2015,Upper Bound,60.1,19440656,,,,Men 18-29 - Limit consumption of processed foods,Men,11.25
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men 30-49,2015,Estimated,58.9,57320891,viz_men_age,Percentage who take specific actions to control salt intake,,Men 30-49 - Limit consumption of processed foods,Men,23.76
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men 30-49,2015,Lower Bound,54.5,92259692,,,,Men 30-49 - Limit consumption of processed foods,Men,48.46
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men 30-49,2015,Upper Bound,63.2,67047398,,,,Men 30-49 - Limit consumption of processed foods,Men,11.25
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men 50-69,2015,Estimated,61.9,15448709,viz_men_age,Percentage who take specific actions to control salt intake,,Men 50-69 - Limit consumption of processed foods,Men,23.76
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men 50-69,2015,Lower Bound,56.9,113813731,,,,Men 50-69 - Limit consumption of processed foods,Men,48.46
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men 50-69,2015,Upper Bound,66.9,63858785,,,,Men 50-69 - Limit consumption of processed foods,Men,11.25
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men  18-69,2015,Estimated,57.7,60200530,viz_men_age,Percentage who take specific actions to control salt intake,,Men  18-69 - Limit consumption of processed foods,Men,23.76
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men  18-69,2015,Lower Bound,54.3,38621773,,,,Men  18-69 - Limit consumption of processed foods,Men,48.46
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Men  18-69,2015,Upper Bound,61.1,16041940,,,,Men  18-69 - Limit consumption of processed foods,Men,11.25
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women 18-29,2015,Estimated,63.5,110093682,viz_women_age,Percentage who take specific actions to control salt intake,,Women 18-29 - Limit consumption of processed foods,Women,90.04
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women 18-29,2015,Lower Bound,57,19440656,,,,Women 18-29 - Limit consumption of processed foods,Women,9.286
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women 18-29,2015,Upper Bound,69.9,29364907,,,,Women 18-29 - Limit consumption of processed foods,Women,11.17
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women 30-49,2015,Estimated,68,92259692,viz_women_age,Percentage who take specific actions to control salt intake,,Women 30-49 - Limit consumption of processed foods,Women,90.04
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women 30-49,2015,Lower Bound,64,67047398,,,,Women 30-49 - Limit consumption of processed foods,Women,9.286
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women 30-49,2015,Upper Bound,71.9,111280142,,,,Women 30-49 - Limit consumption of processed foods,Women,11.17
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women 50-69,2015,Estimated,68.1,113813731,viz_women_age,Percentage who take specific actions to control salt intake,,Women 50-69 - Limit consumption of processed foods,Women,90.04
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women 50-69,2015,Lower Bound,63.6,63858785,,,,Women 50-69 - Limit consumption of processed foods,Women,9.286
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women 50-69,2015,Upper Bound,72.6,57617506,,,,Women 50-69 - Limit consumption of processed foods,Women,11.17
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women  18-69,2015,Estimated,66.6,38621773,viz_women_age,Percentage who take specific actions to control salt intake,,Women  18-69 - Limit consumption of processed foods,Women,90.04
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women  18-69,2015,Lower Bound,63.2,16041940,,,,Women  18-69 - Limit consumption of processed foods,Women,9.286
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Age,Women  18-69,2015,Upper Bound,70,89182309,,,,Women  18-69 - Limit consumption of processed foods,Women,11.17
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Rural Men,2015,Estimated,,19477733,viz_sex_area,Percentage who take specific actions to control salt intake,,Rural Men - Limit consumption of processed foods,Men,23.76
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Rural Men,2015,Lower Bound,,57320891,,,,Rural Men - Limit consumption of processed foods,Men,48.46
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Rural Men,2015,Upper Bound,,92259692,,,,Rural Men - Limit consumption of processed foods,Men,11.25
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Rural Women,2015,Estimated,,121785265,viz_sex_area,Percentage who take specific actions to control salt intake,,Rural Women - Limit consumption of processed foods,Women,90.04
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Rural Women,2015,Lower Bound,,60200530,,,,Rural Women - Limit consumption of processed foods,Women,9.286
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Rural Women,2015,Upper Bound,,38621773,,,,Rural Women - Limit consumption of processed foods,Women,11.17
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Urban Men,2015,Estimated,,31095162,viz_sex_area,Percentage who take specific actions to control salt intake,,Urban Men - Limit consumption of processed foods,Men,23.76
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Urban Men,2015,Lower Bound,,62128529,,,,Urban Men - Limit consumption of processed foods,Men,48.46
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Urban Men,2015,Upper Bound,,110093682,,,,Urban Men - Limit consumption of processed foods,Men,11.25
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Urban Women,2015,Estimated,,23593269,viz_sex_area,Percentage who take specific actions to control salt intake,,Urban Women - Limit consumption of processed foods,Women,90.04
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Urban Women,2015,Lower Bound,,15448709,,,,Urban Women - Limit consumption of processed foods,Women,9.286
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Sex by Area,Urban Women,2015,Upper Bound,,113813731,,,,Urban Women - Limit consumption of processed foods,Women,11.17
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Total,Total,2015,Estimated,62.2,96980817,viz_total,Percentage who take specific actions to control salt intake,table_total,1.Total - Limit consumption of processed foods,,
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Total,Total,2015,Lower Bound,59.3,46444999,,,table_total,1.Total - Limit consumption of processed foods,,
Percentage who take specific actions to control salt intake,Limit consumption of processed foods,Total,Total,2015,Upper Bound,65,82916312,,,table_total,1.Total - Limit consumption of processed foods,,
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,18-29,2015,Estimated,79.8,15448709,viz_age,Percentage who think consuming too much salt could cause a serious health problem,,18-29 - Too much causes serios problem,Total,31.25
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,18-29,2015,Lower Bound,75.6,113813731,,,,18-29 - Too much causes serios problem,Total,12.98
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,18-29,2015,Upper Bound,84,63858785,,,,18-29 - Too much causes serios problem,Total,72.16
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,30-49,2015,Estimated,82.3,60200530,viz_age,Percentage who think consuming too much salt could cause a serious health problem,,30-49 - Too much causes serios problem,Total,31.25
