Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 1,2015,Lower Bound,3.267,,,,Rural,1.153
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 2,2015,Lower Bound,10.09,,,,Urban,2.864
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 2,2015,Lower Bound,5.257,,,,Rural,1.153
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 3,2015,Lower Bound,1.591,,,,Urban,2.864
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 3,2015,Lower Bound,4.105,,,,Rural,1.153
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 4,2015,Lower Bound,12.35,,,,Urban,2.864
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 4,2015,Lower Bound,9.906,,,,Rural,1.153
Average BMI (kg/m2),Average BMI,Total,Total,2015,Upper Bound,2.864,,,,"",
Average BMI (kg/m2),Average BMI,Sex,Men,2015,Upper Bound,1.153,,,,Total,2.864
Average BMI (kg/m2),Average BMI,Sex,Women,2015,Upper Bound,5.706,,,,Total,2.864
Average BMI (kg/m2),Average BMI,Age,Age Group 1,2015,Upper Bound,1.063,,,,Total,2.864
Average BMI (kg/m2),Average BMI,Age,Age Group 2,2015,Upper Bound,3.267,,,,Total,2.864
Average BMI (kg/m2),Average BMI,Age,Age Group 3,2015,Upper Bound,10.09,,,,Total,2.864
Average BMI (kg/m2),Average BMI,Age,Age Group 4,2015,Upper Bound,5.257,,,,Total,2.864
Average BMI (kg/m2),Average BMI,Area,Urban,2015,Upper Bound,1.591,,,,Total,2.864
Average BMI (kg/m2),Average BMI,Area,Rural,2015,Upper Bound,4.105,,,,Total,2.864
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 1,2015,Upper Bound,12.35,,,,Women,5.706
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 2,2015,Upper Bound,9.906,,,,Women,5.706
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 3,2015,Upper Bound,2.864,,,,Women,5.706
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 4,2015,Upper Bound,1.153,,,,Women,5.706
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 1,2015,Upper Bound,5.706,,,,Men,1.153
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 2,2015,Upper Bound,1.063,,,,Men,1.153
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 3,2015,Upper Bound,3.267,,,,Men,1.153
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 4,2015,Upper Bound,10.09,,,,Men,1.153
Average BMI (kg/m2),Average BMI,Sex by Area,Urban Men,2015,Upper Bound,5.257,,,,Men,1.153
Average BMI (kg/m2),Average BMI,Sex by Area,Rural Men,2015,Upper Bound,1.591,,,,Men,1.153
Average BMI (kg/m2),Average BMI,Sex by Area,Urban Women,2015,Upper Bound,4.105,,,,Women,5.706
Average BMI (kg/m2),Average BMI,Sex by Area,Rural Women,2015,Upper Bound,12.35,,,,Women,5.706
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 1,2015,Upper Bound,9.906,,,,Urban,1.591
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 1,2015,Upper Bound,2.864,,,,Rural,4.105
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 2,2015,Upper Bound,1.153,,,,Urban,1.591
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 2,2015,Upper Bound,5.706,,,,Rural,4.105
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 3,2015,Upper Bound,1.063,,,,Urban,1.591
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 3,2015,Upper Bound,3.267,,,,Rural,4.105
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 4,2015,Upper Bound,10.09,,,,Urban,1.591
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 4,2015,Lower Bound,5.257,,,,Rural,1.153
Average waist circumference (cm),Average waist circumference,Total,Total,2015,Estimated,1.591,,viz_total,Average waist circumference (cm),"",
Average waist circumference (cm),Average waist circumference,Sex,Men,2015,Estimated,4.105,,viz_sex,Average waist circumference (cm),Total,1.591
Average waist circumference (cm),Average waist circumference,Sex,Women,2015,Estimated,12.35,,viz_sex,Average waist circumference (cm),Total,1.591
Average waist circumference (cm),Average waist circumference,Age,Age Group 1,2015,Estimated,9.906,,viz_age,Average waist circumference (cm),Total,1.591
Average waist circumference (cm),Average waist circumference,Age,Age Group 2,2015,Estimated,2.864,,viz_age,Average waist circumference (cm),Total,1.591
Average waist circumference (cm),Average waist circumference,Age,Age Group 3,2015,Estimated,1.153,,viz_age,Average waist circumference (cm),Total,1.591
Average waist circumference (cm),Average waist circumference,Age,Age Group 4,2015,Estimated,5.706,,viz_age,Average waist circumference (cm),Total,1.591
Average waist circumference (cm),Average waist circumference,Area,Urban,2015,Estimated,1.063,,viz_area,Average waist circumference (cm),Total,1.591
Average waist circumference (cm),Average waist circumference,Area,Rural,2015,Estimated,3.267,,viz_area,Average waist circumference (cm),Total,1.591
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 1,2015,Estimated,10.09,,viz_women_age,Average waist circumference (cm),Women,12.35
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 2,2015,Estimated,5.257,,viz_women_age,Average waist circumference (cm),Women,12.35
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 3,2015,Estimated,1.591,,viz_women_age,Average waist circumference (cm),Women,12.35
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 4,2015,Estimated,4.105,,viz_women_age,Average waist circumference (cm),Women,12.35
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 1,2015,Estimated,12.35,,viz_men_age,Average waist circumference (cm),Men,4.105
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 2,2015,Estimated,9.906,,viz_men_age,Average waist circumference (cm),Men,4.105
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 3,2015,Estimated,2.864,,viz_men_age,Average waist circumference (cm),Men,4.105
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 4,2015,Estimated,1.153,,viz_men_age,Average waist circumference (cm),Men,4.105
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Men,2015,Estimated,5.706,,viz_sex_area,Average waist circumference (cm),Men,4.105
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Men,2015,Estimated,1.063,,viz_sex_area,Average waist circumference (cm),Men,4.105
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Women,2015,Estimated,3.267,,viz_sex_area,Average waist circumference (cm),Women,12.35
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Women,2015,Estimated,10.09,,viz_sex_area,Average waist circumference (cm),Women,12.35
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 1,2015,Estimated,5.257,,viz_age_area,Average waist circumference (cm),Urban,1.063
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 1,2015,Estimated,1.591,,viz_age_area,Average waist circumference (cm),Rural,3.267
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 2,2015,Estimated,4.105,,viz_age_area,Average waist circumference (cm),Urban,1.063
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 2,2015,Estimated,12.35,,viz_age_area,Average waist circumference (cm),Rural,3.267
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 3,2015,Estimated,9.906,,viz_age_area,Average waist circumference (cm),Urban,1.063
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 3,2015,Estimated,2.864,,viz_age_area,Average waist circumference (cm),Rural,3.267
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 4,2015,Estimated,1.153,,viz_age_area,Average waist circumference (cm),Urban,1.063
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 4,2015,Estimated,5.706,,viz_age_area,Average waist circumference (cm),Rural,3.267
Average waist circumference (cm),Average waist circumference,Total,Total,2015,Lower Bound,1.063,,,,"",
Average waist circumference (cm),Average waist circumference,Sex,Men,2015,Lower Bound,3.267,,,,Total,1.063
Average waist circumference (cm),Average waist circumference,Sex,Women,2015,Lower Bound,10.09,,,,Total,1.063
Average waist circumference (cm),Average waist circumference,Age,Age Group 1,2015,Lower Bound,5.257,,,,Total,1.063
Average waist circumference (cm),Average waist circumference,Age,Age Group 2,2015,Lower Bound,1.591,,,,Total,1.063
Average waist circumference (cm),Average waist circumference,Age,Age Group 3,2015,Lower Bound,4.105,,,,Total,1.063
Average waist circumference (cm),Average waist circumference,Age,Age Group 4,2015,Lower Bound,12.35,,,,Total,1.063
Average waist circumference (cm),Average waist circumference,Area,Urban,2015,Lower Bound,9.906,,,,Total,1.063
Average waist circumference (cm),Average waist circumference,Area,Rural,2015,Lower Bound,2.864,,,,Total,1.063
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 1,2015,Lower Bound,1.153,,,,Women,10.09
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 2,2015,Lower Bound,5.706,,,,Women,10.09
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 3,2015,Lower Bound,1.063,,,,Women,10.09
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 4,2015,Lower Bound,3.267,,,,Women,10.09
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 1,2015,Lower Bound,10.09,,,,Men,3.267
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 2,2015,Lower Bound,5.257,,,,Men,3.267
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 3,2015,Lower Bound,1.591,,,,Men,3.267
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 4,2015,Lower Bound,4.105,,,,Men,3.267
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Men,2015,Lower Bound,12.35,,,,Men,3.267
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Men,2015,Lower Bound,9.906,,,,Men,3.267
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Women,2015,Lower Bound,2.864,,,,Women,10.09
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Women,2015,Lower Bound,1.153,,,,Women,10.09
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 1,2015,Lower Bound,5.706,,,,Urban,9.906
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 1,2015,Lower Bound,1.063,,,,Rural,2.864
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 2,2015,Lower Bound,3.267,,,,Urban,9.906
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 2,2015,Lower Bound,10.09,,,,Rural,2.864
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 3,2015,Lower Bound,5.257,,,,Urban,9.906
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 3,2015,Lower Bound,1.591,,,,Rural,2.864
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 4,2015,Lower Bound,4.105,,,,Urban,9.906
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 4,2015,Lower Bound,12.35,,,,Rural,2.864
Average waist circumference (cm),Average waist circumference,Total,Total,2015,Upper Bound,9.906,,,,"",
Average waist circumference (cm),Average waist circumference,Sex,Men,2015,Upper Bound,2.864,,,,Total,9.906
Average waist circumference (cm),Average waist circumference,Sex,Women,2015,Upper Bound,1.153,,,,Total,9.906
Average waist circumference (cm),Average waist circumference,Age,Age Group 1,2015,Upper Bound,5.706,,,,Total,9.906
Average waist circumference (cm),Average waist circumference,Age,Age Group 2,2015,Upper Bound,1.063,,,,Total,9.906
Average waist circumference (cm),Average waist circumference,Age,Age Group 3,2015,Upper Bound,3.267,,,,Total,9.906
Average waist circumference (cm),Average waist circumference,Age,Age Group 4,2015,Upper Bound,10.09,,,,Total,9.906
Average waist circumference (cm),Average waist circumference,Area,Urban,2015,Upper Bound,5.257,,,,Total,9.906
Average waist circumference (cm),Average waist circumference,Area,Rural,2015,Upper Bound,1.591,,,,Total,9.906
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 1,2015,Upper Bound,4.105,,,,Women,1.153
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 2,2015,Upper Bound,12.35,,,,Women,1.153
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 3,2015,Upper Bound,9.906,,,,Women,1.153
Average waist circumference (cm),Average waist circumference,Sex by Age,Women Age Group 4,2015,Upper Bound,2.864,,,,Women,1.153
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 1,2015,Upper Bound,1.153,,,,Men,2.864
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 2,2015,Upper Bound,5.706,,,,Men,2.864
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 3,2015,Upper Bound,1.063,,,,Men,2.864
Average waist circumference (cm),Average waist circumference,Sex by Age,Men Age Group 4,2015,Upper Bound,3.267,,,,Men,2.864
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Men,2015,Upper Bound,10.09,,,,Men,2.864
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Men,2015,Upper Bound,5.257,,,,Men,2.864
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Women,2015,Upper Bound,1.591,,,,Women,1.153
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Women,2015,Upper Bound,4.105,,,,Women,1.153
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 1,2015,Upper Bound,12.35,,,,Urban,5.257
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 1,2015,Upper Bound,9.906,,,,Rural,1.591
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 2,2015,Upper Bound,2.864,,,,Urban,5.257
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 2,2015,Upper Bound,1.153,,,,Rural,1.591
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 3,2015,Upper Bound,5.706,,,,Urban,5.257
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 3,2015,Upper Bound,1.063,,,,Rural,1.591
Average waist circumference (cm),Average waist circumference,Age by Area,Urban Age Group 4,2015,Upper Bound,3.267,,,,Urban,5.257
Average waist circumference (cm),Average waist circumference,Age by Area,Rural Age Group 4,2015,Lower Bound,10.09,,,,Rural,2.864
Average hip circumference (cm),Average hip circumference,Total,Total,2015,Estimated,5.257,,viz_total,Average hip circumference (cm),"",
Average hip circumference (cm),Average hip circumference,Sex,Men,2015,Estimated,1.591,,viz_sex,Average hip circumference (cm),Total,5.257
Average hip circumference (cm),Average hip circumference,Sex,Women,2015,Estimated,4.105,,viz_sex,Average hip circumference (cm),Total,5.257
Average hip circumference (cm),Average hip circumference,Age,Age Group 1,2015,Estimated,12.35,,viz_age,Average hip circumference (cm),Total,5.257
Average hip circumference (cm),Average hip circumference,Age,Age Group 2,2015,Estimated,9.906,,viz_age,Average hip circumference (cm),Total,5.257
Average hip circumference (cm),Average hip circumference,Age,Age Group 3,2015,Estimated,2.864,,viz_age,Average hip circumference (cm),Total,5.257
Average hip circumference (cm),Average hip circumference,Age,Age Group 4,2015,Estimated,1.153,,viz_age,Average hip circumference (cm),Total,5.257
Average hip circumference (cm),Average hip circumference,Area,Urban,2015,Estimated,5.706,,viz_area,Average hip circumference (cm),Total,5.257
Average hip circumference (cm),Average hip circumference,Area,Rural,2015,Estimated,1.063,,viz_area,Average hip circumference (cm),Total,5.257
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 1,2015,Estimated,3.267,,viz_women_age,Average hip circumference (cm),Women,4.105
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 2,2015,Estimated,10.09,,viz_women_age,Average hip circumference (cm),Women,4.105
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 3,2015,Estimated,5.257,,viz_women_age,Average hip circumference (cm),Women,4.105
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 4,2015,Estimated,1.591,,viz_women_age,Average hip circumference (cm),Women,4.105
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 1,2015,Estimated,4.105,,viz_men_age,Average hip circumference (cm),Men,1.591
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 2,2015,Estimated,12.35,,viz_men_age,Average hip circumference (cm),Men,1.591
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 3,2015,Estimated,9.906,,viz_men_age,Average hip circumference (cm),Men,1.591
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 4,2015,Estimated,2.864,,viz_men_age,Average hip circumference (cm),Men,1.591
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Men,2015,Estimated,1.153,,viz_sex_area,Average hip circumference (cm),Men,1.591
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Men,2015,Estimated,5.706,,viz_sex_area,Average hip circumference (cm),Men,1.591
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Women,2015,Estimated,1.063,,viz_sex_area,Average hip circumference (cm),Women,4.105
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Women,2015,Estimated,3.267,,viz_sex_area,Average hip circumference (cm),Women,4.105
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 1,2015,Estimated,10.09,,viz_age_area,Average hip circumference (cm),Urban,5.706
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 1,2015,Estimated,5.257,,viz_age_area,Average hip circumference (cm),Rural,1.063
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 2,2015,Estimated,1.591,,viz_age_area,Average hip circumference (cm),Urban,5.706
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 2,2015,Estimated,4.105,,viz_age_area,Average hip circumference (cm),Rural,1.063
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 3,2015,Estimated,12.35,,viz_age_area,Average hip circumference (cm),Urban,5.706
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 3,2015,Estimated,9.906,,viz_age_area,Average hip circumference (cm),Rural,1.063
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 4,2015,Estimated,2.864,,viz_age_area,Average hip circumference (cm),Urban,5.706
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 4,2015,Estimated,1.153,,viz_age_area,Average hip circumference (cm),Rural,1.063
Average hip circumference (cm),Average hip circumference,Total,Total,2015,Lower Bound,5.706,,,,"",
Average hip circumference (cm),Average hip circumference,Sex,Men,2015,Lower Bound,1.063,,,,Total,5.706
Average hip circumference (cm),Average hip circumference,Sex,Women,2015,Lower Bound,3.267,,,,Total,5.706
Average hip circumference (cm),Average hip circumference,Age,Age Group 1,2015,Lower Bound,10.09,,,,Total,5.706
Average hip circumference (cm),Average hip circumference,Age,Age Group 2,2015,Lower Bound,5.257,,,,Total,5.706
Average hip circumference (cm),Average hip circumference,Age,Age Group 3,2015,Lower Bound,1.591,,,,Total,5.706
Average hip circumference (cm),Average hip circumference,Age,Age Group 4,2015,Lower Bound,4.105,,,,Total,5.706
Average hip circumference (cm),Average hip circumference,Area,Urban,2015,Lower Bound,12.35,,,,Total,5.706
Average hip circumference (cm),Average hip circumference,Area,Rural,2015,Lower Bound,9.906,,,,Total,5.706
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 1,2015,Lower Bound,2.864,,,,Women,3.267
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 2,2015,Lower Bound,1.153,,,,Women,3.267
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 3,2015,Lower Bound,5.706,,,,Women,3.267
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 4,2015,Lower Bound,1.063,,,,Women,3.267
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 1,2015,Lower Bound,3.267,,,,Men,1.063
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 2,2015,Lower Bound,10.09,,,,Men,1.063
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 3,2015,Lower Bound,5.257,,,,Men,1.063
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 4,2015,Lower Bound,1.591,,,,Men,1.063
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Men,2015,Lower Bound,4.105,,,,Men,1.063
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Men,2015,Lower Bound,12.35,,,,Men,1.063
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Women,2015,Lower Bound,9.906,,,,Women,3.267
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Women,2015,Lower Bound,2.864,,,,Women,3.267
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 1,2015,Lower Bound,1.153,,,,Urban,12.35
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 1,2015,Lower Bound,5.706,,,,Rural,9.906
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 2,2015,Lower Bound,1.063,,,,Urban,12.35
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 2,2015,Lower Bound,3.267,,,,Rural,9.906
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 3,2015,Lower Bound,10.09,,,,Urban,12.35
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 3,2015,Lower Bound,5.257,,,,Rural,9.906
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 4,2015,Lower Bound,1.591,,,,Urban,12.35
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 4,2015,Lower Bound,4.105,,,,Rural,9.906
Average hip circumference (cm),Average hip circumference,Total,Total,2015,Upper Bound,12.35,,,,"",
Average hip circumference (cm),Average hip circumference,Sex,Men,2015,Upper Bound,9.906,,,,Total,12.35
Average hip circumference (cm),Average hip circumference,Sex,Women,2015,Upper Bound,2.864,,,,Total,12.35
Average hip circumference (cm),Average hip circumference,Age,Age Group 1,2015,Upper Bound,1.153,,,,Total,12.35
Average hip circumference (cm),Average hip circumference,Age,Age Group 2,2015,Upper Bound,5.706,,,,Total,12.35
Average hip circumference (cm),Average hip circumference,Age,Age Group 3,2015,Upper Bound,1.063,,,,Total,12.35
Average hip circumference (cm),Average hip circumference,Age,Age Group 4,2015,Upper Bound,3.267,,,,Total,12.35
Average hip circumference (cm),Average hip circumference,Area,Urban,2015,Upper Bound,10.09,,,,Total,12.35
Average hip circumference (cm),Average hip circumference,Area,Rural,2015,Upper Bound,5.257,,,,Total,12.35
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 1,2015,Upper Bound,1.591,,,,Women,2.864
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 2,2015,Upper Bound,4.105,,,,Women,2.864
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 3,2015,Upper Bound,12.35,,,,Women,2.864
Average hip circumference (cm),Average hip circumference,Sex by Age,Women Age Group 4,2015,Upper Bound,9.906,,,,Women,2.864
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 1,2015,Upper Bound,2.864,,,,Men,9.906
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 2,2015,Upper Bound,1.153,,,,Men,9.906
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 3,2015,Upper Bound,5.706,,,,Men,9.906
Average hip circumference (cm),Average hip circumference,Sex by Age,Men Age Group 4,2015,Upper Bound,1.063,,,,Men,9.906
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Men,2015,Upper Bound,3.267,,,,Men,9.906
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Men,2015,Upper Bound,10.09,,,,Men,9.906
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Women,2015,Upper Bound,5.257,,,,Women,2.864
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Women,2015,Upper Bound,1.591,,,,Women,2.864
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 1,2015,Upper Bound,4.105,,,,Urban,10.09
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 1,2015,Upper Bound,12.35,,,,Rural,5.257
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 2,2015,Upper Bound,9.906,,,,Urban,10.09
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 2,2015,Upper Bound,2.864,,,,Rural,5.257
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 3,2015,Upper Bound,1.153,,,,Urban,10.09
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 3,2015,Upper Bound,5.706,,,,Rural,5.257
Average hip circumference (cm),Average hip circumference,Age by Area,Urban Age Group 4,2015,Upper Bound,1.063,,,,Urban,10.09
Average hip circumference (cm),Average hip circumference,Age by Area,Rural Age Group 4,2015,Lower Bound,3.267,,,,Rural,9.906
Average waist-to-hip ratio,Average waist-to-hip ratio,Total,Total,2015,Estimated,10.09,,viz_total,Average waist-to-hip ratio,"",
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex,Men,2015,Estimated,5.257,,viz_sex,Average waist-to-hip ratio,Total,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex,Women,2015,Estimated,1.591,,viz_sex,Average waist-to-hip ratio,Total,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 1,2015,Estimated,4.105,,viz_age,Average waist-to-hip ratio,Total,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 2,2015,Estimated,12.35,,viz_age,Average waist-to-hip ratio,Total,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 3,2015,Estimated,9.906,,viz_age,Average waist-to-hip ratio,Total,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 4,2015,Estimated,2.864,,viz_age,Average waist-to-hip ratio,Total,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Area,Urban,2015,Estimated,1.153,,viz_area,Average waist-to-hip ratio,Total,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Area,Rural,2015,Estimated,5.706,,viz_area,Average waist-to-hip ratio,Total,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 1,2015,Estimated,1.063,,viz_women_age,Average waist-to-hip ratio,Women,1.591
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 2,2015,Estimated,3.267,,viz_women_age,Average waist-to-hip ratio,Women,1.591
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 3,2015,Estimated,10.09,,viz_women_age,Average waist-to-hip ratio,Women,1.591
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 4,2015,Estimated,5.257,,viz_women_age,Average waist-to-hip ratio,Women,1.591
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 1,2015,Estimated,1.591,,viz_men_age,Average waist-to-hip ratio,Men,5.257
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 2,2015,Estimated,4.105,,viz_men_age,Average waist-to-hip ratio,Men,5.257
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 3,2015,Estimated,12.35,,viz_men_age,Average waist-to-hip ratio,Men,5.257
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 4,2015,Estimated,9.906,,viz_men_age,Average waist-to-hip ratio,Men,5.257
