Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age,50-69,2015,Lower Bound,36.5,63611605,,,,50-69 - Hypertensive,Total,15.13
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age,50-69,2015,Upper Bound,43.8,28858189,,,,50-69 - Hypertensive,Total,56.12
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age, 18-69,2015,Estimated,18.9,69358525,viz_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,, 18-69 - Hypertensive,Total,26.39
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age, 18-69,2015,Lower Bound,17.3,23964038,,,, 18-69 - Hypertensive,Total,15.13
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age, 18-69,2015,Upper Bound,20.5,118028139,,,, 18-69 - Hypertensive,Total,56.12
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural 18-29,2015,Estimated,,23964038,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Rural 18-29 - Hypertensive,Rural,51.47
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural 18-29,2015,Lower Bound,,118028139,,,,Rural 18-29 - Hypertensive,Rural,23.35
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural 18-29,2015,Upper Bound,,16672247,,,,Rural 18-29 - Hypertensive,Rural,4.917
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural 30-49,2015,Estimated,,28858189,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Rural 30-49 - Hypertensive,Rural,51.47
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural 30-49,2015,Lower Bound,,6076904,,,,Rural 30-49 - Hypertensive,Rural,23.35
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural 30-49,2015,Upper Bound,,107337632,,,,Rural 30-49 - Hypertensive,Rural,4.917
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural 50-69,2015,Estimated,,32615315,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Rural 50-69 - Hypertensive,Rural,51.47
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural 50-69,2015,Lower Bound,,18699118,,,,Rural 50-69 - Hypertensive,Rural,23.35
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural 50-69,2015,Upper Bound,,69358525,,,,Rural 50-69 - Hypertensive,Rural,4.917
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural  18-69,2015,Estimated,,16672247,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Rural  18-69 - Hypertensive,Rural,51.47
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural  18-69,2015,Lower Bound,,92543948,,,,Rural  18-69 - Hypertensive,Rural,23.35
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Rural  18-69,2015,Lower Bound,,63611605,,,,Rural  18-69 - Hypertensive,Rural,23.35
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban 18-29,2015,Estimated,,63611605,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Urban 18-29 - Hypertensive,Urban,70
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban 18-29,2015,Lower Bound,,28858189,,,,Urban 18-29 - Hypertensive,Urban,61.16
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban 18-29,2015,Upper Bound,,6076904,,,,Urban 18-29 - Hypertensive,Urban,26.39
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban 30-49,2015,Estimated,,75587445,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Urban 30-49 - Hypertensive,Urban,70
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban 30-49,2015,Lower Bound,,32615315,,,,Urban 30-49 - Hypertensive,Urban,61.16
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban 30-49,2015,Upper Bound,,18699118,,,,Urban 30-49 - Hypertensive,Urban,26.39
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban 50-69,2015,Estimated,,118028139,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Urban 50-69 - Hypertensive,Urban,70
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban 50-69,2015,Lower Bound,,16672247,,,,Urban 50-69 - Hypertensive,Urban,61.16
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban 50-69,2015,Upper Bound,,92543948,,,,Urban 50-69 - Hypertensive,Urban,26.39
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban  18-69,2015,Estimated,,6076904,viz_age_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Urban  18-69 - Hypertensive,Urban,70
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban  18-69,2015,Lower Bound,,107337632,,,,Urban  18-69 - Hypertensive,Urban,61.16
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Age by Area,Urban  18-69,2015,Upper Bound,,86512772,,,,Urban  18-69 - Hypertensive,Urban,26.39
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Area,Rural,2015,Estimated,19.2,63611605,viz_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Rural - Hypertensive,Total,26.39
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Area,Rural,2015,Lower Bound,17,28858189,,,,Rural - Hypertensive,Total,15.13
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Area,Rural,2015,Upper Bound,21.3,6076904,,,,Rural - Hypertensive,Total,56.12
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Area,Urban,2015,Estimated,18.4,86512772,viz_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Urban - Hypertensive,Total,26.39
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Area,Urban,2015,Lower Bound,16.1,75587445,,,,Urban - Hypertensive,Total,15.13
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Area,Urban,2015,Upper Bound,20.7,32615315,,,,Urban - Hypertensive,Total,56.12
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex,Men,2015,Estimated,23.1,6076904,viz_sex,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,table_total,Men - Hypertensive,Total,26.39
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex,Men,2015,Lower Bound,20.3,107337632,,,table_total,Men - Hypertensive,Total,15.13
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex,Men,2015,Upper Bound,25.9,86512772,,,table_total,Men - Hypertensive,Total,56.12
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex,Women,2015,Estimated,14.9,16672247,viz_sex,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,table_total,Women - Hypertensive,Total,26.39
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex,Women,2015,Lower Bound,13,92543948,,,table_total,Women - Hypertensive,Total,15.13
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex,Women,2015,Upper Bound,16.7,63611605,,,table_total,Women - Hypertensive,Total,56.12
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men 18-29,2015,Estimated,8.7,32615315,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Men 18-29 - Hypertensive,Men,4.917
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men 18-29,2015,Lower Bound,4.6,18699118,,,,Men 18-29 - Hypertensive,Men,86.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men 18-29,2015,Upper Bound,12.9,69358525,,,,Men 18-29 - Hypertensive,Men,70
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men 30-49,2015,Estimated,22.3,6076904,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Men 30-49 - Hypertensive,Men,4.917
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men 30-49,2015,Lower Bound,18.4,107337632,,,,Men 30-49 - Hypertensive,Men,86.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men 30-49,2015,Upper Bound,26.2,86512772,,,,Men 30-49 - Hypertensive,Men,70
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men 50-69,2015,Estimated,45.5,16672247,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Men 50-69 - Hypertensive,Men,4.917
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men 50-69,2015,Lower Bound,39.9,92543948,,,,Men 50-69 - Hypertensive,Men,86.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men 50-69,2015,Upper Bound,51,63611605,,,,Men 50-69 - Hypertensive,Men,70
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men  18-69,2015,Estimated,23.1,18699118,viz_men_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Men  18-69 - Hypertensive,Men,4.917
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men  18-69,2015,Lower Bound,20.3,69358525,,,,Men  18-69 - Hypertensive,Men,86.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Men  18-69,2015,Upper Bound,25.9,23964038,,,,Men  18-69 - Hypertensive,Men,70
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women 18-29,2015,Estimated,1.9,23964038,viz_women_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Women 18-29 - Hypertensive,Women,13.49
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women 18-29,2015,Lower Bound,0.1,118028139,,,,Women 18-29 - Hypertensive,Women,74.88
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women 18-29,2015,Upper Bound,3.7,16672247,,,,Women 18-29 - Hypertensive,Women,51.47
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women 30-49,2015,Estimated,12.3,75587445,viz_women_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Women 30-49 - Hypertensive,Women,13.49
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women 30-49,2015,Lower Bound,9.6,32615315,,,,Women 30-49 - Hypertensive,Women,74.88
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women 30-49,2015,Upper Bound,14.9,18699118,,,,Women 30-49 - Hypertensive,Women,51.47
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women 50-69,2015,Estimated,35.4,28858189,viz_women_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Women 50-69 - Hypertensive,Women,13.49
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women 50-69,2015,Lower Bound,30.5,6076904,,,,Women 50-69 - Hypertensive,Women,74.88
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women 50-69,2015,Upper Bound,40.4,107337632,,,,Women 50-69 - Hypertensive,Women,51.47
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women  18-69,2015,Estimated,14.9,118028139,viz_women_age,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Women  18-69 - Hypertensive,Women,13.49
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women  18-69,2015,Lower Bound,13,16672247,,,,Women  18-69 - Hypertensive,Women,74.88
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Age,Women  18-69,2015,Upper Bound,16.7,92543948,,,,Women  18-69 - Hypertensive,Women,51.47
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Men,2015,Estimated,,92543948,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Rural Men - Hypertensive,Men,4.917
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Men,2015,Lower Bound,,63611605,,,,Rural Men - Hypertensive,Men,86.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Men,2015,Upper Bound,,28858189,,,,Rural Men - Hypertensive,Men,70
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Women,2015,Estimated,,86512772,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Rural Women - Hypertensive,Women,13.49
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Women,2015,Lower Bound,,75587445,,,,Rural Women - Hypertensive,Women,74.88
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Rural Women,2015,Upper Bound,,32615315,,,,Rural Women - Hypertensive,Women,51.47
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Men,2015,Estimated,,107337632,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Urban Men - Hypertensive,Men,4.917
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Men,2015,Lower Bound,,86512772,,,,Urban Men - Hypertensive,Men,86.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Men,2015,Upper Bound,,75587445,,,,Urban Men - Hypertensive,Men,70
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Women,2015,Estimated,,69358525,viz_sex_area,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,,Urban Women - Hypertensive,Women,13.49
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Women,2015,Lower Bound,,23964038,,,,Urban Women - Hypertensive,Women,74.88
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Sex by Area,Urban Women,2015,Upper Bound,,118028139,,,,Urban Women - Hypertensive,Women,51.47
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Total,Total,2015,Estimated,18.9,32615315,viz_total,Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,table_total,1.Total - Hypertensive,,
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Total,Total,2015,Lower Bound,17.3,18699118,,,table_total,1.Total - Hypertensive,,
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) or currently on medication for raised BP,Hypertensive,Total,Total,2015,Upper Bound,20.5,69358525,,,table_total,1.Total - Hypertensive,,
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,18-29,2015,Estimated,3.5,,viz_age,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,18-29 - Measured diagnosed,Total,12.93
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,18-29,2015,Lower Bound,1.3,,,,,18-29 - Measured diagnosed,Total,9.949
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,18-29,2015,Upper Bound,5.6,,,,,18-29 - Measured diagnosed,Total,2.841
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,30-49,2015,Estimated,8.6,,viz_age,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,30-49 - Measured diagnosed,Total,12.93
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,30-49,2015,Lower Bound,6.5,,,,,30-49 - Measured diagnosed,Total,9.949
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,30-49,2015,Upper Bound,10.7,,,,,30-49 - Measured diagnosed,Total,2.841
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,50-69,2015,Estimated,28,,viz_age,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,50-69 - Measured diagnosed,Total,12.93
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,50-69,2015,Lower Bound,23.7,,,,,50-69 - Measured diagnosed,Total,9.949
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,50-69,2015,Upper Bound,32.3,,,,,50-69 - Measured diagnosed,Total,2.841
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age, 18-69,2015,Estimated,11.6,,viz_age,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),, 18-69 - Measured diagnosed,Total,12.93
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age, 18-69,2015,Lower Bound,9.9,,,,, 18-69 - Measured diagnosed,Total,9.949
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age, 18-69,2015,Upper Bound,13.3,,,,, 18-69 - Measured diagnosed,Total,2.841
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural 18-29,2015,Estimated,,,viz_age_area,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,Rural 18-29 - Measured diagnosed,Rural,11.18
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural 18-29,2015,Lower Bound,,,,,,Rural 18-29 - Measured diagnosed,Rural,5.707
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural 18-29,2015,Upper Bound,,,,,,Rural 18-29 - Measured diagnosed,Rural,8.135
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural 30-49,2015,Estimated,,,viz_age_area,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,Rural 30-49 - Measured diagnosed,Rural,11.18
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural 30-49,2015,Lower Bound,,,,,,Rural 30-49 - Measured diagnosed,Rural,5.707
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural 30-49,2015,Upper Bound,,,,,,Rural 30-49 - Measured diagnosed,Rural,8.135
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural 50-69,2015,Estimated,,,viz_age_area,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,Rural 50-69 - Measured diagnosed,Rural,11.18
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural 50-69,2015,Lower Bound,,,,,,Rural 50-69 - Measured diagnosed,Rural,5.707
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural 50-69,2015,Upper Bound,,,,,,Rural 50-69 - Measured diagnosed,Rural,8.135
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural  18-69,2015,Estimated,,,viz_age_area,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,Rural  18-69 - Measured diagnosed,Rural,11.18
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Measured diagnosed,Rural,5.707
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Measured diagnosed,Rural,5.707
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban 18-29,2015,Estimated,,,viz_age_area,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,Urban 18-29 - Measured diagnosed,Urban,10.19
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban 18-29,2015,Lower Bound,,,,,,Urban 18-29 - Measured diagnosed,Urban,12.11
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban 18-29,2015,Upper Bound,,,,,,Urban 18-29 - Measured diagnosed,Urban,12.93
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban 30-49,2015,Estimated,,,viz_age_area,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,Urban 30-49 - Measured diagnosed,Urban,10.19
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban 30-49,2015,Lower Bound,,,,,,Urban 30-49 - Measured diagnosed,Urban,12.11
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban 30-49,2015,Upper Bound,,,,,,Urban 30-49 - Measured diagnosed,Urban,12.93
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban 50-69,2015,Estimated,,,viz_age_area,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,Urban 50-69 - Measured diagnosed,Urban,10.19
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban 50-69,2015,Lower Bound,,,,,,Urban 50-69 - Measured diagnosed,Urban,12.11
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban 50-69,2015,Upper Bound,,,,,,Urban 50-69 - Measured diagnosed,Urban,12.93
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban  18-69,2015,Estimated,,,viz_age_area,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,Urban  18-69 - Measured diagnosed,Urban,10.19
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban  18-69,2015,Lower Bound,,,,,,Urban  18-69 - Measured diagnosed,Urban,12.11
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban  18-69,2015,Upper Bound,,,,,,Urban  18-69 - Measured diagnosed,Urban,12.93
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Area,Rural,2015,Estimated,7,,viz_area,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,Rural - Measured diagnosed,Total,12.93
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Area,Rural,2015,Lower Bound,5.8,,,,,Rural - Measured diagnosed,Total,9.949
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Area,Rural,2015,Upper Bound,8,,,,,Rural - Measured diagnosed,Total,2.841
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Area,Urban,2015,Estimated,16.2,,viz_area,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),,Urban - Measured diagnosed,Total,12.93
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Area,Urban,2015,Lower Bound,13.8,,,,,Urban - Measured diagnosed,Total,9.949
