Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who had their blood glucose measured,Never measured,Area,Urban,2010,Upper Bound,71.82,119498856,,,,Urban - Never measured,Total,4.704
Percentage who had their blood glucose measured,Never measured,Sex,Men,2010,Estimated,65.36,20429373,viz_sex_2010,Percentage who had their blood glucose measured,table_total_2010,Men - Never measured,Total,14.96
Percentage who had their blood glucose measured,Never measured,Sex,Men,2010,Lower Bound,62.61,61288119,,,table_total_2010,Men - Never measured,Total,96.69
Percentage who had their blood glucose measured,Never measured,Sex,Men,2010,Upper Bound,68.12,47087666,,,table_total_2010,Men - Never measured,Total,4.704
Percentage who had their blood glucose measured,Never measured,Sex,Women,2010,Estimated,61.47,87723951,viz_sex_2010,Percentage who had their blood glucose measured,table_total_2010,Women - Never measured,Total,14.96
Percentage who had their blood glucose measured,Never measured,Sex,Women,2010,Lower Bound,58.9,82669133,,,table_total_2010,Women - Never measured,Total,96.69
Percentage who had their blood glucose measured,Never measured,Sex,Women,2010,Upper Bound,64.03,18489015,,,table_total_2010,Women - Never measured,Total,4.704
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 1,2010,Estimated,71.16,20429373,viz_men_age_2010,Percentage who had their blood glucose measured,,Men Age Group 1 - Never measured,Men,16.53
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 1,2010,Lower Bound,65.55,61288119,,,,Men Age Group 1 - Never measured,Men,49.59
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 1,2010,Upper Bound,76.86,47087666,,,,Men Age Group 1 - Never measured,Men,38.1
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 2,2010,Estimated,65.55,87723951,viz_men_age_2010,Percentage who had their blood glucose measured,,Men Age Group 2 - Never measured,Men,16.53
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 2,2010,Lower Bound,61.85,82669133,,,,Men Age Group 2 - Never measured,Men,49.59
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 2,2010,Upper Bound,69.16,18489015,,,,Men Age Group 2 - Never measured,Men,38.1
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 3,2010,Estimated,56.53,19230553,viz_men_age_2010,Percentage who had their blood glucose measured,,Men Age Group 3 - Never measured,Men,16.53
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 3,2010,Lower Bound,52.44,85870105,,,,Men Age Group 3 - Never measured,Men,49.59
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 3,2010,Upper Bound,60.71,20429373,,,,Men Age Group 3 - Never measured,Men,38.1
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 4,2010,Estimated,65.36,93236050,viz_men_age_2010,Percentage who had their blood glucose measured,,Men Age Group 4 - Never measured,Men,16.53
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 4,2010,Lower Bound,62.61,3061316,,,,Men Age Group 4 - Never measured,Men,49.59
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men Age Group 4,2010,Upper Bound,68.12,87723951,,,,Men Age Group 4 - Never measured,Men,38.1
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 1,2010,Estimated,64.51,3061316,viz_women_age_2010,Percentage who had their blood glucose measured,,Women Age Group 1 - Never measured,Women,70.98
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 1,2010,Lower Bound,59.47,87723951,,,,Women Age Group 1 - Never measured,Women,66.89
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 1,2010,Upper Bound,69.54,82669133,,,,Women Age Group 1 - Never measured,Women,14.96
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 2,2010,Estimated,62.89,5813658,viz_women_age_2010,Percentage who had their blood glucose measured,,Women Age Group 2 - Never measured,Women,70.98
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 2,2010,Lower Bound,59.57,19230553,,,,Women Age Group 2 - Never measured,Women,66.89
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 2,2010,Upper Bound,66.22,85870105,,,,Women Age Group 2 - Never measured,Women,14.96
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 3,2010,Estimated,55.2,47087666,viz_women_age_2010,Percentage who had their blood glucose measured,,Women Age Group 3 - Never measured,Women,70.98
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 3,2010,Lower Bound,51.02,93236050,,,,Women Age Group 3 - Never measured,Women,66.89
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 3,2010,Upper Bound,59.47,3061316,,,,Women Age Group 3 - Never measured,Women,14.96
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 4,2010,Estimated,61.47,18489015,viz_women_age_2010,Percentage who had their blood glucose measured,,Women Age Group 4 - Never measured,Women,70.98
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 4,2010,Lower Bound,58.9,119498856,,,,Women Age Group 4 - Never measured,Women,66.89
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women Age Group 4,2010,Upper Bound,64.03,5813658,,,,Women Age Group 4 - Never measured,Women,14.96
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Men,2010,Estimated,,61288119,viz_sex_area_2010,Percentage who had their blood glucose measured,,Rural Men - Never measured,Men,16.53
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Men,2010,Lower Bound,,47087666,,,,Rural Men - Never measured,Men,49.59
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Men,2010,Upper Bound,,93236050,,,,Rural Men - Never measured,Men,38.1
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Women,2010,Estimated,,85870105,viz_sex_area_2010,Percentage who had their blood glucose measured,,Rural Women - Never measured,Women,70.98
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Women,2010,Lower Bound,,20429373,,,,Rural Women - Never measured,Women,66.89
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Women,2010,Upper Bound,,61288119,,,,Rural Women - Never measured,Women,14.96
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Men,2010,Estimated,,119498856,viz_sex_area_2010,Percentage who had their blood glucose measured,,Urban Men - Never measured,Men,16.53
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Men,2010,Lower Bound,,5813658,,,,Urban Men - Never measured,Men,49.59
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Men,2010,Upper Bound,,19230553,,,,Urban Men - Never measured,Men,38.1
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Women,2010,Estimated,,82669133,viz_sex_area_2010,Percentage who had their blood glucose measured,,Urban Women - Never measured,Women,70.98
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Women,2010,Lower Bound,,18489015,,,,Urban Women - Never measured,Women,66.89
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Women,2010,Upper Bound,,119498856,,,,Urban Women - Never measured,Women,14.96
Percentage who had their blood glucose measured,Never measured,Total,Total,2010,Estimated,63.37,18489015,viz_total,Percentage who had their blood glucose measured,table_total_2010,1.Total - Never measured,,
Percentage who had their blood glucose measured,Never measured,Total,Total,2010,Lower Bound,61.37,119498856,,,table_total_2010,1.Total - Never measured,,
Percentage who had their blood glucose measured,Never measured,Total,Total,2010,Upper Bound,65.36,5813658,,,table_total_2010,1.Total - Never measured,,
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 1,2010,Estimated,26.22,3061316,viz_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Age Group 1 - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 1,2010,Lower Bound,22.33,87723951,,,,Age Group 1 - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 1,2010,Upper Bound,30.02,82669133,,,,Age Group 1 - Measured not diagnosed,Total,75.44
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 2,2010,Estimated,29.83,5813658,viz_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Age Group 2 - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 2,2010,Lower Bound,27.08,19230553,,,,Age Group 2 - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 2,2010,Upper Bound,32.68,85870105,,,,Age Group 2 - Measured not diagnosed,Total,75.44
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 3,2010,Estimated,34.58,47087666,viz_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Age Group 3 - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 3,2010,Lower Bound,31.54,93236050,,,,Age Group 3 - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 3,2010,Upper Bound,37.72,3061316,,,,Age Group 3 - Measured not diagnosed,Total,75.44
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 4,2010,Estimated,29.83,18489015,viz_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Age Group 4 - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 4,2010,Lower Bound,27.84,119498856,,,,Age Group 4 - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 4,2010,Upper Bound,31.83,5813658,,,,Age Group 4 - Measured not diagnosed,Total,75.44
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 1,2010,Estimated,,93236050,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Age Group 1 - Measured not diagnosed,Rural,70.98
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 1,2010,Lower Bound,,3061316,,,,Rural Age Group 1 - Measured not diagnosed,Rural,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 1,2010,Upper Bound,,87723951,,,,Rural Age Group 1 - Measured not diagnosed,Rural,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 2,2010,Estimated,,61288119,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Age Group 2 - Measured not diagnosed,Rural,70.98
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 2,2010,Lower Bound,,47087666,,,,Rural Age Group 2 - Measured not diagnosed,Rural,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 2,2010,Upper Bound,,93236050,,,,Rural Age Group 2 - Measured not diagnosed,Rural,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 3,2010,Estimated,,85870105,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Age Group 3 - Measured not diagnosed,Rural,70.98
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 3,2010,Lower Bound,,20429373,,,,Rural Age Group 3 - Measured not diagnosed,Rural,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 3,2010,Upper Bound,,61288119,,,,Rural Age Group 3 - Measured not diagnosed,Rural,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 4,2010,Estimated,,5813658,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Age Group 4 - Measured not diagnosed,Rural,70.98
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 4,2010,Lower Bound,,19230553,,,,Rural Age Group 4 - Measured not diagnosed,Rural,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 4,2010,Lower Bound,,85870105,,,,Rural Age Group 4 - Measured not diagnosed,Rural,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 1,2010,Estimated,,19230553,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Age Group 1 - Measured not diagnosed,Urban,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 1,2010,Lower Bound,,85870105,,,,Urban Age Group 1 - Measured not diagnosed,Urban,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 1,2010,Upper Bound,,20429373,,,,Urban Age Group 1 - Measured not diagnosed,Urban,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 2,2010,Estimated,,119498856,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Age Group 2 - Measured not diagnosed,Urban,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 2,2010,Lower Bound,,5813658,,,,Urban Age Group 2 - Measured not diagnosed,Urban,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 2,2010,Upper Bound,,19230553,,,,Urban Age Group 2 - Measured not diagnosed,Urban,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 3,2010,Estimated,,82669133,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Age Group 3 - Measured not diagnosed,Urban,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 3,2010,Lower Bound,,18489015,,,,Urban Age Group 3 - Measured not diagnosed,Urban,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 3,2010,Upper Bound,,119498856,,,,Urban Age Group 3 - Measured not diagnosed,Urban,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 4,2010,Estimated,,3061316,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Age Group 4 - Measured not diagnosed,Urban,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 4,2010,Lower Bound,,87723951,,,,Urban Age Group 4 - Measured not diagnosed,Urban,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 4,2010,Upper Bound,,82669133,,,,Urban Age Group 4 - Measured not diagnosed,Urban,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Rural,2010,Estimated,26.79,87723951,viz_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Rural,2010,Lower Bound,24.99,82669133,,,,Rural - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Rural,2010,Upper Bound,28.6,18489015,,,,Rural - Measured not diagnosed,Total,75.44
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Urban,2010,Estimated,31.83,20429373,viz_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Urban,2010,Lower Bound,30.69,61288119,,,,Urban - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Urban,2010,Upper Bound,34.01,47087666,,,,Urban - Measured not diagnosed,Total,75.44
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex,Men,2010,Estimated,28.12,82669133,viz_sex_2010,Percentage who had their blood glucose measured but not diagnosed,table_total_2010,Men - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex,Men,2010,Lower Bound,25.46,18489015,,,table_total_2010,Men - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex,Men,2010,Upper Bound,30.88,119498856,,,table_total_2010,Men - Measured not diagnosed,Total,75.44
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex,Women,2010,Estimated,31.45,85870105,viz_sex_2010,Percentage who had their blood glucose measured but not diagnosed,table_total_2010,Women - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex,Women,2010,Lower Bound,28.98,20429373,,,table_total_2010,Women - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex,Women,2010,Upper Bound,33.92,61288119,,,table_total_2010,Women - Measured not diagnosed,Total,75.44
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 1,2010,Estimated,23.09,82669133,viz_men_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Men Age Group 1 - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 1,2010,Lower Bound,17.77,18489015,,,,Men Age Group 1 - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 1,2010,Upper Bound,28.41,119498856,,,,Men Age Group 1 - Measured not diagnosed,Men,96.69
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 2,2010,Estimated,28.6,85870105,viz_men_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Men Age Group 2 - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 2,2010,Lower Bound,24.99,20429373,,,,Men Age Group 2 - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 2,2010,Upper Bound,32.3,61288119,,,,Men Age Group 2 - Measured not diagnosed,Men,96.69
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 3,2010,Estimated,34.68,3061316,viz_men_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Men Age Group 3 - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 3,2010,Lower Bound,30.59,87723951,,,,Men Age Group 3 - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 3,2010,Upper Bound,38.67,82669133,,,,Men Age Group 3 - Measured not diagnosed,Men,96.69
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 4,2010,Estimated,28.12,5813658,viz_men_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Men Age Group 4 - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 4,2010,Lower Bound,25.46,19230553,,,,Men Age Group 4 - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 4,2010,Upper Bound,30.88,85870105,,,,Men Age Group 4 - Measured not diagnosed,Men,96.69
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 1,2010,Estimated,29.36,19230553,viz_women_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Women Age Group 1 - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 1,2010,Lower Bound,24.32,85870105,,,,Women Age Group 1 - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 1,2010,Upper Bound,34.39,20429373,,,,Women Age Group 1 - Measured not diagnosed,Women,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 2,2010,Estimated,31.16,93236050,viz_women_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Women Age Group 2 - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 2,2010,Lower Bound,27.84,3061316,,,,Women Age Group 2 - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 2,2010,Upper Bound,34.77,87723951,,,,Women Age Group 2 - Measured not diagnosed,Women,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 3,2010,Estimated,34.58,119498856,viz_women_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Women Age Group 3 - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 3,2010,Lower Bound,30.5,5813658,,,,Women Age Group 3 - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 3,2010,Upper Bound,38.76,19230553,,,,Women Age Group 3 - Measured not diagnosed,Women,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 4,2010,Estimated,31.45,61288119,viz_women_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Women Age Group 4 - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 4,2010,Lower Bound,28.98,47087666,,,,Women Age Group 4 - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 4,2010,Upper Bound,33.92,93236050,,,,Women Age Group 4 - Measured not diagnosed,Women,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Men,2010,Estimated,,18489015,viz_sex_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Men - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Men,2010,Lower Bound,,119498856,,,,Rural Men - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Men,2010,Upper Bound,,5813658,,,,Rural Men - Measured not diagnosed,Men,96.69
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Women,2010,Estimated,,87723951,viz_sex_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Women - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Women,2010,Lower Bound,,82669133,,,,Rural Women - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Women,2010,Upper Bound,,18489015,,,,Rural Women - Measured not diagnosed,Women,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Men,2010,Estimated,,47087666,viz_sex_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Men - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Men,2010,Lower Bound,,93236050,,,,Urban Men - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Men,2010,Upper Bound,,3061316,,,,Urban Men - Measured not diagnosed,Men,96.69
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Women,2010,Estimated,,20429373,viz_sex_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Women - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Women,2010,Lower Bound,,61288119,,,,Urban Women - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Women,2010,Upper Bound,,47087666,,,,Urban Women - Measured not diagnosed,Women,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Total,Total,2010,Estimated,29.83,61288119,viz_total,Percentage who had their blood glucose measured but not diagnosed,table_total_2010,1.Total - Measured not diagnosed,,
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Total,Total,2010,Lower Bound,27.84,47087666,,,table_total_2010,1.Total - Measured not diagnosed,,
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Total,Total,2010,Upper Bound,31.83,93236050,,,table_total_2010,1.Total - Measured not diagnosed,,
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 1,2010,Estimated,2.66,3061316,viz_age_2010,Percentage with impaired fasting glycaemia*,,Age Group 1 - Pre-diabetic,Total,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 1,2010,Lower Bound,1.14,87723951,,,,Age Group 1 - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 1,2010,Upper Bound,4.18,82669133,,,,Age Group 1 - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 2,2010,Estimated,2.95,5813658,viz_age_2010,Percentage with impaired fasting glycaemia*,,Age Group 2 - Pre-diabetic,Total,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 2,2010,Lower Bound,2,19230553,,,,Age Group 2 - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 2,2010,Upper Bound,3.8,85870105,,,,Age Group 2 - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 3,2010,Estimated,5.13,47087666,viz_age_2010,Percentage with impaired fasting glycaemia*,,Age Group 3 - Pre-diabetic,Total,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 3,2010,Lower Bound,3.52,93236050,,,,Age Group 3 - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 3,2010,Upper Bound,6.65,3061316,,,,Age Group 3 - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 4,2010,Estimated,3.42,18489015,viz_age_2010,Percentage with impaired fasting glycaemia*,,Age Group 4 - Pre-diabetic,Total,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 4,2010,Lower Bound,2.66,119498856,,,,Age Group 4 - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 4,2010,Upper Bound,4.09,5813658,,,,Age Group 4 - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 1,2010,Estimated,,93236050,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Rural Age Group 1 - Pre-diabetic,Rural,70.98
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 1,2010,Lower Bound,,3061316,,,,Rural Age Group 1 - Pre-diabetic,Rural,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 1,2010,Upper Bound,,87723951,,,,Rural Age Group 1 - Pre-diabetic,Rural,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 2,2010,Estimated,,61288119,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Rural Age Group 2 - Pre-diabetic,Rural,70.98
