Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Urban Age Group 2,2015,Lower Bound,13.9,17178965,,,,Urban Age Group 2 - Under treatment - insulin,Urban,35.63
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Rural Age Group 2,2015,Lower Bound,7.533,9310010,,,,Rural Age Group 2 - Under treatment - insulin,Rural,92.37
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Urban Age Group 3,2015,Lower Bound,92.48,114295731,,,,Urban Age Group 3 - Under treatment - insulin,Urban,35.63
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Rural Age Group 3,2015,Lower Bound,44.64,55170430,,,,Rural Age Group 3 - Under treatment - insulin,Rural,92.37
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Urban Age Group 4,2015,Lower Bound,22.85,28240241,,,,Urban Age Group 4 - Under treatment - insulin,Urban,35.63
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Rural Age Group 4,2015,Lower Bound,36.55,45172026,,,,Rural Age Group 4 - Under treatment - insulin,Rural,92.37
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Total,Total,2015,Upper Bound,13.22,16338555,,,table_total,1.Total - Under treatment - insulin,,
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex,Men,2015,Upper Bound,16.45,20330501,,,table_total,Men - Under treatment - insulin,Total,13.22
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex,Women,2015,Upper Bound,35.63,44035001,,,table_total,Women - Under treatment - insulin,Total,13.22
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age,Age Group 1,2015,Upper Bound,92.37,114159782,,,,Age Group 1 - Under treatment - insulin,Total,13.22
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age,Age Group 2,2015,Upper Bound,50.54,62462221,,,,Age Group 2 - Under treatment - insulin,Total,13.22
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age,Age Group 3,2015,Upper Bound,58.62,72448267,,,,Age Group 3 - Under treatment - insulin,Total,13.22
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age,Age Group 4,2015,Upper Bound,13.9,17178965,,,,Age Group 4 - Under treatment - insulin,Total,13.22
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Area,Urban,2015,Upper Bound,7.533,9310010,,,,Urban - Under treatment - insulin,Total,13.22
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Area,Rural,2015,Upper Bound,92.48,114295731,,,,Rural - Under treatment - insulin,Total,13.22
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Age,Women Age Group 1,2015,Upper Bound,44.64,55170430,,,,Women Age Group 1 - Under treatment - insulin,Women,35.63
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Age,Women Age Group 2,2015,Upper Bound,22.85,28240241,,,,Women Age Group 2 - Under treatment - insulin,Women,35.63
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Age,Women Age Group 3,2015,Upper Bound,36.55,45172026,,,,Women Age Group 3 - Under treatment - insulin,Women,35.63
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Age,Women Age Group 4,2015,Upper Bound,13.22,16338555,,,,Women Age Group 4 - Under treatment - insulin,Women,35.63
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Age,Men Age Group 1,2015,Upper Bound,16.45,20330501,,,,Men Age Group 1 - Under treatment - insulin,Men,16.45
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Age,Men Age Group 2,2015,Upper Bound,35.63,44035001,,,,Men Age Group 2 - Under treatment - insulin,Men,16.45
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Age,Men Age Group 3,2015,Upper Bound,92.37,114159782,,,,Men Age Group 3 - Under treatment - insulin,Men,16.45
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Age,Men Age Group 4,2015,Upper Bound,50.54,62462221,,,,Men Age Group 4 - Under treatment - insulin,Men,16.45
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Area,Urban Men,2015,Upper Bound,58.62,72448267,,,,Urban Men - Under treatment - insulin,Men,16.45
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Area,Rural Men,2015,Upper Bound,13.9,17178965,,,,Rural Men - Under treatment - insulin,Men,16.45
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Area,Urban Women,2015,Upper Bound,7.533,9310010,,,,Urban Women - Under treatment - insulin,Women,35.63
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Sex by Area,Rural Women,2015,Upper Bound,92.48,114295731,,,,Rural Women - Under treatment - insulin,Women,35.63
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Urban Age Group 1,2015,Upper Bound,44.64,55170430,,,,Urban Age Group 1 - Under treatment - insulin,Urban,7.533
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Rural Age Group 1,2015,Upper Bound,22.85,28240241,,,,Rural Age Group 1 - Under treatment - insulin,Rural,92.48
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Urban Age Group 2,2015,Upper Bound,36.55,45172026,,,,Urban Age Group 2 - Under treatment - insulin,Urban,7.533
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Rural Age Group 2,2015,Upper Bound,13.22,16338555,,,,Rural Age Group 2 - Under treatment - insulin,Rural,92.48
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Urban Age Group 3,2015,Upper Bound,16.45,20330501,,,,Urban Age Group 3 - Under treatment - insulin,Urban,7.533
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Rural Age Group 3,2015,Upper Bound,35.63,44035001,,,,Rural Age Group 3 - Under treatment - insulin,Rural,92.48
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Urban Age Group 4,2015,Upper Bound,92.37,114159782,,,,Urban Age Group 4 - Under treatment - insulin,Urban,7.533
Percentage who are currently taking insulin for diabetes prescribed by a health worker,Under treatment - insulin,Age by Area,Rural Age Group 4,2015,Lower Bound,50.54,62462221,,,,Rural Age Group 4 - Under treatment - insulin,Rural,92.37
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Total,Total,2015,Estimated,58.62,72448267,viz_total,Percentage who had seen a traditional healer for diabetes,table_total,1.Total - Seen a traditional healer,,
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex,Men,2015,Estimated,13.9,17178965,viz_sex,Percentage who had seen a traditional healer for diabetes,table_total,Men - Seen a traditional healer,Total,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex,Women,2015,Estimated,7.533,9310010,viz_sex,Percentage who had seen a traditional healer for diabetes,table_total,Women - Seen a traditional healer,Total,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 1,2015,Estimated,92.48,114295731,viz_age,Percentage who had seen a traditional healer for diabetes,,Age Group 1 - Seen a traditional healer,Total,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 2,2015,Estimated,44.64,55170430,viz_age,Percentage who had seen a traditional healer for diabetes,,Age Group 2 - Seen a traditional healer,Total,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 3,2015,Estimated,22.85,28240241,viz_age,Percentage who had seen a traditional healer for diabetes,,Age Group 3 - Seen a traditional healer,Total,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 4,2015,Estimated,36.55,45172026,viz_age,Percentage who had seen a traditional healer for diabetes,,Age Group 4 - Seen a traditional healer,Total,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Area,Urban,2015,Estimated,13.22,16338555,viz_area,Percentage who had seen a traditional healer for diabetes,,Urban - Seen a traditional healer,Total,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Area,Rural,2015,Estimated,16.45,20330501,viz_area,Percentage who had seen a traditional healer for diabetes,,Rural - Seen a traditional healer,Total,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 1,2015,Estimated,35.63,44035001,viz_women_age,Percentage who had seen a traditional healer for diabetes,,Women Age Group 1 - Seen a traditional healer,Women,7.533
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 2,2015,Estimated,92.37,114159782,viz_women_age,Percentage who had seen a traditional healer for diabetes,,Women Age Group 2 - Seen a traditional healer,Women,7.533
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 3,2015,Estimated,50.54,62462221,viz_women_age,Percentage who had seen a traditional healer for diabetes,,Women Age Group 3 - Seen a traditional healer,Women,7.533
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 4,2015,Estimated,58.62,72448267,viz_women_age,Percentage who had seen a traditional healer for diabetes,,Women Age Group 4 - Seen a traditional healer,Women,7.533
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 1,2015,Estimated,13.9,17178965,viz_men_age,Percentage who had seen a traditional healer for diabetes,,Men Age Group 1 - Seen a traditional healer,Men,13.9
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 2,2015,Estimated,7.533,9310010,viz_men_age,Percentage who had seen a traditional healer for diabetes,,Men Age Group 2 - Seen a traditional healer,Men,13.9
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 3,2015,Estimated,92.48,114295731,viz_men_age,Percentage who had seen a traditional healer for diabetes,,Men Age Group 3 - Seen a traditional healer,Men,13.9
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 4,2015,Estimated,44.64,55170430,viz_men_age,Percentage who had seen a traditional healer for diabetes,,Men Age Group 4 - Seen a traditional healer,Men,13.9
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Urban Men,2015,Estimated,22.85,28240241,viz_sex_area,Percentage who had seen a traditional healer for diabetes,,Urban Men - Seen a traditional healer,Men,13.9
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Rural Men,2015,Estimated,36.55,45172026,viz_sex_area,Percentage who had seen a traditional healer for diabetes,,Rural Men - Seen a traditional healer,Men,13.9
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Urban Women,2015,Estimated,13.22,16338555,viz_sex_area,Percentage who had seen a traditional healer for diabetes,,Urban Women - Seen a traditional healer,Women,7.533
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Rural Women,2015,Estimated,16.45,20330501,viz_sex_area,Percentage who had seen a traditional healer for diabetes,,Rural Women - Seen a traditional healer,Women,7.533
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 1,2015,Estimated,35.63,44035001,viz_age_area,Percentage who had seen a traditional healer for diabetes,,Urban Age Group 1 - Seen a traditional healer,Urban,13.22
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 1,2015,Estimated,92.37,114159782,viz_age_area,Percentage who had seen a traditional healer for diabetes,,Rural Age Group 1 - Seen a traditional healer,Rural,16.45
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 2,2015,Estimated,50.54,62462221,viz_age_area,Percentage who had seen a traditional healer for diabetes,,Urban Age Group 2 - Seen a traditional healer,Urban,13.22
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 2,2015,Estimated,58.62,72448267,viz_age_area,Percentage who had seen a traditional healer for diabetes,,Rural Age Group 2 - Seen a traditional healer,Rural,16.45
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 3,2015,Estimated,13.9,17178965,viz_age_area,Percentage who had seen a traditional healer for diabetes,,Urban Age Group 3 - Seen a traditional healer,Urban,13.22
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 3,2015,Estimated,7.533,9310010,viz_age_area,Percentage who had seen a traditional healer for diabetes,,Rural Age Group 3 - Seen a traditional healer,Rural,16.45
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 4,2015,Estimated,92.48,114295731,viz_age_area,Percentage who had seen a traditional healer for diabetes,,Urban Age Group 4 - Seen a traditional healer,Urban,13.22
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 4,2015,Estimated,44.64,55170430,viz_age_area,Percentage who had seen a traditional healer for diabetes,,Rural Age Group 4 - Seen a traditional healer,Rural,16.45
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Total,Total,2015,Lower Bound,22.85,28240241,,,table_total,1.Total - Seen a traditional healer,,
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex,Men,2015,Lower Bound,36.55,45172026,,,table_total,Men - Seen a traditional healer,Total,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex,Women,2015,Lower Bound,13.22,16338555,,,table_total,Women - Seen a traditional healer,Total,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 1,2015,Lower Bound,16.45,20330501,,,,Age Group 1 - Seen a traditional healer,Total,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 2,2015,Lower Bound,35.63,44035001,,,,Age Group 2 - Seen a traditional healer,Total,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 3,2015,Lower Bound,92.37,114159782,,,,Age Group 3 - Seen a traditional healer,Total,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 4,2015,Lower Bound,50.54,62462221,,,,Age Group 4 - Seen a traditional healer,Total,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Area,Urban,2015,Lower Bound,58.62,72448267,,,,Urban - Seen a traditional healer,Total,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Area,Rural,2015,Lower Bound,13.9,17178965,,,,Rural - Seen a traditional healer,Total,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 1,2015,Lower Bound,7.533,9310010,,,,Women Age Group 1 - Seen a traditional healer,Women,13.22
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 2,2015,Lower Bound,92.48,114295731,,,,Women Age Group 2 - Seen a traditional healer,Women,13.22
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 3,2015,Lower Bound,44.64,55170430,,,,Women Age Group 3 - Seen a traditional healer,Women,13.22
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 4,2015,Lower Bound,22.85,28240241,,,,Women Age Group 4 - Seen a traditional healer,Women,13.22
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 1,2015,Lower Bound,36.55,45172026,,,,Men Age Group 1 - Seen a traditional healer,Men,36.55
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 2,2015,Lower Bound,13.22,16338555,,,,Men Age Group 2 - Seen a traditional healer,Men,36.55
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 3,2015,Lower Bound,16.45,20330501,,,,Men Age Group 3 - Seen a traditional healer,Men,36.55
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 4,2015,Lower Bound,35.63,44035001,,,,Men Age Group 4 - Seen a traditional healer,Men,36.55
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Urban Men,2015,Lower Bound,92.37,114159782,,,,Urban Men - Seen a traditional healer,Men,36.55
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Rural Men,2015,Lower Bound,50.54,62462221,,,,Rural Men - Seen a traditional healer,Men,36.55
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Urban Women,2015,Lower Bound,58.62,72448267,,,,Urban Women - Seen a traditional healer,Women,13.22
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Rural Women,2015,Lower Bound,13.9,17178965,,,,Rural Women - Seen a traditional healer,Women,13.22
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 1,2015,Lower Bound,7.533,9310010,,,,Urban Age Group 1 - Seen a traditional healer,Urban,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 1,2015,Lower Bound,92.48,114295731,,,,Rural Age Group 1 - Seen a traditional healer,Rural,13.9
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 2,2015,Lower Bound,44.64,55170430,,,,Urban Age Group 2 - Seen a traditional healer,Urban,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 2,2015,Lower Bound,22.85,28240241,,,,Rural Age Group 2 - Seen a traditional healer,Rural,13.9
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 3,2015,Lower Bound,36.55,45172026,,,,Urban Age Group 3 - Seen a traditional healer,Urban,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 3,2015,Lower Bound,13.22,16338555,,,,Rural Age Group 3 - Seen a traditional healer,Rural,13.9
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 4,2015,Lower Bound,16.45,20330501,,,,Urban Age Group 4 - Seen a traditional healer,Urban,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 4,2015,Lower Bound,35.63,44035001,,,,Rural Age Group 4 - Seen a traditional healer,Rural,13.9
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Total,Total,2015,Upper Bound,92.37,114159782,,,table_total,1.Total - Seen a traditional healer,,
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex,Men,2015,Upper Bound,50.54,62462221,,,table_total,Men - Seen a traditional healer,Total,92.37
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex,Women,2015,Upper Bound,58.62,72448267,,,table_total,Women - Seen a traditional healer,Total,92.37
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 1,2015,Upper Bound,13.9,17178965,,,,Age Group 1 - Seen a traditional healer,Total,92.37
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 2,2015,Upper Bound,7.533,9310010,,,,Age Group 2 - Seen a traditional healer,Total,92.37
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 3,2015,Upper Bound,92.48,114295731,,,,Age Group 3 - Seen a traditional healer,Total,92.37
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age,Age Group 4,2015,Upper Bound,44.64,55170430,,,,Age Group 4 - Seen a traditional healer,Total,92.37
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Area,Urban,2015,Upper Bound,22.85,28240241,,,,Urban - Seen a traditional healer,Total,92.37
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Area,Rural,2015,Upper Bound,36.55,45172026,,,,Rural - Seen a traditional healer,Total,92.37
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 1,2015,Upper Bound,13.22,16338555,,,,Women Age Group 1 - Seen a traditional healer,Women,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 2,2015,Upper Bound,16.45,20330501,,,,Women Age Group 2 - Seen a traditional healer,Women,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 3,2015,Upper Bound,35.63,44035001,,,,Women Age Group 3 - Seen a traditional healer,Women,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Women Age Group 4,2015,Upper Bound,92.37,114159782,,,,Women Age Group 4 - Seen a traditional healer,Women,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 1,2015,Upper Bound,50.54,62462221,,,,Men Age Group 1 - Seen a traditional healer,Men,50.54
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 2,2015,Upper Bound,58.62,72448267,,,,Men Age Group 2 - Seen a traditional healer,Men,50.54
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 3,2015,Upper Bound,13.9,17178965,,,,Men Age Group 3 - Seen a traditional healer,Men,50.54
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Age,Men Age Group 4,2015,Upper Bound,7.533,9310010,,,,Men Age Group 4 - Seen a traditional healer,Men,50.54
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Urban Men,2015,Upper Bound,92.48,114295731,,,,Urban Men - Seen a traditional healer,Men,50.54
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Rural Men,2015,Upper Bound,44.64,55170430,,,,Rural Men - Seen a traditional healer,Men,50.54
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Urban Women,2015,Upper Bound,22.85,28240241,,,,Urban Women - Seen a traditional healer,Women,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Sex by Area,Rural Women,2015,Upper Bound,36.55,45172026,,,,Rural Women - Seen a traditional healer,Women,58.62
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 1,2015,Upper Bound,13.22,16338555,,,,Urban Age Group 1 - Seen a traditional healer,Urban,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 1,2015,Upper Bound,16.45,20330501,,,,Rural Age Group 1 - Seen a traditional healer,Rural,36.55
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 2,2015,Upper Bound,35.63,44035001,,,,Urban Age Group 2 - Seen a traditional healer,Urban,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 2,2015,Upper Bound,92.37,114159782,,,,Rural Age Group 2 - Seen a traditional healer,Rural,36.55
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 3,2015,Upper Bound,50.54,62462221,,,,Urban Age Group 3 - Seen a traditional healer,Urban,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 3,2015,Upper Bound,58.62,72448267,,,,Rural Age Group 3 - Seen a traditional healer,Rural,36.55
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Urban Age Group 4,2015,Upper Bound,13.9,17178965,,,,Urban Age Group 4 - Seen a traditional healer,Urban,22.85
Percentage who had seen a traditional healer for diabetes,Seen a traditional healer,Age by Area,Rural Age Group 4,2015,Lower Bound,7.533,9310010,,,,Rural Age Group 4 - Seen a traditional healer,Rural,13.9
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Total,Total,2015,Estimated,92.48,114295731,viz_total,Percentage who are currently taking herbal or traditional remedies for diabetes,table_total,1.Total - Taking traditional remedies,,
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Sex,Men,2015,Estimated,44.64,55170430,viz_sex,Percentage who are currently taking herbal or traditional remedies for diabetes,table_total,Men - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Sex,Women,2015,Estimated,22.85,28240241,viz_sex,Percentage who are currently taking herbal or traditional remedies for diabetes,table_total,Women - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,Age Group 1,2015,Estimated,36.55,45172026,viz_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Age Group 1 - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,Age Group 2,2015,Estimated,13.22,16338555,viz_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Age Group 2 - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,Age Group 3,2015,Estimated,16.45,20330501,viz_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Age Group 3 - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,Age Group 4,2015,Estimated,35.63,44035001,viz_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Age Group 4 - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Area,Urban,2015,Estimated,92.37,114159782,viz_area,Percentage who are currently taking herbal or traditional remedies for diabetes,,Urban - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Area,Rural,2015,Estimated,50.54,62462221,viz_area,Percentage who are currently taking herbal or traditional remedies for diabetes,,Rural - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Sex by Age,Women Age Group 1,2015,Estimated,58.62,72448267,viz_women_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Women Age Group 1 - Taking traditional remedies,Women,22.85
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Sex by Age,Women Age Group 2,2015,Estimated,13.9,17178965,viz_women_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Women Age Group 2 - Taking traditional remedies,Women,22.85
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Sex by Age,Women Age Group 3,2015,Estimated,7.533,9310010,viz_women_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Women Age Group 3 - Taking traditional remedies,Women,22.85
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Sex by Age,Women Age Group 4,2015,Estimated,92.48,114295731,viz_women_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Women Age Group 4 - Taking traditional remedies,Women,22.85
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Sex by Age,Men Age Group 1,2015,Estimated,44.64,55170430,viz_men_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Men Age Group 1 - Taking traditional remedies,Men,44.64
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Sex by Age,Men Age Group 2,2015,Estimated,22.85,28240241,viz_men_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Men Age Group 2 - Taking traditional remedies,Men,44.64
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Sex by Age,Men Age Group 3,2015,Estimated,36.55,45172026,viz_men_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,Men Age Group 3 - Taking traditional remedies,Men,44.64
